Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Biedermann A., Bozza S., Taroni F.",7004542967;56252989000;57203030918;,Probabilistic evidential assessment of gunshot residue particle evidence (Part II): Bayesian parameter estimation for experimental count data,2011,Forensic Science International,206,01-Mar,,103,110,,14,10.1016/j.forsciint.2010.07.009,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952453208&doi=10.1016%2fj.forsciint.2010.07.009&partnerID=40&md5=60fe29b8baa65fa00c48c802ac33f6cb,"The University of Lausanne, Ecole des Sciences Criminelles, Institut de Police Scientifique, le Batochime, 1015 Lausanne-Dorigny, Switzerland; University 'Ca' Foscari' of Venice, Italy","Biedermann, A., The University of Lausanne, Ecole des Sciences Criminelles, Institut de Police Scientifique, le Batochime, 1015 Lausanne-Dorigny, Switzerland; Bozza, S., University 'Ca' Foscari' of Venice, Italy; Taroni, F., The University of Lausanne, Ecole des Sciences Criminelles, Institut de Police Scientifique, le Batochime, 1015 Lausanne-Dorigny, Switzerland",Bayesian networks; Bayesian parameter estimation; Sensitivity analyses; Simulation,gunpowder; article; Bayes theorem; legal evidence; mathematical model; priority journal; probability; simulation,,Article,Final,,Scopus,2-s2.0-79952453208,,IFSMS 2016,Gunshot Residue,Gunshot Residue
"Cardinetti B., Ciampini C., Abate S., Marchetti C., Ferrari F., Di Tullio D., D'Onofrio C., Orlando G., Gravina L., Torresi L., Saporita G.",6506165418;6508003637;14044509400;14045730600;36883328400;6508260289;7006300281;7007157033;6505870190;6505837287;14045954900;,A proposal for statistical evaluation of the detection of gunshot residues on a suspect,2006,Scanning,28,3,,142,147,,15,10.1002/sca.4950280302,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746238144&doi=10.1002%2fsca.4950280302&partnerID=40&md5=7fe8462d9bd883f391f98337e8d22b58,"Reparto Carabinieri Investigazioni Scientifiche di Roma, Rome, Italy; Reparto Carabinieri Investigazioni Scientifiche di Roma, Viale Tor di Quinto 151, 00191 Rome, Italy","Cardinetti, B., Reparto Carabinieri Investigazioni Scientifiche di Roma, Rome, Italy, Reparto Carabinieri Investigazioni Scientifiche di Roma, Viale Tor di Quinto 151, 00191 Rome, Italy; Ciampini, C., Reparto Carabinieri Investigazioni Scientifiche di Roma, Rome, Italy; Abate, S., Reparto Carabinieri Investigazioni Scientifiche di Roma, Rome, Italy; Marchetti, C., Reparto Carabinieri Investigazioni Scientifiche di Roma, Rome, Italy; Ferrari, F., Reparto Carabinieri Investigazioni Scientifiche di Roma, Rome, Italy; Di Tullio, D., Reparto Carabinieri Investigazioni Scientifiche di Roma, Rome, Italy; D'Onofrio, C., Reparto Carabinieri Investigazioni Scientifiche di Roma, Rome, Italy; Orlando, G., Reparto Carabinieri Investigazioni Scientifiche di Roma, Rome, Italy; Gravina, L., Reparto Carabinieri Investigazioni Scientifiche di Roma, Rome, Italy; Torresi, L., Reparto Carabinieri Investigazioni Scientifiche di Roma, Rome, Italy; Saporita, G., Reparto Carabinieri Investigazioni Scientifiche di Roma, Rome, Italy",Bayesian approach; Forensic science; Gunshot residues; Likelihood ratio; Scanning electron microscopy/energy-dispersive spectrometry,Contamination; Energy dispersive spectroscopy; Lead alloys; Poisson distribution; Probability; Scanning electron microscopy; Bayesian approach; Forensic science; Gunshot residues(GSRs); Likelihood ratio; Explosives; gunpowder; article; ballistics; Bayes theorem; energy; energy dispersive spectrometry; forensic science; gunshot injury; human; Poisson distribution; police; priority journal; probability; scanning electron microscopy; spectrometry; statistical analysis; Explosives; Pollution; Scanning Electron Microscopy,,Article,Final,,Scopus,2-s2.0-33746238144,,IFSMS 2016,Gunshot Residue,Gunshot Residue
"Gauriot R., Gunaratnam L., Moroni R., Reinikainen T., Corander J.",55782151000;6603387544;24822124900;7004756057;6603490546;,Statistical challenges in the quantification of gunshot residue evidence,2013,Journal of Forensic Sciences,58,5,,1149,1155,,14,10.1111/1556-4029.12179,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883552025&doi=10.1111%2f1556-4029.12179&partnerID=40&md5=99e74994b1abe147e624848417bc0d01,"Department of Mathematics and Statistics, University of Helsinki, Helsinki, FI-00014, Finland; National Bureau of Investigation Forensic Laboratory, Jokiniemenkuja 4, Vantaa, FI-01370, Finland; Department of Mathematics, a…bo Akademi University, Fa¤nriksgatan 3B, Turku, FI-20500, Finland","Gauriot, R., Department of Mathematics and Statistics, University of Helsinki, Helsinki, FI-00014, Finland; Gunaratnam, L., National Bureau of Investigation Forensic Laboratory, Jokiniemenkuja 4, Vantaa, FI-01370, Finland; Moroni, R., National Bureau of Investigation Forensic Laboratory, Jokiniemenkuja 4, Vantaa, FI-01370, Finland, Department of Mathematics, a…bo Akademi University, Fa¤nriksgatan 3B, Turku, FI-20500, Finland; Reinikainen, T., National Bureau of Investigation Forensic Laboratory, Jokiniemenkuja 4, Vantaa, FI-01370, Finland; Corander, J., Department of Mathematics and Statistics, University of Helsinki, Helsinki, FI-00014, Finland",Bayesian networks; Contamination; Forensic science; Gunshot residue; Model uncertainty; Statistical quantification of evidence,,,Article,Final,,Scopus,2-s2.0-84883552025,,IFSMS 2016,Gunshot Residue,Gunshot Residue
"Gallidabino M., Biedermann A., Taroni F.",36135414600;7004542967;57203030918;,"Commentary on: Gauriot R, Gunaratnam L, Moroni R, Reinikainen T, Corander R. Statistical Challenges in the Quantification of Gunshot Residue Evidence. J Forensic Sci 2013;58(5);1149-55",2015,Journal of Forensic Sciences,60,2,,539,541,,6,10.1111/1556-4029.12691,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924152787&doi=10.1111%2f1556-4029.12691&partnerID=40&md5=0c27ea1d2425f9429bb8052dbd9c831b,"Institut de Police Scientifique, a‰cole des Sciences Criminelles, University of Lausanne, Ba¢timent Batochime, Lausanne-Dorigny, 1015, Switzerland","Gallidabino, M., Institut de Police Scientifique, a‰cole des Sciences Criminelles, University of Lausanne, Ba¢timent Batochime, Lausanne-Dorigny, 1015, Switzerland; Biedermann, A., Institut de Police Scientifique, a‰cole des Sciences Criminelles, University of Lausanne, Ba¢timent Batochime, Lausanne-Dorigny, 1015, Switzerland; Taroni, F., Institut de Police Scientifique, a‰cole des Sciences Criminelles, University of Lausanne, Ba¢timent Batochime, Lausanne-Dorigny, 1015, Switzerland",,,,Letter,Final,,Scopus,2-s2.0-84924152787,,IFSMS 2016,Gunshot Residue,Gunshot Residue
"Hannigan T.J., McDermott S.D., Greaney C.M., O'Shaughnessy J., O'Brien C.M.",6602302552;7005399253;56829433800;56829019700;56828738400;,Evaluation of gunshot residue (GSR) evidence: Surveys of prevalence of GSR on clothing and frequency of residue types,2015,Forensic Science International,257,,,177,181,,14,10.1016/j.forsciint.2015.08.003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941247997&doi=10.1016%2fj.forsciint.2015.08.003&partnerID=40&md5=f47569eb3434977ead3e043e2a83e116,"Forensic Science Ireland, Department of Justice and Equality, Garda Headquarters, Phoenix, Park, Dublin 8, Ireland","Hannigan, T.J., Forensic Science Ireland, Department of Justice and Equality, Garda Headquarters, Phoenix, Park, Dublin 8, Ireland; McDermott, S.D., Forensic Science Ireland, Department of Justice and Equality, Garda Headquarters, Phoenix, Park, Dublin 8, Ireland; Greaney, C.M., Forensic Science Ireland, Department of Justice and Equality, Garda Headquarters, Phoenix, Park, Dublin 8, Ireland; O'Shaughnessy, J., Forensic Science Ireland, Department of Justice and Equality, Garda Headquarters, Phoenix, Park, Dublin 8, Ireland; O'Brien, C.M., Forensic Science Ireland, Department of Justice and Equality, Garda Headquarters, Phoenix, Park, Dublin 8, Ireland",Clothing; Evaluation; Frequency of occurrence; Gunshot residue (GSR); Residue types; SEM-EDX,antimony; barium; calcium; gunpowder; lead; titanium; Article; ballistics; chemical analysis; clothing; legal evidence; priority journal; scanning electron microscopy,,Article,Final,,Scopus,2-s2.0-84941247997,,IFSMS 2016,Gunshot Residue,Gunshot Residue
"French J., Morgan R., Davy J.",37037238900;57194780985;22936802500;,The secondary transfer of gunshot residue: An experimental investigation carried out with SEM-EDX analysis,2014,X-Ray Spectrometry,43,1,,56,61,,25,10.1002/xrs.2498,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890434537&doi=10.1002%2fxrs.2498&partnerID=40&md5=9717e698531f43cd54ba03a41b7a0e43,"Department of Security and Crime Science, UCL, London, United Kingdom; JDI Centre for the Forensic Sciences, UCL, London, United Kingdom; Earth Sciences, UCL, London, United Kingdom","French, J., Department of Security and Crime Science, UCL, London, United Kingdom; Morgan, R., JDI Centre for the Forensic Sciences, UCL, London, United Kingdom; Davy, J., Earth Sciences, UCL, London, United Kingdom",,,,Article,Final,,Scopus,2-s2.0-84890434537,,IFSMS 2016,Gunshot Residue,Gunshot Residue
"French J., Morgan R.",37037238900;57194780985;,An experimental investigation of the indirect transfer and deposition of gunshot residue: Further studies carried out with SEM-EDX analysis,2015,Forensic Science International,247,,,14,17,,27,10.1016/j.forsciint.2014.10.023,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919934670&doi=10.1016%2fj.forsciint.2014.10.023&partnerID=40&md5=6a6835a56a36f8eed033f96ca37b120d,"Department of Security and Crime Science, University College London, 35 Tavistock Square, London, WC1H 9EZ, United Kingdom; JDI Centre for the Forensic Sciences, University College London, 35 Tavistock Square, London, WC1H 9EZ, United Kingdom","French, J., Department of Security and Crime Science, University College London, 35 Tavistock Square, London, WC1H 9EZ, United Kingdom, JDI Centre for the Forensic Sciences, University College London, 35 Tavistock Square, London, WC1H 9EZ, United Kingdom; Morgan, R., JDI Centre for the Forensic Sciences, University College London, 35 Tavistock Square, London, WC1H 9EZ, United Kingdom",Gunshot Residue (GSR); Secondary transfer; SEM-EDX,Article; automation; firearm; forensic identification; forensic medicine; legal evidence; particle size; residue analysis; scanning electron microscopy; X ray spectrometry; ballistics; human; scanning electron microscopy; spectrometry; touch; antimony; barium; lead; Antimony; Barium; Firearms; Forensic Ballistics; Humans; Lead; Microscopy; Electron; Scanning; Particle Size; Spectrometry; X-Ray Emission; Touch,,Article,Final,Open Access,Scopus,2-s2.0-84919934670,,IFSMS 2016,Gunshot Residue,Gunshot Residue
Brozek-Mucha Z.,6602161516;,On the prevalence of gunshot residue in selected populations - An empirical study performed with SEM-EDX analysis,2014,Forensic Science International,237,,,46,52,,25,10.1016/j.forsciint.2014.01.020,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894665109&doi=10.1016%2fj.forsciint.2014.01.020&partnerID=40&md5=51e11fdc6845da4ab77eb667573cf696,"Jagiellonian University, Faculty of Chemistry, Ingardena St. 3, 30-060 Krakow, Poland; Institute of Forensic Research, Department of Criminalistics, Westerplatte 9, 31-033 Krakow, Poland","Brozek-Mucha, Z., Jagiellonian University, Faculty of Chemistry, Ingardena St. 3, 30-060 Krakow, Poland, Institute of Forensic Research, Department of Criminalistics, Westerplatte 9, 31-033 Krakow, Poland",Gunshot residue; Persistence of gunshot residue; Primary and secondary transfer of particles; Risk of contamination; Scanning electron microscopy; X-ray microanalysis,antimony; barium; gunpowder; lead; antimony; barium; lead; article; controlled study; empiricism; energy dispersive x ray spectrometry; firearm; gunshot injury; high risk population; human; particle size; prevalence; priority journal; residue analysis; risk assessment; risk factor; scanning electron microscopy; X ray spectrometry; chemistry; clothing; electron probe microanalysis; firearm; forensic science; hand; laboratory; medical device contamination; skin; touch; Antimony; Barium; Clothing; Electron Probe Microanalysis; Equipment Contamination; Firearms; Forensic Sciences; Hand; Humans; Laboratories; Lead; Microscopy; Electron; Scanning; Skin; Touch,,Article,Final,,Scopus,2-s2.0-84894665109,,IFSMS 2016,Gunshot Residue,Gunshot Residue
"Charles S., Lannoy M., Geusens N.",57197281468;56795436400;34978537600;,Influence of the type of fabric on the collection efficiency of gunshot residues,2013,Forensic Science International,228,01-Mar,,42,46,,13,10.1016/j.forsciint.2013.02.022,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876469813&doi=10.1016%2fj.forsciint.2013.02.022&partnerID=40&md5=e968dc47e9686d77d74a69d8aaffeb74,"Institut National de Criminalistique et Criminologie, Chaussa©e de Vilvorde 100, B-1120 Bruxelles, Belgium","Charles, S., Institut National de Criminalistique et Criminologie, Chaussa©e de Vilvorde 100, B-1120 Bruxelles, Belgium; Lannoy, M., Institut National de Criminalistique et Criminologie, Chaussa©e de Vilvorde 100, B-1120 Bruxelles, Belgium; Geusens, N., Institut National de Criminalistique et Criminologie, Chaussa©e de Vilvorde 100, B-1120 Bruxelles, Belgium",Collection efficiency; Gunshot residue; Persistence; Sheddability,acrylic acid resin; carbon; gunpowder; polyester; article; controlled study; electron diffraction; fabric; leather industry; priority journal; reproducibility; residue analysis; scanning electron microscopy; wool,,Article,Final,,Scopus,2-s2.0-84876469813,,IFSMS 2016,Gunshot Residue,Gunshot Residue
ASTM International,,ASTM standard E 1588-16: standard guide for gunshot residue analysis by scanning electron microscopy/energy dispersive X-ray spectrometry,2016,,,,,,,,,,http://www.astm.org/cgi-bin/resolver.cgi?E1588-16,,,,,,Others,,,,,,IFSMS 2016,Gunshot Residue,Gunshot Residue
ENFSI,,ENFSI-guide for gunshot residue analysis by scanning electron microscopy/energydispersive X-ray spectrometry,2008,,,,,,,,,,,,,,,,Others,,,,,,IFSMS 2016,Gunshot Residue,Gunshot Residue
SWGGR,,Guide for primer gunshot residue analysis by scanning electron microscopy/energy dispersive X-ray spectrometry,2011,,,,,,,,1,,,,,,,,Others,Final,,Scopus,2-s2.0-85071337054,,IFSMS 2016,Gunshot Residue,Gunshot Residue
White T.R.,,Developing a quality assurance program for gunshot primer residue analysis,2014,"Proc. SPIE 9236, Scanning Microscopies",9236,,, 92360K,92360K-6,,,10.1117/12.2073770,,,,,,,Proceedings Paper,,,,,,IFSMS 2016,Gunshot Residue,Gunshot Residue
"Hearns N.G.R., Lafla¨che D.N., Sandercock M.L.",56518102600;56518233000;7102712687;,Preparation of a Ytterbium-tagged Gunshot Residue Standard for Quality Control in the Forensic Analysis of GSR,2015,Journal of Forensic Sciences,60,3,,737,742,,1,10.1111/1556-4029.12729,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928765485&doi=10.1111%2f1556-4029.12729&partnerID=40&md5=d83caccc2b6ecab7518acfe9dff40e82,"Trace Evidence Services (Ottawa), Royal Canadian Mounted Police Forensic Science and Identification Services, 1200 Vanier Parkway, Ottawa, ON  K1A 0R2, Canada; Trace Evidence Services (Edmonton), Royal Canadian Mounted Police Forensic Science and Identification Services, 15707 - 118 Avenue NW, Edmonton, AB  T5V 1B7, Canada","Hearns, N.G.R., Trace Evidence Services (Ottawa), Royal Canadian Mounted Police Forensic Science and Identification Services, 1200 Vanier Parkway, Ottawa, ON  K1A 0R2, Canada; Lafla¨che, D.N., Trace Evidence Services (Ottawa), Royal Canadian Mounted Police Forensic Science and Identification Services, 1200 Vanier Parkway, Ottawa, ON  K1A 0R2, Canada; Sandercock, M.L., Trace Evidence Services (Edmonton), Royal Canadian Mounted Police Forensic Science and Identification Services, 15707 - 118 Avenue NW, Edmonton, AB  T5V 1B7, Canada",Energy dispersive X-ray spectroscopy; Forensic science; Gunshot residue; Quality assurance; Reference standard; Scanning electron microscopy; Tagged ammunition; Ytterbium,,,Article,Final,,Scopus,2-s2.0-84928765485,,IFSMS 2016,Gunshot Residue,Gunshot Residue
"Izraeli E.S., Tsach T., Levin N.",55621553400;6508141599;16683533000;,Optimizing FEG-SEM combined with an SDD EDX system for automated GSR analysis,2014,X-Ray Spectrometry,43,1,,29,37,,3,10.1002/xrs.2495,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890430819&doi=10.1002%2fxrs.2495&partnerID=40&md5=5ac01e68b49f0b29d216a64d6bee4a85,"Toolmarks and Materials Laboratory, Division of Identification and Forensic Science (DIFS), Israel Police Headquarters, Jerusalem, 91906, Israel","Izraeli, E.S., Toolmarks and Materials Laboratory, Division of Identification and Forensic Science (DIFS), Israel Police Headquarters, Jerusalem, 91906, Israel; Tsach, T., Toolmarks and Materials Laboratory, Division of Identification and Forensic Science (DIFS), Israel Police Headquarters, Jerusalem, 91906, Israel; Levin, N., Toolmarks and Materials Laboratory, Division of Identification and Forensic Science (DIFS), Israel Police Headquarters, Jerusalem, 91906, Israel",,,,Article,Final,,Scopus,2-s2.0-84890430819,,IFSMS 2016,Gunshot Residue,Gunshot Residue
"Vanini G., Souza M.O., Carneiro M.T.W.D., Filgueiras P.R., Bruns R.E., Roma£o W.",55806202000;57196502054;35785829700;36052984700;35598380000;57198083811;,Multivariate optimisation of ICP OES instrumental parameters for Pb/Ba/Sb measurement in gunshot residues,2015,Microchemical Journal,120,,,58,63,,18,10.1016/j.microc.2015.01.003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921983177&doi=10.1016%2fj.microc.2015.01.003&partnerID=40&md5=d0d578d370d25506682d3466c1bb26b5,"Petroleomics and Forensic Laboratory, Department of Chemistry, Federal Univ. of Espirito Santo, Universidade Federal do Espirito Santo - UFES, 29075-910 Vitoria, Espirito Santo (ES), Brazil; Institute of Chemistry, State University of Campinas (Universidade Estadual de Campinas - UNICAMP), Cidade Universita¡ria Zeferino Vaz, 13083-970 Campinas, Sa£o Paulo (SP), Brazil; Federal Inst. of Espirito Santo, Instituto Federal do Espirito Santo, IFES, 29106-010 Vila Velha, Espirito Santo (ES), Brazil","Vanini, G., Petroleomics and Forensic Laboratory, Department of Chemistry, Federal Univ. of Espirito Santo, Universidade Federal do Espirito Santo - UFES, 29075-910 Vitoria, Espirito Santo (ES), Brazil; Souza, M.O., Petroleomics and Forensic Laboratory, Department of Chemistry, Federal Univ. of Espirito Santo, Universidade Federal do Espirito Santo - UFES, 29075-910 Vitoria, Espirito Santo (ES), Brazil; Carneiro, M.T.W.D., Petroleomics and Forensic Laboratory, Department of Chemistry, Federal Univ. of Espirito Santo, Universidade Federal do Espirito Santo - UFES, 29075-910 Vitoria, Espirito Santo (ES), Brazil; Filgueiras, P.R., Petroleomics and Forensic Laboratory, Department of Chemistry, Federal Univ. of Espirito Santo, Universidade Federal do Espirito Santo - UFES, 29075-910 Vitoria, Espirito Santo (ES), Brazil; Bruns, R.E., Institute of Chemistry, State University of Campinas (Universidade Estadual de Campinas - UNICAMP), Cidade Universita¡ria Zeferino Vaz, 13083-970 Campinas, Sa£o Paulo (SP), Brazil; Roma£o, W., Petroleomics and Forensic Laboratory, Department of Chemistry, Federal Univ. of Espirito Santo, Universidade Federal do Espirito Santo - UFES, 29075-910 Vitoria, Espirito Santo (ES), Brazil, Federal Inst. of Espirito Santo, Instituto Federal do Espirito Santo, IFES, 29106-010 Vila Velha, Espirito Santo (ES), Brazil",Ballistics; Gunshot residues; ICP OES; Multivariate optimisation,,,Article,Final,Open Access,Scopus,2-s2.0-84921983177,,IFSMS 2016,Gunshot Residue,Gunshot Residue
"Goudsmits E., Sharples G.P., Birkett J.W.",56926734200;7003677879;7004014784;,Recent trends in organic gunshot residue analysis,2015,TrAC - Trends in Analytical Chemistry,74,,,46,57,,24,10.1016/j.trac.2015.05.010,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945358419&doi=10.1016%2fj.trac.2015.05.010&partnerID=40&md5=3d1326cf71a2936b306b5cf19a20fca5,"School of Pharmacy and Biomolecular Sciences, Faculty of Science, Liverpool John Moores University, Byrom Street, Liverpool, L3 3AF, United Kingdom","Goudsmits, E., School of Pharmacy and Biomolecular Sciences, Faculty of Science, Liverpool John Moores University, Byrom Street, Liverpool, L3 3AF, United Kingdom; Sharples, G.P., School of Pharmacy and Biomolecular Sciences, Faculty of Science, Liverpool John Moores University, Byrom Street, Liverpool, L3 3AF, United Kingdom; Birkett, J.W., School of Pharmacy and Biomolecular Sciences, Faculty of Science, Liverpool John Moores University, Byrom Street, Liverpool, L3 3AF, United Kingdom",Ballistics; Chromatography; Electrochemical detection; Forensic science; Gunshot residue; Ion-mobility spectrometry; Organic gunshot residue; Sample collection; Solid-phase microextraction; Spectroscopic detection,Ballistics; Chemical detection; Chromatography; ELectrochemical detection; Forensic science; Gunshot residue; Ion mobility spectrometry; Sample collection; Solid-phase microextraction; Spectroscopic detection; Extraction; 1;2;3 trimethylbenzene; 1;2;4 trimethylbenzene; 1;3 dinitrobenzene; 1;3;5 trimethylbenzene; alginic acid; aniline; carbanilide; charcoal; chrysene; dextrin; glyceryl trinitrate; gunpowder; naphthalene; nitrobenzene; nonanal; organic compound; organic gunshot residue; phenanthrene; phenol; phthalic acid dimethyl ester; picric acid; pyrene; pyroxylin; quinoline; starch; styrene; toluene; triacetin; unclassified drug; urethan; analytic method; chemical interaction; chemical reaction; desorption electrospray ionization; electrochemical detection; electrospray; gunshot injury; human; ion mobility spectrometry; liquid chromatography; mass fragmentography; mass spectrometry; organic chemistry; priority journal; Raman spectrometry; residue analysis; Review; solid phase microextraction; solvent extraction; supercritical fluid extraction; ultra performance liquid chromatography,,Review,Final,,Scopus,2-s2.0-84945358419,,IFSMS 2016,Gunshot Residue,Gunshot Residue
"Cid F., Kochifas P., Mansilla H.D., Santander P., Ya¡a±ez J., Amarasiriwardena D.",56958265600;56278701100;7003787740;6701430138;10144457000;55394350000;,New subcritical fluid nebulizer (ScFN) for improving the determination of inorganic tin in gunshot residues by flame furnace-atomic absorption spectrometry,2016,Microchemical Journal,125,,,29,33,,4,10.1016/j.microc.2015.11.002,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946924839&doi=10.1016%2fj.microc.2015.11.002&partnerID=40&md5=6915bc141cf8879893ab9c0d921cfe28,"Faculty of Chemical Sciences, University of Concepcion, PO Box 160-C, Concepcion, Chile; School of Natural Science, Hampshire College, Amherst, MA  01002, United States","Cid, F., Faculty of Chemical Sciences, University of Concepcion, PO Box 160-C, Concepcion, Chile; Kochifas, P., Faculty of Chemical Sciences, University of Concepcion, PO Box 160-C, Concepcion, Chile; Mansilla, H.D., Faculty of Chemical Sciences, University of Concepcion, PO Box 160-C, Concepcion, Chile; Santander, P., Faculty of Chemical Sciences, University of Concepcion, PO Box 160-C, Concepcion, Chile; Ya¡a±ez, J., Faculty of Chemical Sciences, University of Concepcion, PO Box 160-C, Concepcion, Chile; Amarasiriwardena, D., School of Natural Science, Hampshire College, Amherst, MA  01002, United States",Atomic absorption spectrometry (AAS); Flame furnace (FF); Gunshot residues; Online preconcentration; ScFN; Subcritical fluid nebulizer; Tin,,,Article,Final,,Scopus,2-s2.0-84946924839,,IFSMS 2016,Gunshot Residue,Gunshot Residue
"Abrego Z., Grijalba N., Unceta N., Maguregui M., Sanchez A., Ferna¡ndez-Isla A., Goicolea M.A., Barrio R.J.",55062298400;56401022300;6507899948;24537370900;14322502100;55062298500;6602249008;7006546783;,A novel method for the identification of inorganic and organic gunshot residue particles of lead-free ammunitions from the hands of shooters using scanning laser ablation-ICPMS and Raman micro-spectroscopy,2014,Analyst,139,23,,6232,6241,,28,10.1039/c4an01051e,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908462472&doi=10.1039%2fc4an01051e&partnerID=40&md5=54d740959cf7138f7bbe19269b4ae30c,"Department of Analytical Chemistry, Faculty of Pharmacy, University of the Basque Country, UPV/EHU, Paseo de la Universidad 7, Vitoria-Gasteiz, 01006, Spain; Scientific Police Laboratory, Ertzaintza, Department of the Interior, Basque Government, Erandio, Spain","Abrego, Z., Department of Analytical Chemistry, Faculty of Pharmacy, University of the Basque Country, UPV/EHU, Paseo de la Universidad 7, Vitoria-Gasteiz, 01006, Spain; Grijalba, N., Department of Analytical Chemistry, Faculty of Pharmacy, University of the Basque Country, UPV/EHU, Paseo de la Universidad 7, Vitoria-Gasteiz, 01006, Spain; Unceta, N., Department of Analytical Chemistry, Faculty of Pharmacy, University of the Basque Country, UPV/EHU, Paseo de la Universidad 7, Vitoria-Gasteiz, 01006, Spain; Maguregui, M., Department of Analytical Chemistry, Faculty of Pharmacy, University of the Basque Country, UPV/EHU, Paseo de la Universidad 7, Vitoria-Gasteiz, 01006, Spain; Sanchez, A., Department of Analytical Chemistry, Faculty of Pharmacy, University of the Basque Country, UPV/EHU, Paseo de la Universidad 7, Vitoria-Gasteiz, 01006, Spain; Ferna¡ndez-Isla, A., Scientific Police Laboratory, Ertzaintza, Department of the Interior, Basque Government, Erandio, Spain; Goicolea, M.A., Department of Analytical Chemistry, Faculty of Pharmacy, University of the Basque Country, UPV/EHU, Paseo de la Universidad 7, Vitoria-Gasteiz, 01006, Spain; Barrio, R.J., Department of Analytical Chemistry, Faculty of Pharmacy, University of the Basque Country, UPV/EHU, Paseo de la Universidad 7, Vitoria-Gasteiz, 01006, Spain",,metal; chemistry; firearm; forensic science; human; laser; mass spectrometry; procedures; skin; Firearms; Forensic Sciences; Humans; Lasers; Mass Spectrometry; Metals; Skin,,Article,Final,,Scopus,2-s2.0-84908462472,,IFSMS 2016,Gunshot Residue,Gunshot Residue
"Bueno J., Lednev I.K.",55220519700;7004549899;,Advanced statistical analysis and discrimination of gunshot residue implementing combined Raman and FT-IR data,2013,Analytical Methods,5,22,,6292,6296,,34,10.1039/c3ay40721g,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886773728&doi=10.1039%2fc3ay40721g&partnerID=40&md5=5e56dee16d848cfc0317c61de97e15a0,"Department of Chemistry, University at Albany, State University of New York, 1400 Washington Avenue, Albany NY 12222, United States","Bueno, J., Department of Chemistry, University at Albany, State University of New York, 1400 Washington Avenue, Albany NY 12222, United States; Lednev, I.K., Department of Chemistry, University at Albany, State University of New York, 1400 Washington Avenue, Albany NY 12222, United States",,Complementary techniques; Gunshot residue; Spectroscopic data; Statistical approach; Chemical analysis; Engineering,,Article,Final,,Scopus,2-s2.0-84886773728,,IFSMS 2016,Gunshot Residue,Gunshot Residue
