Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Stout S.A., Uhler A.D., Douglas G.S., McCarthy K.J., Emsbo-Matingly S.",,The influences of refining on petroleum fingerprinting. Part 1. The refining process,2001,Contaminated Soil Sediment and Water,,,,,,,,,http://www.aehsmag.com/issues.htm,,,,,,Article,,,,,,IFSMS 2004,Fire Investigation,Fire Investigation
"Stout S.A., Uhler A.D., McCarthy K.J., Emsbo-Matingly S., Douglas G.S.",,The influences of refining on petroleum fingerprinting. Part 2. Gasoline blending practices,2001,Contaminated Soil Sediment and Water,,,,,,,,,http://www.aehsmag.com/issues.htm,,,,,,Article,,,,,,IFSMS 2004,Fire Investigation,Fire Investigation
"Stout S.A., Uhler A.D., McCarthy K.J., Emsbo-Matingly S., Douglas G.S.",,The influences of refining on petroleum fingerprinting. Part 3. Distillate fuel production practices,2002,Contaminated Soil Sediment and Water,,,,,,,,,http://www.aehsmag.com/issues.htm,,,,,,Article,,,,,,IFSMS 2004,Fire Investigation,Fire Investigation
"Stout S.A., Uhler A.D., McCarthy K.J., Emsbo-Matingly S., Douglas G.S, Beall P.W.",,The influences of refining on petroleum fingerprinting. Part 4. Residual fuels,2002,Contaminated Soil Sediment and Water,,,,,,,,,http://www.aehsmag.com/issues.htm,,,,,,Article,,,,,,IFSMS 2004,Fire Investigation,Fire Investigation
"Lavine B.K., Brzozowski D., Moores A.J., Davidson C.E., Mayfield H.T.",7004943024;56036253100;7003883098;57197027483;6603702494;,Genetic algorithm for fuel spill identification,2001,Analytica Chimica Acta,437,2,,233,246,,39,10.1016/S0003-2670(01)00946-1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035958305&doi=10.1016%2fS0003-2670%2801%2900946-1&partnerID=40&md5=d5abefe17cd9a773afca0a1cd91bb7ab,"Department of Chemistry, Clarkson University, Potsdam, NY 13699-5810, United States; AL/EQ, 139 Barnes Drive, Tyndall AFB, FL 32403-5323, United States","Lavine, B.K., Department of Chemistry, Clarkson University, Potsdam, NY 13699-5810, United States; Brzozowski, D., Department of Chemistry, Clarkson University, Potsdam, NY 13699-5810, United States; Moores, A.J., Department of Chemistry, Clarkson University, Potsdam, NY 13699-5810, United States; Davidson, C.E., Department of Chemistry, Clarkson University, Potsdam, NY 13699-5810, United States; Mayfield, H.T., AL/EQ, 139 Barnes Drive, Tyndall AFB, FL 32403-5323, United States",Feature selection; Fingerprint data; Fuel spill identification; Genetic algorithm; Machine learning; Pattern recognition analysis,fuel; hydrocarbon; algorithm; article; gas chromatography; oil spill; pattern recognition; principal component analysis; priority journal; solid phase extraction,"Lavine, B.K.; Department of Chemistry, Clarkson University, Potsdam, NY 13699-5810, United States; email: bklab@clarksonedu",Article,Final,,Scopus,2-s2.0-0035958305,,IFSMS 2004,Fire Investigation,Fire Investigation
"Lavine B.K., Vesanen A., Brzozowski D.M., Mayfield H.T.",7004943024;6506673659;56036253100;6603702494;,Authentication of fuel spill standards using gas chromatography/pattern recognition techniques,2001,Analytical Letters,34,2,,281,293,,12,10.1081/AL-100001579,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035045439&doi=10.1081%2fAL-100001579&partnerID=40&md5=699b308ff5ab8c8c53e822421f3da33b,"Department of Chemistry, Clarkson University, Potsdam, NY 13699-5810, United States","Lavine, B.K., Department of Chemistry, Clarkson University, Potsdam, NY 13699-5810, United States; Vesanen, A., Department of Chemistry, Clarkson University, Potsdam, NY 13699-5810, United States; Brzozowski, D.M., Department of Chemistry, Clarkson University, Potsdam, NY 13699-5810, United States; Mayfield, H.T., Department of Chemistry, Clarkson University, Potsdam, NY 13699-5810, United States",Fuel spill identification; Genetic algorithms; Pattern recognition techniques,fuel; helium; algorithm; article; aviation; chromatography; diesel engine; environmental protection; gas chromatography; sampling; water contamination,"Lavine, B.K.; Department of Chemistry, Clarkson University, Potsdam, NY 13699-5810, United States",Article,Final,,Scopus,2-s2.0-0035045439,,IFSMS 2004,Fire Investigation,Fire Investigation
"Lavine B.K., Brzozowski D.M., Ritter J., Moores A.J.",7004943024;57060266900;7402315137;7003883098;,Fuel spill identification using solid-phase extraction and solid-phase microextraction. I. Aviation turbine fuels,2001,Journal of Chromatographic Science,39,12,,501,507,,9,10.1093/chromsci/39.12.501,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035543735&doi=10.1093%2fchromsci%2f39.12.501&partnerID=40&md5=bfd97c32c09cab5bc8467ad8cf57ff35,"Department of Chemistry, Clarkson University, Potsdam, NY 13699-5810, United States; H.T. Mayfield AL/EQ, 139 Barnes Drive, Tyndall AFB, FL 32403-5323, United States","Lavine, B.K., Department of Chemistry, Clarkson University, Potsdam, NY 13699-5810, United States, H.T. Mayfield AL/EQ, 139 Barnes Drive, Tyndall AFB, FL 32403-5323, United States; Brzozowski, D.M., Department of Chemistry, Clarkson University, Potsdam, NY 13699-5810, United States, H.T. Mayfield AL/EQ, 139 Barnes Drive, Tyndall AFB, FL 32403-5323, United States; Ritter, J., Department of Chemistry, Clarkson University, Potsdam, NY 13699-5810, United States, H.T. Mayfield AL/EQ, 139 Barnes Drive, Tyndall AFB, FL 32403-5323, United States; Moores, A.J., Department of Chemistry, Clarkson University, Potsdam, NY 13699-5810, United States, H.T. Mayfield AL/EQ, 139 Barnes Drive, Tyndall AFB, FL 32403-5323, United States",,fuel; hydrocarbon; kerosene; algorithm; article; aviation; chemical analysis; chemical composition; gas chromatography; pattern recognition; solid phase extraction; solid phase microextraction,"Lavine, B.K.; Department of Chemistry, Clarkson University Potsdam, New York, NY 13699-5810, United States",Article,Final,Open Access,Scopus,2-s2.0-0035543735,,IFSMS 2004,Fire Investigation,Fire Investigation
"Johnson K.J., Synovec R.E.",7405969437;7005475674;,Pattern recognition of jet fuels: Comprehensive GC × GC with ANOVA-based feature selection and principal component analysis,2002,Chemometrics and Intelligent Laboratory Systems,60,01-Feb,,225,237,,137,10.1016/S0169-7439(01)00198-8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037185618&doi=10.1016%2fS0169-7439%2801%2900198-8&partnerID=40&md5=ab8b64ec458eefecd730c20ef366030d,"Center for Process Analytical Chemistry, Department of Chemistry, University of Washington, Seattle, WA 98195, United States","Johnson, K.J., Center for Process Analytical Chemistry, Department of Chemistry, University of Washington, Seattle, WA 98195, United States; Synovec, R.E., Center for Process Analytical Chemistry, Department of Chemistry, University of Washington, Seattle, WA 98195, United States",Feature selection; Jet fuel; Pattern recognition; PCA; Two-dimensional comprehensive gas chromatography,fuel; accuracy; analysis of variance; analytic method; chemical analysis; conference paper; gas chromatography; geography; mathematical computing; pattern recognition; principal component analysis; priority journal; sample; United States,"Synovec, R.E.; Ctr. for Process Analyt. Chemistry, Department of Chemistry, University of Washington, Seattle, WA 98195, United States; email: synovec@chem.washington.edu",Conference Paper,Final,,Scopus,2-s2.0-0037185618,,IFSMS 2004,Fire Investigation,Fire Investigation
"Pérez Pavón J.L., Del Nogal Sánchez M., García Pinto C., Fernández Laespada M.E., Moreno Cordero B., Guerrero Peña A.",6701717560;6506273348;6602611838;6602365809;6701704376;7801319678;,A method for the detection of hydrocarbon pollution in soils by headspace mass spectrometry and pattern recognition techniques,2003,Analytical Chemistry,75,9,,2034,2041,,31,10.1021/ac0263667,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038709739&doi=10.1021%2fac0263667&partnerID=40&md5=b3e26bca9509a7beaa485b5434d95202,"Depto. Quim. Analit., Nutr./Bromat., Facultad de Ciencias Químicas, Universidad de Salamanca, 37008 Salamanca, Spain; Laboratorio de Suelos, Plantas/Aguas, Campus Tabasco, Colegio de Postgraduados, Supera-Anuies, Mexico","Pérez Pavón, J.L., Depto. Quim. Analit., Nutr./Bromat., Facultad de Ciencias Químicas, Universidad de Salamanca, 37008 Salamanca, Spain; Del Nogal Sánchez, M., Depto. Quim. Analit., Nutr./Bromat., Facultad de Ciencias Químicas, Universidad de Salamanca, 37008 Salamanca, Spain; García Pinto, C., Depto. Quim. Analit., Nutr./Bromat., Facultad de Ciencias Químicas, Universidad de Salamanca, 37008 Salamanca, Spain; Fernández Laespada, M.E., Depto. Quim. Analit., Nutr./Bromat., Facultad de Ciencias Químicas, Universidad de Salamanca, 37008 Salamanca, Spain; Moreno Cordero, B., Depto. Quim. Analit., Nutr./Bromat., Facultad de Ciencias Químicas, Universidad de Salamanca, 37008 Salamanca, Spain; Guerrero Peña, A., Laboratorio de Suelos, Plantas/Aguas, Campus Tabasco, Colegio de Postgraduados, Supera-Anuies, Mexico",,Composition; Hydrocarbons; Mass spectrometry; Pattern recognition; Linear discriminant analysis (LDA); Soil pollution; hydrocarbon; article; chemometric analysis; chromatography; cluster analysis; discriminant analysis; mass; mass spectrometry; pattern recognition; pollution monitoring; sampling; soil analysis; soil pollution; soil treatment,"Pérez Pavón, J.L.; Depto. Quim. Analit., Nutr./Bromat., Facultad de Ciencias Químicas, Universidad de Salamanca, 37008 Salamanca, Spain; email: jlpp@usal.es",Article,Final,,Scopus,2-s2.0-0038709739,,IFSMS 2004,Fire Investigation,Fire Investigation
Stout S.A.,7005782133;,Applications of petroleum fingerprinting in known and suspected pipeline releases - Two case studies,2003,Applied Geochemistry,18,6,,915,926,,15,10.1016/S0883-2927(02)00184-1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037409679&doi=10.1016%2fS0883-2927%2802%2900184-1&partnerID=40&md5=6683029a50a636ed36ba7247479fba72,"Battelle Memorial Institute, 397 Washington St., Duxbury, MA 02332, United States","Stout, S.A., Battelle Memorial Institute, 397 Washington St., Duxbury, MA 02332, United States",,Oil fields; Petroleum pipelines; Polycyclic aromatic hydrocarbons; Volatile organic compounds; Petroleum fingerprinting; Petroleum chemistry; oil spill; petroleum hydrocarbon; pollutant source,"Stout, S.A.; Battelle Memorial Institute, 397 Washington St., Duxbury, MA 02332, United States; email: stouts@battelle.org",Article,Final,,Scopus,2-s2.0-0037409679,,IFSMS 2004,Fire Investigation,Fire Investigation
"Stout S.A., McCarthy K.J., Uhler A.D.",,Bicyclic sesquiterpane biomarkers - useful hydrocarbons in the chemical fingerprinting [of] Class 4 and Class 5 petroleum distillates,2002,Proceedings of American Academy of Forensic Sciences,,,,,,,,,,,,,,,Conference Paper,,,,,,IFSMS 2004,Fire Investigation,Fire Investigation
"Rodgers R.P., Blumer E.N., Freitas M.A., Marshall A.G.",35555917300;6602994363;7102366671;36044345400;,Compositional analysis for identification of arson accelerants by electron ionization fourier transform ion cyclotron resonance high-resolution mass spectrometry,2001,Journal of Forensic Sciences,46,2,,268,279,,25,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035045311&partnerID=40&md5=e722a89eb8c27993c6ea951de7f17199,"Natl. High Magnetic Field Laboratory, Florida State University, 1800 East Paul Dirac Drive, Tallahassee, FL 32310, United States","Rodgers, R.P., Natl. High Magnetic Field Laboratory, Florida State University, 1800 East Paul Dirac Drive, Tallahassee, FL 32310, United States; Blumer, E.N., Natl. High Magnetic Field Laboratory, Florida State University, 1800 East Paul Dirac Drive, Tallahassee, FL 32310, United States; Freitas, M.A., Natl. High Magnetic Field Laboratory, Florida State University, 1800 East Paul Dirac Drive, Tallahassee, FL 32310, United States; Marshall, A.G., Natl. High Magnetic Field Laboratory, Florida State University, 1800 East Paul Dirac Drive, Tallahassee, FL 32310, United States",Arson; Arson accelerant; Electron ionization; Elemental composition; Fire debris; Forensic science; Fourier transform ion cyclotron resonance; Fourier transform mass spectrometry; Ignitable liquid; Ion cyclotron resonance; Mass spectrometry; Weathering,diesel fuel; gasoline; kerosene; petroleum derivative; turpentine; arson; article; extraction; Fourier transformation; ionization; mass spectrometry; priority journal; pyrolysis,"Marshall, A.G.; Natl. High Magnetic Field Laboratory, Florida State University, 1800 East Paul Dirac Drive, Tallahassee, FL 32310, United States; email: marshall@magnet.fsu.edu",Article,Final,,Scopus,2-s2.0-0035045311,,IFSMS 2004,Fire Investigation,Fire Investigation
"Rodgers R.P., Hughey C.A., Blumer E.N., Hendrickson C.L., Marshall A.G.",,Forensic analysis of petroleum products by FT-ICR mass spectrometry,2002,Proceedings of American Academy of Forensic Sciences,,,,,,,,,,,,,,,Conference Paper,,,,,,IFSMS 2004,Fire Investigation,Fire Investigation
"Ketola R.A., Kotiaho T., Cisper M.E., Allen T.M.",7004349818;7003818713;6603071557;36622033500;,Environmental applications of membrane introduction mass spectrometry,2002,Journal of Mass Spectrometry,37,5,,457,476,,143,10.1002/jms.327,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036265684&doi=10.1002%2fjms.327&partnerID=40&md5=cca2530070248c49765decd18ac90084,"VTT Processes, P.O. Box 1401, FIN-02044 VTT, Finland; Department of Pharmacy, Viikki Drug Discovery Technology Center (DDTC), P.O. Box 56, FIN-00014 Helsinki, Finland; Chemistry Division, Los Alamos National Laboratory, Los Alamos, NM 87545, United States; Isotag Technology, Inc., Los Alamos, NM 87544, United States","Ketola, R.A., VTT Processes, P.O. Box 1401, FIN-02044 VTT, Finland; Kotiaho, T., Department of Pharmacy, Viikki Drug Discovery Technology Center (DDTC), P.O. Box 56, FIN-00014 Helsinki, Finland; Cisper, M.E., Chemistry Division, Los Alamos National Laboratory, Los Alamos, NM 87545, United States; Allen, T.M., Isotag Technology, Inc., Los Alamos, NM 87544, United States",Environmental analysis; Membrane introduction mass spectrometry; Organic compounds; Permanent gases; Soil analysis; Water analysis,Forecasting; Membranes; Volatile organic compounds; Semi-volatile organic comopunds; Mass spectrometry; volatile organic compound; air analysis; chemical analysis; controlled study; environmental monitoring; intermethod comparison; mass spectrometry; membrane; priority journal; review; soil analysis; water analysis; Air Pollutants; Environmental Monitoring; Environmental Pollutants; Forecasting; Gas Chromatography-Mass Spectrometry; Mass Spectrometry; Metals; Online Systems; Organic Chemicals; Soil Pollutants; Volatilization; Water Pollutants,"Ketola, R.A.; VTT Processes, P.O. Box 1401, FIN-02044 VTT, Finland; email: raimo.ketola@vtt.fi",Review,Final,,Scopus,2-s2.0-0036265684,,IFSMS 2004,Fire Investigation,Fire Investigation
"Alberici R.M., Zampronio C.G., Poppi R.J., Eberlin M.N.",6602993112;6508105306;7004573622;7005119089;,Water solubilization of ethanol and BTEX from gasoline: On-line monitoring by membrane introduction mass spectrometry,2002,Analyst,127,2,,230,234,,48,10.1039/b107222f,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036181765&doi=10.1039%2fb107222f&partnerID=40&md5=96e678e4a33bfa920e1ce259eff103f2,"Institute of Chemistry, State University of Campinas, UNICAMP, CP 6154, 13083-970 Campinas, SP, Brazil","Alberici, R.M., Institute of Chemistry, State University of Campinas, UNICAMP, CP 6154, 13083-970 Campinas, SP, Brazil; Zampronio, C.G., Institute of Chemistry, State University of Campinas, UNICAMP, CP 6154, 13083-970 Campinas, SP, Brazil; Poppi, R.J., Institute of Chemistry, State University of Campinas, UNICAMP, CP 6154, 13083-970 Campinas, SP, Brazil; Eberlin, M.N., Institute of Chemistry, State University of Campinas, UNICAMP, CP 6154, 13083-970 Campinas, SP, Brazil",,alcohol; aromatic hydrocarbon; gasoline; water; aqueous solution; article; chemical composition; chemical interaction; chemometric analysis; concentration (parameters); dispersion; flow injection analysis; mass spectrometry; online monitoring; solubilization,,Article,Final,,Scopus,2-s2.0-0036181765,,IFSMS 2004,Fire Investigation,Fire Investigation
"McCurdy R.J., Atwell T., Cole M.D.",15737183400;15736889600;7401806353;,The use of vapour phase ultra-violet spectroscopy for the analysis of arson accelerants in fire scene debris,2001,Forensic Science International,123,02-Mar,,191,201,,12,10.1016/S0379-0738(01)00549-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035584077&doi=10.1016%2fS0379-0738%2801%2900549-7&partnerID=40&md5=abe81e7ff84131dfe34a51904705d1c3,"IndianapolisMarion County Forensic Services Agency, 40 South Alabama Street, Indianapolis, IN 46204, United States; Department of Pure and Applied Chemistry, Forensic Science Unit, University of Strathclyde, Glasgow G1 1XW, United Kingdom","McCurdy, R.J., IndianapolisMarion County Forensic Services Agency, 40 South Alabama Street, Indianapolis, IN 46204, United States; Atwell, T., IndianapolisMarion County Forensic Services Agency, 40 South Alabama Street, Indianapolis, IN 46204, United States; Cole, M.D., Department of Pure and Applied Chemistry, Forensic Science Unit, University of Strathclyde, Glasgow G1 1XW, United Kingdom",Arson accelerant; Fire debris analysis; Vapour phase ultra-violet spectroscopy,"gasoline; polycyclic aromatic compound; xylene; accuracy; analytic method; arson; article; device; gas chromatography; intermethod comparison; mass spectrometry; priority journal; ultraviolet spectroscopy; vapor; Fires; Firesetting Behavior; Fuel Oils; Gas Chromatography-Mass Spectrometry; Hydrocarbons, Aromatic; Paraffin; Petroleum; Spectrophotometry, Ultraviolet; Volatilization; Xylenes","Cole, M.D.; Anglia Polytechnic University, East Road, Cambridge CB1 1PT, United Kingdom; email: m.d.cole@apu.ac.uk",Article,Final,,Scopus,2-s2.0-0035584077,,IFSMS 2004,Fire Investigation,Fire Investigation
Kuk R.J.,6507672383;,Analysis of artificial fireplace logs by high temperature gas chromatography,2002,Journal of Forensic Sciences,47,6,,1288,1293,,5,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036845304&partnerID=40&md5=1ab53ad5d01a90ebd1b7342f1a286bdb,"Bureau of Alcohol, Tobacco/Firearms, National Laboratory Center, 1401 Research Boulevard, Rockville, MD 20850, United States","Kuk, R.J., Bureau of Alcohol, Tobacco/Firearms, National Laboratory Center, 1401 Research Boulevard, Rockville, MD 20850, United States",Firelog; Fireplace log; Forensic science; Gas chromatography; Wax,wax; analytic method; article; chemical composition; fire; gas chromatography; high temperature; priority journal,"Kuk, R.J.; Bureau of Alcohol, Tobacco/Firearms, National Laboratory Center, 1401 Research Boulevard, Rockville, MD 20850, United States",Article,Final,,Scopus,2-s2.0-0036845304,,IFSMS 2004,Fire Investigation,Fire Investigation
Woodrow J.E.,7005977820;,The laboratory characterization of jet fuel vapor and liquid,2003,Energy and Fuels,17,1,,216,224,,12,10.1021/ef020140p,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037208208&doi=10.1021%2fef020140p&partnerID=40&md5=f30307ffe99369f9db69a8771e920fd4,"Center for Environmental Sciences and Engineering, University of Nevada, Reno, NV 89557, United States","Woodrow, J.E., Center for Environmental Sciences and Engineering, University of Nevada, Reno, NV 89557, United States",,Fuel flammability; Jet fuel; Laboratory characterization; Liquid analyses; Temperature programmed gas chromatograph; Vapor densities; Calculations; Density measurement (specific gravity); Flammability; Gas chromatography; Partial pressure; Phase equilibria; Pressure effects; Thermal effects; Vapor pressure; Liquid fuels,"Woodrow, J.E.; Ctr. for Environ. Sci. and Eng., University of Nevada, Reno, NV 89557, United States",Article,Final,,Scopus,2-s2.0-0037208208,,IFSMS 2004,Fire Investigation,Fire Investigation
Platts: Global Commodity News,,,2004,Platts: Global Commodity News,,,,,,,,,http://www.platts.com/features/biofuels/,,,,,,Website,,,,,,IFSMS 2004,Fire Investigation,Fire Investigation
Canadian Clean Fuels,,,2004,Canadian Clean Fuels,,,,,,,,,http://www.canadacleanfuels.com/biodiesel.html,,,,,,Website,,,,,,IFSMS 2004,Fire Investigation,Fire Investigation
"Antolín G., Tinaut F.V, Briceo Y., Castao V., Pérez C., Ramírez A.I",6603214841;6603128949;15766898900;57207673026;7401782848;57213752423;,Optimisation of biodiesel production by sunflower oil transesterification,2002,Bioresource Technology,83,2,,111,114,,570,10.1016/S0960-8524(01)00200-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036177588&doi=10.1016%2fS0960-8524%2801%2900200-0&partnerID=40&md5=42852bef8c471fd1c8e39095844d5f8a,"Departamento de Ingeniería Química, Universidad de Valladolid, Escuela Técnica Superior de Ingenieros Industriales, s/n. Paseo Del Cauce, 47011 Valladolid, Spain; Departamento de Ingenieria Energetica y Fluidomecanica, Universidad de Valladolid, Escuela Técnica Superior de Ingenieros Industriales, s/n.Paseo Del Cauce, 47011 Valladolid, Spain; Centro de Investigación y Desarrollo en Automoción (CIDAUT), Parque Tecnológico de Boecillo, Parcela 209, 47151 Boecillo Valladolid, Spain","Antolín, G., Departamento de Ingeniería Química, Universidad de Valladolid, Escuela Técnica Superior de Ingenieros Industriales, s/n. Paseo Del Cauce, 47011 Valladolid, Spain; Tinaut, F.V, Departamento de Ingenieria Energetica y Fluidomecanica, Universidad de Valladolid, Escuela Técnica Superior de Ingenieros Industriales, s/n.Paseo Del Cauce, 47011 Valladolid, Spain; Briceo, Y., Centro de Investigación y Desarrollo en Automoción (CIDAUT), Parque Tecnológico de Boecillo, Parcela 209, 47151 Boecillo Valladolid, Spain; Castao, V., Centro de Investigación y Desarrollo en Automoción (CIDAUT), Parque Tecnológico de Boecillo, Parcela 209, 47151 Boecillo Valladolid, Spain; Pérez, C., Departamento de Ingenieria Energetica y Fluidomecanica, Universidad de Valladolid, Escuela Técnica Superior de Ingenieros Industriales, s/n.Paseo Del Cauce, 47011 Valladolid, Spain; Ramírez, A.I, Centro de Investigación y Desarrollo en Automoción (CIDAUT), Parque Tecnológico de Boecillo, Parcela 209, 47151 Boecillo Valladolid, Spain",Alternative fuel; Biodiesel; Renewable energy; Sunflower oil; Transesterification,"Diesel engines; Esters; Fossil fuels; Optimization; Viscosity; Biodesiel; Esterification; diesel fuel; fossil fuel; sunflower oil; alternative fuel; diesel engine; optimization; renewable resource; vegetable oil; article; diesel engine; methodology; priority journal; purification; quality control; temperature; transesterification; viscosity; Biotechnology; Catalysis; Esters; Gasoline; Models, Chemical; Plant Oils; Temperature; Viscosity; Helianthus","Briceño, Y.; Ctro. Invest./Desarrollo Automocion, Parque Tecnologico de Boecillo, Parcela 209, 47151 Boecillo, Valladolid, Spain",Article,Final,,Scopus,2-s2.0-0036177588,,IFSMS 2004,Fire Investigation,Fire Investigation
"Tomasevic A.V., Siler-Marinkovic S.S.",7801337800;6602621522;,Methanolysis of used frying oil,2003,Fuel Processing Technology,81,1,,1,6,,296,10.1016/S0378-3820(02)00096-6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037446670&doi=10.1016%2fS0378-3820%2802%2900096-6&partnerID=40&md5=e74262fe712da2f55f1b61b511070b67,"Inst. for Plant Protect./Environment, Teodora Drajzera 9, 11040 Belgrade, Serbia; Dept. of Biochemical Engineering, Faculty of Technology and Metallurgy, University of Belgrade, Karnegijeva 4, 11000 Belgrade, Serbia","Tomasevic, A.V., Inst. for Plant Protect./Environment, Teodora Drajzera 9, 11040 Belgrade, Serbia; Siler-Marinkovic, S.S., Dept. of Biochemical Engineering, Faculty of Technology and Metallurgy, University of Belgrade, Karnegijeva 4, 11000 Belgrade, Serbia",Biodiesel; Methanolysis; Reaction conditions; Used frying oil,Diesel engines; Diesel fuels; Environmental protection; Esterification; Methanol; Pollution control; Ecological fuels; Sunflower oils; Vegetable oils,"Tomasevic, A.V.; Inst. for Plant Protect./Environment, Teodora Drajzera 9, 11040 Belgrade, Serbia; email: academia@beotel.yu",Article,Final,,Scopus,2-s2.0-0037446670,,IFSMS 2004,Fire Investigation,Fire Investigation
"Lang X., Dalai A.K, Bakhshi N.N, Reaney M.J, Hertz P.B",57214577274;7006817421;35570597000;6701683965;7006530569;,Preparation and characterization of bio-diesels from various bio-oils,2001,Bioresource Technology,80,1,,53,62,,505,10.1016/S0960-8524(01)00051-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034903963&doi=10.1016%2fS0960-8524%2801%2900051-7&partnerID=40&md5=1394b2d866e69a4a1f525878b6cd189d,"Department of Chemical Engineering, Catalysis and Chemical Reaction Engineering Laboratory, 10 Science Place, Saskatoon, SK S7N 5C9, Canada; Agriculture and Agri-Food Canada, Saskatoon Research Center, 107 Science Place, Saskatoon, SK S7N 0X2, Canada; Department of Mechanical Engineering, University of Saskatchewan, 57 Campus Drive, Saskatoon, SK S7N 5A9, Canada","Lang, X., Department of Chemical Engineering, Catalysis and Chemical Reaction Engineering Laboratory, 10 Science Place, Saskatoon, SK S7N 5C9, Canada; Dalai, A.K, Department of Chemical Engineering, Catalysis and Chemical Reaction Engineering Laboratory, 10 Science Place, Saskatoon, SK S7N 5C9, Canada; Bakhshi, N.N, Department of Chemical Engineering, Catalysis and Chemical Reaction Engineering Laboratory, 10 Science Place, Saskatoon, SK S7N 5C9, Canada; Reaney, M.J, Agriculture and Agri-Food Canada, Saskatoon Research Center, 107 Science Place, Saskatoon, SK S7N 0X2, Canada; Hertz, P.B, Department of Mechanical Engineering, University of Saskatchewan, 57 Campus Drive, Saskatoon, SK S7N 5A9, Canada",2-Propyl and butyl esters; Bio-diesels; Ethyl; Fatty acid analysis; Fuel properties; Methyl; TGA; Vegetable oils,"Catalysts; Combustion; Composition; Oils and fats; Sodium; Vaporization; Viscosity; Bio-diesels; Diesel fuels; 2 propyl ester; alkyl group; butyl ester; canola oil; diesel fuel; ester; ethyl ester; linseed oil; lipid; methyl ester; potassium hydroxide; rapeseed oil; sunflower oil; unclassified drug; vegetable oil; volatile agent; biotechnology; fuel; article; catalyst; chemical composition; cloud; controlled study; density; esterification; gas chromatography; heating; high performance liquid chromatography; lipid composition; priority journal; summer; temperature; viscosity; winter; Bioelectric Energy Sources; Chromatography, High Pressure Liquid; Esters; Fatty Acids; Gasoline; Heat; Plant Oils; Viscosity","Dalai, A.K.; Department of Chemical Engineering, Catalysis/Chemical Reaction Eng Lab, University of Saskatchewan, 110 Science Place, Saskatoon, Sask. S7N 5C9, Canada; email: dalai@engr.usask.ca",Article,Final,,Scopus,2-s2.0-0034903963,,IFSMS 2004,Fire Investigation,Fire Investigation
"Hol?apek M., Jandera P., Fischer J.",6701561779;7006501702;57192000223;,Analysis of acylglycerols and methyl esters of fatty acids in vegetable oils and in biodiesel,2001,Critical Reviews in Analytical Chemistry,31,1,,53,56,,50,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002722631&partnerID=40&md5=2a47d6e65913ae48392661249ed0f9af,,"Hol?apek, M.; Jandera, P.; Fischer, J.",Acylglycerols; Atmospheric pressure chemical ionization; HPLC/MS; Positional isomers; Triacylglycerols,,,Article,Final,,Scopus,2-s2.0-0002722631,,IFSMS 2004,Fire Investigation,Fire Investigation
Knothe G.,7003471278;,Analytical methods used in the production and fuel quality assessment of biodiesel,2001,Transactions of the American Society of Agricultural Engineers,44,2,,193,200,,159,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034874931&partnerID=40&md5=9d67197434b506359b3b6877a88cabf8,"USDA-ARS, Natl. Ctr. for Agric. Utiliz. Res., 1815 N. University St., Peoria, IL 61604, United States","Knothe, G., USDA-ARS, Natl. Ctr. for Agric. Utiliz. Res., 1815 N. University St., Peoria, IL 61604, United States",Biodiesel; Chromatographic methods; Fiber-optic probe; Fuel quality; Gas chromatography; Gel permeation chromatography; High-performance liquid chromatography; Mass spectrometry; Near-infrared spectroscopy; Nuclear magnetic resonance spectroscopy; Physical properties; Spectroscopic methods; Transesterification; Viscometry,Alcohols; Catalysts; Chromatographic analysis; Esterification; Esters; Spectroscopic analysis; Vegetable oils; Biodiesel; Fuel quality assessment; Diesel fuels; fuel,"Knothe, G.; USDA-ARS, Natl. Ctr. for Agric. Utiliz. Res., 1815 N. University St., Peoria, IL 61604, United States; email: knothegh@mail.ncaur.usda.gov",Article,Final,,Scopus,2-s2.0-0034874931,,IFSMS 2004,Fire Investigation,Fire Investigation
