Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
Windsor S.,,A Study Using an Alternate Light Source for Positive Responses to the Modified Griess Test,2011,AFTE Journal,43,3,,250,253,,,,,,"Shane Windsor; Texas Department of Public Safety; McAllen, Texas, Tim Counce & Nick Brizendine; Texas Department of Public Safety; Austin, Texas","Using a common black light to assist in the analysis of muzzle to garment distance determination, a properly trained examiner can find additional information that can help to establish a different and possibly a more accurate interpretation of observed nitrite patterns.","distance determination, Modified Griess, black light",,Article,,,,,,IFSMS 2013,Gunshot Residue,Gunshot Residue
"Lake H., Allison M., Jamie W.",,Visualization of Gunshot Residue Patterns Using a Video Spectral Comparator 2000,2012,AFTE Journal,44,1,,29,37,,,,,,"Helen Lake, M.S., Allison Milam, M.S. and Jamie Waskel, Virginia Department of Forensic Science, Norfolk, Virginia","This research project expands on previous research using a Video Spectral Comparator 2000 (VSC 2000) to help facilitate the visualization and documentation of gunshot residue patterns, especially on dark colored fabrics and/or blood stained fabrics. Test patterns on a variety of fabrics and altered with blood, glass and gravel were evaluated using the VSC 2000 on the infrared (IR) and spot setting. Although there are limitations and cautionary steps to be aware of, it was found that the VSC 2000 can be useful in visualizing and documenting GSR patterns on articles of clothing submitted to the laboratory for examination.","Gunshot Residue, Infrared, Video Spectral Comparator 2000",,Article,,,,,,IFSMS 2013,Gunshot Residue,Gunshot Residue
"Cecchetto G., Giraudo C., Amagliani A., Viel G., Fais P., Cavarzeran F., Feltrin G., Davide Ferrara S., Montisci M.",7005539247;36645827200;35335933300;25226336000;36552190300;6506115974;7005398589;37261139700;6603171719;,Estimation of the firing distance through micro-CT analysis of gunshot wounds,2011,International Journal of Legal Medicine,125,2,,245,251,,37,10.1007/s00414-010-0533-6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955923699&doi=10.1007%2fs00414-010-0533-6&partnerID=40&md5=95596868d5eaaf4d493cb2a1d5940c0f,"Department of Environmental Medicine and Public Health, Section of Legal Medicine, University of Padova, Padova, Italy; Institute of Radiology, University of Padova, Padova, Italy; Department of Ophthalmology, University of Padova, Padova, Italy","Cecchetto, G., Department of Environmental Medicine and Public Health, Section of Legal Medicine, University of Padova, Padova, Italy; Giraudo, C., Institute of Radiology, University of Padova, Padova, Italy; Amagliani, A., Department of Environmental Medicine and Public Health, Section of Legal Medicine, University of Padova, Padova, Italy; Viel, G., Department of Environmental Medicine and Public Health, Section of Legal Medicine, University of Padova, Padova, Italy; Fais, P., Department of Environmental Medicine and Public Health, Section of Legal Medicine, University of Padova, Padova, Italy; Cavarzeran, F., Department of Ophthalmology, University of Padova, Padova, Italy; Feltrin, G., Institute of Radiology, University of Padova, Padova, Italy; Davide Ferrara, S., Department of Environmental Medicine and Public Health, Section of Legal Medicine, University of Padova, Padova, Italy; Montisci, M., Department of Environmental Medicine and Public Health, Section of Legal Medicine, University of Padova, Padova, Italy","Estimation of the firing range is often critical for reconstructing gunshot fatalities, where the main measurable evidence is the gunshot residue (GSR). In the present study intermediate-range gunshot wounds have been analysed by means of a micro-computed tomography (micro-CT) coupled to an image analysis software in order to quantify the powder particles and to determine the firing distance. A total of 50 shootings were performed on skin sections obtained from human legs surgically amputated for medical reasons. For each tested distance (5, 15, 23, 30 and 40 cm), firing was carried out perpendicularly at the samples using a 7.65- mm pistol loaded with jacketed bullets. Uninjured skin sections were used as controls. By increasing the firing distance, micro-CT analysis demonstrated a clear decreasing trend in the mean GSR percentage, particularly for shots fired from more than 15 cm. For distances under 23 cm, the powder particles were concentrated on the epidermis and dermis around the hole, and inside the cavity; while, at greater distances, they were deposited only on the skin surface. Statistical analysis showed a nonlinear relationship between the amount of GSR deposits and the firing range, well explained by a Gaussian-like function. The proposed method allowed a good discrimination for all the tested distances, proving to be an objective, rapid and inexpensive tool for estimating the firing range in intermediate-range gunshot wounds. Â© 2010 Springer-Verlag.",Firing range; Gunshot residue; Micro-CT; Terminal ballistics,"article; ballistics; computer assisted tomography; firearm; gunshot injury; human; image processing; in vitro study; leg injury; male; microradiography; pathology; radiography; Firearms; Forensic Ballistics; Humans; Image Processing, Computer-Assisted; Leg Injuries; Male; Microradiography; Tomography, X-Ray Computed; Wounds, Gunshot",Article,Final,,Scopus,2-s2.0-79955923699,,IFSMS 2013,Gunshot Residue,Gunshot Residue
"Ceto X., O'Mahony A.M., Samek I.A., Windmiller J.R., Del Valle M., Wang J.",36702561500;24344377800;55347843200;24072330500;7005723747;7701314455;,Rapid field identification of subjects involved in firearm-related crimes based on electroanalysis coupled with advanced chemometric data treatment,2012,Analytical Chemistry,84,23,,10306,10314,,10,10.1021/ac302361z,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870527687&doi=10.1021%2fac302361z&partnerID=40&md5=0b1f22f658668cbdee4077f225b7d132,"Department of Nanoengineering, University of California, San Diego, San Diego, CA 92093, United States; Sensors and Biosensors Group, Department of Chemistry, Universitat Auta²noma de Barcelona, 08193 Bellaterra, Spain","Ceto, X., Department of Nanoengineering, University of California, San Diego, San Diego, CA 92093, United States, Sensors and Biosensors Group, Department of Chemistry, Universitat Auta²noma de Barcelona, 08193 Bellaterra, Spain; O'Mahony, A.M., Department of Nanoengineering, University of California, San Diego, San Diego, CA 92093, United States; Samek, I.A., Department of Nanoengineering, University of California, San Diego, San Diego, CA 92093, United States; Windmiller, J.R., Department of Nanoengineering, University of California, San Diego, San Diego, CA 92093, United States; Del Valle, M., Sensors and Biosensors Group, Department of Chemistry, Universitat Auta²noma de Barcelona, 08193 Bellaterra, Spain; Wang, J., Department of Nanoengineering, University of California, San Diego, San Diego, CA 92093, United States","We demonstrate a novel system for the detection and discrimination of varying levels of exposure to gunshot residue from subjects in various control scenarios. Our aim is to address the key challenge of minimizing the false positive identification of individuals suspected of discharging a firearm. The chemometric treatment of voltammetric data from different controls using Canonical Variate Analysis (CVA) provides several distinct clusters for each scenario examined. Multiple samples were taken from subjects in controlled tests such as secondary contact with gunshot residue (GSR), loading a firearm, and postdischarge of a firearm. These controls were examined at both bare carbon and gold-modified screen-printed electrodes using different sampling methods: the 'swipe' method with integrated sampling and electroanalysis and a more traditional acid-assisted q-tip swabbing method. The electroanalytical fingerprint of each sample was examined using square-wave voltammetry; the resulting data were preprocessed with Fast Fourier Transform (FFT), followed by CVA treatment. High levels of discrimination were thus achieved in each case over 3 classes of samples (reflecting different levels of involvement), achieving maximum accuracy, sensitivity, and specificity values of 100% employing the leave-one-out validation method. Further validation with the 'jack-knife' technique was performed, and the resulting values were in good agreement with the former method. Additionally, samples from subjects in daily contact with relevant metallic constituents were analyzed to assess possible false positives. This system may serve as a potential method for a portable, field-deployable system aimed at rapidly identifying a subject who has loaded or discharged a firearm to verify involvement in a crime, hence providing law enforcement personnel with an invaluable forensic tool in the field. Â© 2012 American Chemical Society.",,Canonical variate analysis; Chemometric data; Chemometric treatment; Controlled tests; False positive; Forensic tools; Gunshot residue; Identification of individuals; Law enforcement personnel; Leave-one-out; Multiple samples; Post-discharge; Potential methods; Sampling method; Screen printed electrodes; Square wave voltammetry; Voltammetric data; Crime; Electrochemical electrodes; Fast Fourier transforms; Voltammetry; Loading,Article,Final,,Scopus,2-s2.0-84870527687,,IFSMS 2013,Gunshot Residue,Gunshot Residue
"Vuki M., Shiu K.-K., Galik M., O'Mahony A.M., Wang J.",6603158089;7006084968;15077814000;24344377800;7701314455;,Simultaneous electrochemical measurement of metal and organic propellant constituents of gunshot residues,2012,Analyst,137,14,,3265,3270,,23,10.1039/c2an35379b,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862585036&doi=10.1039%2fc2an35379b&partnerID=40&md5=2ee2ba7555b144b86cb29ad3c539751e,"Department of NanoEngineering, University of California, San Diego, San Diego, CA 92093, United States; Department of Chemistry, University of Guam, Mangilao, 96923, Guam; Department of Chemistry, Hong Kong Baptist University, Kowloon Tong, Hong Kong","Vuki, M., Department of NanoEngineering, University of California, San Diego, San Diego, CA 92093, United States, Department of Chemistry, University of Guam, Mangilao, 96923, Guam; Shiu, K.-K., Department of NanoEngineering, University of California, San Diego, San Diego, CA 92093, United States, Department of Chemistry, Hong Kong Baptist University, Kowloon Tong, Hong Kong; Galik, M., Department of NanoEngineering, University of California, San Diego, San Diego, CA 92093, United States; O'Mahony, A.M., Department of NanoEngineering, University of California, San Diego, San Diego, CA 92093, United States; Wang, J., Department of NanoEngineering, University of California, San Diego, San Diego, CA 92093, United States","The simultaneous electrochemical measurement of heavy-metal and organic propellants relevant to gunshot residues (GSRs) is demonstrated. Cyclic voltammetry (CV) and cyclic square-wave stripping voltammetry (C-SWV) are shown to detect, in a single run, common propellants, such as nitroglycerin (NG) and dinitrotoluene (DNT), along with the heavy metal constituents of GSR, antimony (Sb), lead (Pb), zinc (Zn) and barium (Ba). The voltammetric detection of the stabilizer diphenylamine (DPA) along with inorganic constituents has also been examined. The resulting electrochemical signatures combine - in a single voltammogram - the response for the various metals and organic species, based on the reduction and oxidation peaks of the constituents. Cyclic square-wave voltammetry at the glassy carbon electrode (GCE), involving an intermittent accumulation at the reversal potentials of -0.95 V (for Sb, Pb, DNT and NG) and -1.3 V (for Sb, Pb, Zn and DPA) is particularly useful to offer distinct electrochemical signatures for these constituents of GSR mixtures, compared to analogous cyclic voltammetric measurements. Simultaneous voltammetric measurements of barium (at thin-film Hg GCE) and DNT (at bare GCE) are also demonstrated in connection to intermittent accumulation at the reversal potential of -2.4 V. Such generation of unique, single-run, information-rich inorganic/organic electrochemical fingerprints holds considerable promise for 'on-the-spot' field identification of individuals firing a weapon, as desired for diverse forensic investigations. Â© 2012 The Royal Society of Chemistry.",,,Article,Final,,Scopus,2-s2.0-84862585036,,IFSMS 2013,Gunshot Residue,Gunshot Residue
"de Perre C., Corbin I., Blas M., McCord B.R.",57215917308;24435887300;21741835000;7004001442;,Separation and identification of smokeless gunpowder additives by capillary electrochromatography,2012,Journal of Chromatography A,1267,,,259,265,,19,10.1016/j.chroma.2012.07.039,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869094532&doi=10.1016%2fj.chroma.2012.07.039&partnerID=40&md5=e9bafb6cb71e8aadb7ad64dc71dd57de,"Department of Chemistry, Florida International University, Miami, FL, United States","de Perre, C., Department of Chemistry, Florida International University, Miami, FL, United States; Corbin, I., Department of Chemistry, Florida International University, Miami, FL, United States; Blas, M., Department of Chemistry, Florida International University, Miami, FL, United States; McCord, B.R., Department of Chemistry, Florida International University, Miami, FL, United States","This paper details a method for the separation and identification of fourteen organic compounds commonly found as constituents in commercial smokeless powders using a hexyl acrylate-based porous monolith. Capillary electrochromatography (CEC) coupled to UV and time of flight-mass spectrometry (TOF-MS) methods were both explored. The CEC-UV method provides an effective and efficient method for the detection of all components in the additive package of the powder. The TOF-MS procedure provides better sensitivity and selectivity allowing an additional confirmation of the presence of the subset of those compounds, which are detectable via positive and/or negative ion electrospray ionization mass spectrometry. Both methods were used for the analysis of smokeless powder components in a mixed standard as well as in the determination of the composition of the additive package of individual powders. Â© 2012.",Electrochromatography; Mass spectrometry; Monolith; Organic gunshot residue; Smokeless powder; Time of flight,Electrochromatography; Gunshot residue; Monolith; Smokeless powders; Time of flight; Chromatography; Inductively coupled plasma; Mass spectrometry; Powders; Separation; Additives; acrylic acid; anion; cation; gunpowder; hexylacrylate; organic compound; smokeless gunpowder additive; unclassified drug; analytical parameters; article; capillary electrochromatography; chemical analysis; chemical composition; electrospray mass spectrometry; porosity; powder; priority journal; time of flight mass spectrometry; ultraviolet radiation; Capillary Electrochromatography; Explosive Agents; Powders,Article,Final,,Scopus,2-s2.0-84869094532,,IFSMS 2013,Gunshot Residue,Gunshot Residue
"Gilchrist E., Jongekrijg F., Harvey L., Smith N., Barron L.",55074774900;55178490300;55178190200;35472999100;12753795900;,Characterisation of gunshot residue from three ammunition types using suppressed anion exchange chromatography,2012,Forensic Science International,221,01-Mar,,50,56,,11,10.1016/j.forsciint.2012.03.024,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864371692&doi=10.1016%2fj.forsciint.2012.03.024&partnerID=40&md5=a9dcc2bc01027e5afb8ae8624b83cfc2,"Analytical and Environmental Science Division, Department of Forensic Science and Drug Monitoring, King's College London, 150 Stamford Street, London, SE1 9NH, United Kingdom; Academy for Technology, Health and Environment, Avans University of Applied Sciences, Breda, Netherlands","Gilchrist, E., Analytical and Environmental Science Division, Department of Forensic Science and Drug Monitoring, King's College London, 150 Stamford Street, London, SE1 9NH, United Kingdom; Jongekrijg, F., Academy for Technology, Health and Environment, Avans University of Applied Sciences, Breda, Netherlands; Harvey, L., Analytical and Environmental Science Division, Department of Forensic Science and Drug Monitoring, King's College London, 150 Stamford Street, London, SE1 9NH, United Kingdom; Smith, N., Analytical and Environmental Science Division, Department of Forensic Science and Drug Monitoring, King's College London, 150 Stamford Street, London, SE1 9NH, United Kingdom; Barron, L., Analytical and Environmental Science Division, Department of Forensic Science and Drug Monitoring, King's College London, 150 Stamford Street, London, SE1 9NH, United Kingdom","Gunshot residue (GSR) is commonly analysed in forensic casework using either scanning electron microscopy with energy-dispersive X-ray spectroscopy (SEM-EDX) or gas chromatography-mass spectrometry (GC-MS). Relatively little work has been reported on the post-discharge GSR content of non-metallic inorganic or low molecular weight organic anions to distinguish between different ammunition types. The development of an analytical method using suppressed micro-bore anion exchange chromatography (IC) is presented for the analysis of GSR. A hydroxide gradient was optimised for the separation of 19 forensically relevant organic and inorganic anions in <23. min and sensitivities of the order of 0.12-3.52. ng of anion detected for all species were achieved. Along with an optimised extraction procedure, this method was applied to the analysis of post-ignition residues from three selected ammunition types. By profiling and comparing the anionic content in each ammunition residue, the possibility to distinguish between each type using their anionic profiles and absolute weight is presented. The potential for interference is also discussed with respect to sample types which are typically problematic in the analysis of GSR using SEM-EDX and GC-MS. To the best of our knowledge this represents the first study on the analysis of inorganic anions in GSR using suppressed ion chromatography. Â© 2012 Elsevier Ireland Ltd.",Anions; Firearms; Gunshot residue; Suppressed anion exchange chromatography,anion; gunpowder; hydroxide; anion exchange chromatography; article; bullet; priority journal; process development; process optimization; quantitative analysis; residue analysis; sensitivity analysis,Article,Final,,Scopus,2-s2.0-84864371692,,IFSMS 2013,Gunshot Residue,Gunshot Residue
"Erden S., Durmus Z., Kilic E.",10141981800;56254335600;7006065730;,Simultaneous Determination of Antimony and Lead in Gunshot Residue by Cathodic Adsorptive Stripping Voltammetric Methods,2011,Electroanalysis,23,8,,1967,1974,,18,10.1002/elan.201000612,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79961062181&doi=10.1002%2felan.201000612&partnerID=40&md5=e2f7b17be59a339fb98582c13b7be398,"Ankara Police, Forensic Laboratory, Ankara, Turkey; Ankara University, Faculty of Science, Chemistry Department, 06100 Ankara, Turkey","Erden, S., Ankara Police, Forensic Laboratory, Ankara, Turkey; Durmus, Z., Ankara University, Faculty of Science, Chemistry Department, 06100 Ankara, Turkey; Kilia§, E., Ankara University, Faculty of Science, Chemistry Department, 06100 Ankara, Turkey","Differential pulse cathodic adsorptive stripping (DPCAdSV) and square wave cathodic adsorptive stripping (SWCAdSV) voltammetric methods were developed for the determination of antimony and lead in gunshot residues. Linear working ranges for DPCAdSV and SWCAdSV methods were (2.0a—10-9-5.0a—10-7)M and (2.0a—10-9-7.0a—10-7)M for antimony and 2.0a—10-9-3.0a—10-7M (both methods) for lead. The detection of antimony limits were found to be 1.3a—10-9M for DPCAdSV and 7.3a—10-10M for SWCAdSV while the corresponding values for lead were 3.0a—10-9M and 5.8a—10-10M. Antimony and lead contents obtained by these methods in gunshot residues are in good agreement with those obtained by graphite furnace atomic absorption spectrometric method within a confidence limit of 95%. Copyright Â© 2011 WILEY-VCH Verlag GmbH &amp; Co. KGaA, Weinheim.",Antimony; Gunshot residues; Lead; Stripping voltammetry,,Article,Final,,Scopus,2-s2.0-79961062181,,IFSMS 2013,Gunshot Residue,Gunshot Residue
"Salles M.O., Naozuka J., Bertotti M.",29167555400;6506522451;7004562485;,A forensic study: Lead determination in gunshot residues,2012,Microchemical Journal,101,,,49,53,,11,10.1016/j.microc.2011.10.004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-83555165937&doi=10.1016%2fj.microc.2011.10.004&partnerID=40&md5=dc45114820222d101cb6f32c02b41d07,"Instituto de Quimica, Universidade de Sa£o Paulo, Sa£o Paulo, SP 05508-900, Brazil; Departamento de Ciaªncias Exatas e da Terra, Universidade Federal de Sa£o Paulo, Diadema, SP 09972-270, Brazil","Salles, M.O., Instituto de Quimica, Universidade de Sa£o Paulo, Sa£o Paulo, SP 05508-900, Brazil; Naozuka, J., Departamento de Ciaªncias Exatas e da Terra, Universidade Federal de Sa£o Paulo, Diadema, SP 09972-270, Brazil; Bertotti, M., Instituto de Quimica, Universidade de Sa£o Paulo, Sa£o Paulo, SP 05508-900, Brazil","Electrochemical lead analyses of gunshot residues (GSRs) were performed using an acidic solution with a bare gold microelectrode in the presence of chloride ions. GSRs from four different guns (0.38in. revolver, 12 caliber pump-action shotgun, 0.38 repeating rifle, and a 0.22 caliber semi-automatic rifle) and six different types of ammunition (CleanRangeÂ®, normal, semi-jacketed, especial 24gÂ®, 3TÂ®, CBCÂ®, and EleyÂ®) were analyzed. Results obtained with the proposed methodology were compared with those from an atomic absorption spectrometry analysis, and a paired Student's t-test indicated that there was no significant difference between them at the 95% confidence level. With this methodology, a detection limit of 1.7nmolL-1 (Ïƒ/slope), a linear range between 10 and 100nmolL-1, and a relative standard deviation of 2.5% from 10 measurements were obtained. Â© 2011 Elsevier B.V.",Gunshot residue; Lead; Microelectrode; Stripping analysis,,Article,Final,Open Access,Scopus,2-s2.0-83555165937,,IFSMS 2013,Gunshot Residue,Gunshot Residue
"Salles M.O., Bertotti M., Paixao T.R.L.C.",29167555400;7004562485;6506102243;,Use of a gold microelectrode for discrimination of gunshot residues,2012,"Sensors and Actuators, B: Chemical",166-167,,,848,852,,11,10.1016/j.snb.2012.02.097,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861182076&doi=10.1016%2fj.snb.2012.02.097&partnerID=40&md5=84653e11b176a0b41ea77ae31faaae13,"Instituto de Quimica, Universidade de Sa£o Paulo, Sa£o Paulo, SP 05508-900, Brazil","Salles, M.O., Instituto de Quimica, Universidade de Sa£o Paulo, Sa£o Paulo, SP 05508-900, Brazil; Bertotti, M., Instituto de Quimica, Universidade de Sa£o Paulo, Sa£o Paulo, SP 05508-900, Brazil; Paixa£o, T.R.L.C., Instituto de Quimica, Universidade de Sa£o Paulo, Sa£o Paulo, SP 05508-900, Brazil","Gunshot residues (GSR) can be used in forensic evaluations to obtain information about the type of gun and ammunition used in a crime. In this work, we present our efforts to develop a promising new method to discriminate the type of gun [four different guns were used: two handguns (0.38 revolver and 0.380 pistol) and two long-barrelled guns (12-calibre pump-action shotgun and 0.38 repeating rifle)] and ammunition (five different types: normal, semi-jacketed, full-jacketed, green, and 3T) used by a suspect. The proposed approach is based on information obtained from cyclic voltammograms recorded in solutions containing GSR collected from the hands of the shooters, using a gold microelectrode; the information was further analysed by non-supervised pattern-recognition methods [(Principal Component Analysis (PCA) and Hierarchical Cluster Analysis (HCA)]. In all cases (gun and ammunition discrimination), good separation among different samples in the score plots and dendrograms was achieved. Â© 2012 Elsevier B.V. All rights reserved.",Chemometrics; Electronic tongue; Firearm; Pattern recognition; Voltammetry; Weapon discrimination,Chemometrics; Cyclic voltammograms; Dendrograms; Firearm; Forensic evaluation; Gold microelectrodes; Gunshot residue; Hierarchical cluster analysis; Weapon discrimination; Ammunition; Cluster analysis; Electronic tongues; Guns (armament); Hierarchical systems; Microelectrodes; Pattern recognition; Principal component analysis; Voltammetry; Gold,Article,Final,,Scopus,2-s2.0-84861182076,,IFSMS 2013,Gunshot Residue,Gunshot Residue
"Lepik D., Vassiljev V.",8524146500;6602994900;,"Comparison of gunshot injuries caused from Tokarev, Makarov and Glock 19 pistols at firing distances of 1, 3 and 5 cm",2010,Journal of Forensic and Legal Medicine,17,8,,412,420,,2,10.1016/j.jflm.2010.08.005,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78149361841&doi=10.1016%2fj.jflm.2010.08.005&partnerID=40&md5=09b70a3482a60cc8bff96a63cddaf4ff,"Department of Pathological Anatomy and Forensic Medicine, University of Tartu, Ravila 19, 50411 Tartu, Estonia","Lepik, D., Department of Pathological Anatomy and Forensic Medicine, University of Tartu, Ravila 19, 50411 Tartu, Estonia; Vassiljev, V., Department of Pathological Anatomy and Forensic Medicine, University of Tartu, Ravila 19, 50411 Tartu, Estonia","Test shots at cloth and at human skin from autopsy material were performed with 7.62 mm Tokarev (TT), 9 mm Makarov (PM) and 9 a— 19 mm Glock 19 pistols, using common ammunition. The largest central material defects, with fibre deformation in cotton, the largest burn holes in polyester, and also many fibre defects caused by the perforation of powder, were produced in shots from the TT at all distances. Tears in the cloth were longest in the case of the TT at 1 cm and were present at 3 cm, whereas the shots from the PM and the Glock 19 did not leave tears. There were small tears of the edges of the skin defect from shots fired from the TT at 1 and 3 cm. On cloth-soot deposits at 3 and 5 cm, the radial structures of soot resembled a cobweb (the TT), and radial branching structures (the PM) of soot were seen. Some shots from the PM left four shafts of rays of soot and formed the bullet wipe with four narrow and four wide sections, indicating the form of rifling. In the soot deposit from the Glock 19 with hexagonal rifling, hexagonal or polygonal or petal-like areas were visible. On skin, the soot zones were less distinct. The Glock 19 (at 3 and 5 cm) left a lot of gunpowder particles densely around the cloth and skin defect. The least powder left on the cloth and skin was by the PM. On histological tissue sections, in shots from the TT, a lot of soot and gunpowder residue particles in the epidermis and in both layers of the dermis, and intraepithelial tears and recesses containing soot, were seen. The PM left fine soot and only a few gunpowder particles in the epidermis and in the papillary layer of the dermis. The Glock 19 produced the least soot and a lot of gunpowder particles. The soot and most of the gunpowder particles were present on the tissue sections, which originated from the central area around the skin defect and were detected in the epidermis and in both layers of the dermis. Some tears and recesses in the epidermis were also seen. The further the distance from the centre of skin defect to the periphery, the depth of the penetration of the powder into the skin decreased. Â© 2010 Elsevier Ltd and Faculty of Forensic and Legal Medicine. All rights reserved.",Cloth and skin injuries; Firing distance; Gunshot wounds,"gunpowder; article; epidermis; gunshot injury; histology; skin defect; skin penetration; tissue section; Firearms; Forensic Ballistics; Humans; Microscopy; Skin; Soot; Textiles; Wounds, Gunshot",Article,Final,,Scopus,2-s2.0-78149361841,,IFSMS 2013,Gunshot Residue,Gunshot Residue
"Arslan M.M., Kar H., Uner B., Cetin G.",37070410600;16238795100;42462595600;7003319778;,"Firing distance estimates with pellet dispersion from shotgun with various chokes: An experimental, comparative study",2011,Journal of Forensic Sciences,56,4,,988,992,,5,10.1111/j.1556-4029.2011.01761.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960043297&doi=10.1111%2fj.1556-4029.2011.01761.x&partnerID=40&md5=52c5d7ddecb22b07b04ed2f2546cd11b,"Faculty of Medicine, Department of Forensic Medicine, Mustafa Kemal University, Antakya-Hatay, Turkey; Faculty of Medicine, Department of Forensic Medicine, Mersin University, Mersin, Turkey; Institute of Forensic Medicine, Istanbul University, Cerrahpasa-Istanbul, Turkey; Cerrahpasa Faculty of Medicine, Department of Forensic Medicine, Istanbul University, Cerrahpasa-Istanbul, Turkey","Arslan, M.M., Faculty of Medicine, Department of Forensic Medicine, Mustafa Kemal University, Antakya-Hatay, Turkey; Kar, H., Faculty of Medicine, Department of Forensic Medicine, Mersin University, Mersin, Turkey; aœner, B., Institute of Forensic Medicine, Istanbul University, Cerrahpasa-Istanbul, Turkey; Cetin, G., Cerrahpasa Faculty of Medicine, Department of Forensic Medicine, Istanbul University, Cerrahpasa-Istanbul, Turkey","There are several studies suggesting models for firing distance estimation due to pellet dispersion, but few of them consider the degree of choke of a shotgun. The purpose of this research is to suggest some models for estimation of the firing distance for choked and cylinder bore shotguns. Twelve gauge with full chokes, and 12 and 16 gauge with cylinder bore shotguns were fired with #2 and #5 shots from 75, 100, 300, 500, and 1000cm distances. Statistically significant pellet dispersion values were found for each shotgun by using #2 and #5 shots for different firing distances. All the data obtained were analyzed with linear regression and four models were constituted. Investigators should use special formulae for each shotgun, degree of choke, and pellet type while determining the firing distance. Therefore, more experimental and comparative studies should be designed for each type. Â© 2011 American Academy of Forensic Sciences.",Ballistics; Choke; Cylinder bore; Estimation; Firing distance; Forensic science; Pellet dispersion; Shotgun,,Article,Final,,Scopus,2-s2.0-79960043297,,IFSMS 2013,Gunshot Residue,Gunshot Residue
Lynette C.,,"Distance Determination Results When Utilizing the Same Make, Model and Barrel Length Firearms",2011,AFTE Journal,43,4,,288,302,,,,,,"Lynette Crego, Montana State Crime Laboratory, Missoula, MT","In the field of Firearm Identification, it is standard procedure to utilize the suspect firearm and ammunition that was used in the crime when conducting distance determination tests. There may be occasion where the suspect firearm may not be available, or it is inoperable, and therefore a distance determination using standard procedures cannot be conducted. The research discussed in this paper sets out to determine if the same make, model and barrel length firearms will deposit gunshot residues similarly enough to allow for accurate bracketed distance determination conclusions when the suspect firearm is not available to the examiner.Buy Journal (non-members)Â Buy this Article ($5) (non-members)Members login to view.","Barrel Length, Distance Determination",,Article,,,,,,IFSMS 2013,Gunshot Residue,Gunshot Residue
Jay S.,,The Importance of Choosing the Correct Medium for Known Distance Shots,2011,AFTE Journal,43,3,,246,249,,,,,,"Jay Stuart, Albuquerque Police Department Crime Lab, Albuquerque, NM","During a firearm examiner+s training to estimate muzzle-to-target distances for clothing, it is usually emphasized that the type of material used to conduct known distance shots should be as similar as possible to the type of material found in the item of evidence. This case study serves to add further support for this rule and exemplifies how the condition and/or age of the clothing can influence the results of distance determination comparisons.","A-Shirt, Distance Determination, Cloth, Clothing, Fabric, Federal HST, GSR, Gunshot Residues, Muzzle-to-Target Distance, Proximity Testing, Satellite Holes, Smith & Wesson M&P9",,Article,,,,,,IFSMS 2013,Gunshot Residue,Gunshot Residue
Cole G.,,Evaluation of Potential False Positives of and Interference in the Modified Griess Test,2010,AFTE Journal,42,4,,386,388,,,,,,"Cole Goater, Independent Examiner, USA",Standard Modified Greiss procedures were performed on cotton twill squares which were exposed to potentially interfering substances. The resultant reactions were evaluated for their potential to cause a false result in distance determinations or otherwise interfere in Modified Griess testing.,"Distance Determination, Griess, Gunshot Residue, Modified Griess",,Article,,,,,,IFSMS 2013,Gunshot Residue,Gunshot Residue
Clayton J.J.,,Validation of an Alternative Method for Creating the Positive Control Swabs for the Modified Griess Test,2011,AFTE Journal,43,1,,87,89,,,,,,"J. Clayton Jeffress, Texas Department of Public Safety Crime Lab, Garland, TX","Examiners frequently found that the dried nitrite swabs used as the positive control in the Modified Griess Test were time consuming to prepare and gave a weak response. This study indicates that, rather than dry the swabs and rehydrate in acid, the nitrite can be directly dissolved in the acid and the swabs can be used fresh for each day of testing. In all cases, swabs prepared via the fresh method had a stronger and more rapid response than swabs prepared by the dried method.","Distance Determination, GSR, Modified Griess Test, Muzzle to Garment Distance",,Article,,,,,,IFSMS 2013,Gunshot Residue,Gunshot Residue
