"Authors","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Affiliations","Authors with affiliations","Author Keywords","Index Keywords","Correspondence Address","Document Type","Publication Stage","Access Type","Source","EID","SubEvidence","Evidence"
"Recio L., Shepard K.G., Hernández L.G., Kedderis G.L.","7006549509;55146539400;57216565731;7003798201;","Dose-response assessment of naphthalene-induced genotoxicity and glutathione detoxication in human TK6 lymphoblasts",2012,"Toxicological Sciences","126","2","","405","412",NA,16,"10.1093/toxsci/kfs012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859066349&doi=10.1093%2ftoxsci%2fkfs012&partnerID=40&md5=54d94396a6bb8ae69c192c9846c36469","Integrated Laboratory Systems, Research Triangle Park, NC 27709, United States; Laboratory for Health Protection Research, National Institute for Public Health and the Environment (RIVM), 3720 BA Bilthoven, Netherlands","Recio, L., Integrated Laboratory Systems, Research Triangle Park, NC 27709, United States; Shepard, K.G., Integrated Laboratory Systems, Research Triangle Park, NC 27709, United States; Hernández, L.G., Laboratory for Health Protection Research, National Institute for Public Health and the Environment (RIVM), 3720 BA Bilthoven, Netherlands; Kedderis, G.L.","Benchmark dose approach; Genotoxicity; Glutathione; Micronuclei; Naphthalene","beta naphthoflavone; glutathione; naphthalene; nicotinamide adenine dinucleotide (phosphate) transhydrogenase; phenobarbital; animal experiment; animal tissue; article; chromosome damage; concentration (parameters); controlled study; cytotoxicity; detoxification; dose response; drug surveillance program; genotoxicity; human; human cell; lymphoblast; male; micronucleus; nonhuman; rat; Animals; Biotransformation; Cell Line; Dose-Response Relationship, Drug; Glutathione; Humans; Lymphocytes; Micronucleus Tests; Mutagens; Naphthalenes; Rats; Rattus","Recio, L.; Integrated Laboratory Systems, Research Triangle Park, PO Box 13501, NC 27709, United States; email: lrecio@ils-inc.com","Article","Final","Open Access","Scopus","2-s2.0-84859066349","Toxicology Surveillance","Toxicology"
"Lafon D., Mathieu-Huart A., Grard O.","55943151300;55135936900;55135936700;","Furêtox: The portal for human health toxicity values (HHTVs) [Furêtox: le portail des valeurs toxicologiques de référence (VTR)]",2012,"Archives des Maladies Professionnelles et de l'Environnement","73","2","","160","165",NA,1,"10.1016/j.admp.2012.02.039","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860471100&doi=10.1016%2fj.admp.2012.02.039&partnerID=40&md5=da7a3d440d34e841fa756a293cecf0a1","Service Médical, Dassault Falcon Service, Aéroport du Bourget, BP 10, 93352 Le Bourget cedex, France; ANSES, 31, avenue du Général-Leclerc, 94701 Maisons Alfort cedex, France; ARS Nord-Pas-de-Calais, 556, avenue Willy-Brandt, 59777 Euralille, France","Lafon, D., Service Médical, Dassault Falcon Service, Aéroport du Bourget, BP 10, 93352 Le Bourget cedex, France; Mathieu-Huart, A., ANSES, 31, avenue du Général-Leclerc, 94701 Maisons Alfort cedex, France; Grard, O., ARS Nord-Pas-de-Calais, 556, avenue Willy-Brandt, 59777 Euralille, France","Furêtox; HHTVs; Human health toxicity values; Risk assessment","","Lafon, D.; Service Médical, Dassault Falcon Service, Aéroport du Bourget, BP 10, 93352 Le Bourget cedex, France; email: dominique.lafon@dassault-falcon.com","Article","Final","","Scopus","2-s2.0-84860471100","Toxicology Surveillance","Toxicology"
"Hammann F., Drewe J.","25723208300;7006661984;","Decision tree models for data mining in hit discovery",2012,"Expert Opinion on Drug Discovery","7","4","","341","352",NA,13,"10.1517/17460441.2012.668182","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859338757&doi=10.1517%2f17460441.2012.668182&partnerID=40&md5=7d998e7ce5d5db1f84d3bc975fdbd7c1","University of Basel, Psychiatric University Clinic, Basel, Switzerland; University Hospital of Basel, Division of Gastroenterology and Hepatology, Petersgraben 4, CH 4031 Basel, Switzerland","Hammann, F., University of Basel, Psychiatric University Clinic, Basel, Switzerland; Drewe, J., University Hospital of Basel, Division of Gastroenterology and Hepatology, Petersgraben 4, CH 4031 Basel, Switzerland","decision tree; DTI; QSAR; rule-based systems","cytochrome P450; cytochrome P450 1A2; cytochrome P450 inhibitor; glycoprotein P; nonnucleoside reverse transcriptase inhibitor; antibacterial activity; antifungal activity; artificial neural network; automation; blood brain barrier; chi square test; classification algorithm; computer model; computer program; correlation coefficient; data base; data mining; decision tree; drug absorption; drug development; drug distribution; drug dose regimen; drug elimination; drug metabolism; drug research; enzyme inhibition; high throughput screening; IC 50; neurotoxicity; practice guideline; predictive value; priority journal; quality control; quantitative structure activity relation; review; sensitivity and specificity; Algorithms; Artificial Intelligence; Data Mining; Decision Trees; Drug Discovery; High-Throughput Screening Assays; Humans; Information Storage and Retrieval; Models, Theoretical; Pharmacokinetics; Small Molecule Libraries; Software","Drewe, J.; University Hospital of Basel, Division of Gastroenterology and Hepatology, Petersgraben 4, CH 4031 Basel, Switzerland; email: juergen.drewe@unibas.ch","Review","Final","","Scopus","2-s2.0-84859338757","Toxicology Surveillance","Toxicology"
"Mattingly C.J., McKone T.E., Callahan M.A., Blake J.A., Hubal E.A.C.","7003640709;7006181507;7102950670;7201880714;6603295752;","Providing the missing link: The exposure science ontology ExO",2012,"Environmental Science and Technology","46","6","","3046","3053",NA,34,"10.1021/es2033857","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858681541&doi=10.1021%2fes2033857&partnerID=40&md5=2c6fbff2ebca08eb0ca48f1373f2526f","North Carolina State University, Raleigh, NC 27695, United States; University of California, School of Public Health, Lawrence Berkeley National Laboratory, Berkeley, CA 94720, United States; MDB, Inc., Durham, NC 27713, United States; Jackson Laboratory, Bar Harbor, ME 04609, United States; National Center for Computational Toxicology, U.S. EPA, Research Triangle Park, NC 27711, United States","Mattingly, C.J., North Carolina State University, Raleigh, NC 27695, United States; McKone, T.E., University of California, School of Public Health, Lawrence Berkeley National Laboratory, Berkeley, CA 94720, United States; Callahan, M.A., MDB, Inc., Durham, NC 27713, United States; Blake, J.A., Jackson Laboratory, Bar Harbor, ME 04609, United States; Hubal, E.A.C., National Center for Computational Toxicology, U.S. EPA, Research Triangle Park, NC 27711, United States","","Disease surveillance; Ecological receptors; Ecological risks; Environmental contributions; Environmental health; Environmental stressors; Epigenetics; Exposure data; Human exposures; Human health; Information gap; Molecular insights; Scientific community; Working groups; Ecology; Health risks; centralization; database; environmental stress; epidemiology; health risk; molecular analysis; public health; toxicology; article; chemical injury; chemical interaction; data analysis; ecology; environmental exposure; exposure ontology; genetics; health hazard; human; information; literature; metabolomics; science; Environmental Exposure; Environmental Health; Environmental Pollutants; Humans; Models, Theoretical","Mattingly, C.J.; North Carolina State University, Raleigh, NC 27695, United States; email: cjmattin@ncsu.edu","Article","Final","Open Access","Scopus","2-s2.0-84858681541","Toxicology Surveillance","Toxicology"
"McLean M.K., Hansen S.R.","37261871400;7403079894;","An Overview of Trends in Animal Poisoning Cases in the United States: 2002-2010",2012,"Veterinary Clinics of North America - Small Animal Practice","42","2","","219","228",NA,27,"10.1016/j.cvsm.2011.12.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857590721&doi=10.1016%2fj.cvsm.2011.12.009&partnerID=40&md5=f05c4fd8d1d420f8d7796b8ee8fc34d4","ASPCA Animal Poison Control Center, 1717 South Philo Road, Suite 36, Urbana, IL 61802, United States","McLean, M.K., ASPCA Animal Poison Control Center, 1717 South Philo Road, Suite 36, Urbana, IL 61802, United States; Hansen, S.R., ASPCA Animal Poison Control Center, 1717 South Philo Road, Suite 36, Urbana, IL 61802, United States","Animal poisoning incidents/trends; Toxicants; Toxicology; Veterinary","abamectin; acepromazine; acetylsalicylic acid; bleaching agent; cyphenothrin; cyproheptadine; domestic chemical; famotidine; fipronil; herbicide; hydrocodone bitartrate; ibuprofen; insecticide; iron; ivermectin; levothyroxine; lisinopril; loratadine; methocarbamol; methoprene; paracetamol; permethrin; pesticide; pyrethroid; rodenticide; sucralfate; tetrahydro 5,5 dimethyl 2(1h) pyrimidinone [3 [4 (trifluoromethyl)phenyl] 1 [2 [4 (trifluoromethyl)phenyl]vinyl]allylidene]hydrazone; unclassified drug; vitamin D; ASPCA Animal Poison Control Center; breeding; Cycas; cycas revoluta; Dracaena; environmental exposure; Epipremnum aureum; geographic distribution; health care organization; Hemerocallis; Hibiscus; Hydrangea; incidence; intoxication; lily; nonhuman; Philodendron; plant; review; seasonal variation; Spathiphyllum; species differentiation; toxicology; tulip; United States; veterinary medicine; Zantedeschia; Animals; Birds; Cats; Databases, Factual; Dogs; Environmental Exposure; Horses; Poison Control Centers; Poisoning; Population Surveillance; Seasons; Species Specificity; United States; Animalia","McLean, M.K.; ASPCA Animal Poison Control Center, 1717 South Philo Road, Suite 36, Urbana, IL 61802, United States; email: marykaymclean@aspca.org","Review","Final","","Scopus","2-s2.0-84857590721","Toxicology Surveillance","Toxicology"
"Barrow P.","7006388035;","Developmental and reproductive toxicity testing of vaccines",2012,"Journal of Pharmacological and Toxicological Methods","65","2","","58","63",NA,12,"10.1016/j.vascn.2011.12.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859424810&doi=10.1016%2fj.vascn.2011.12.001&partnerID=40&md5=1b23106ded3803a70b36750b7b656bc9","CiToxLAB, BP 563, 27005 Evreux cedex, France","Barrow, P., CiToxLAB, BP 563, 27005 Evreux cedex, France","DART; Developmental toxicology; Reproductive toxicology; Teratology; Vaccines","drug preservative; immunoglobulin; immunological adjuvant; maternal antibody; stabilizing agent; vaccine; article; developmental toxicity; drug surveillance program; female fertility; human; immunomodulation; immunotoxicity; juvenile toxicity; male fertility; nonhuman; passive immunization; practice guideline; pregnancy; pregnancy outcome; prenatal drug exposure; primate; progeny; rabbit; reproductive toxicity; risk assessment; toxicity; toxicity testing; toxicology; vaccination; Abnormalities, Drug-Induced; Adjuvants, Immunologic; Adult; Animals; Embryo, Mammalian; Female; Guidelines as Topic; Humans; Immune System; Immunity, Maternally-Acquired; Macaca fascicularis; Maternal Exposure; Mice; Models, Animal; Pregnancy; Rabbits; Rats; Reproduction; Species Specificity; Teratogens; Toxicity Tests; Vaccines; Animalia; Oryctolagus cuniculus; Primates; Rodentia","Barrow, P.; CiToxLAB, BP 563, 27005 Evreux cedex, France; email: paul.barrow@fr.citoxlab.com","Article","Final","","Scopus","2-s2.0-84859424810","Toxicology Surveillance","Toxicology"
"Lad A., Agrawal Y.K.","57213709030;7101615049;","DNA-Labeled Gold-Based Optical Nanobiosensor Monitoring DNA-Mitoxantrone Interaction",2012,"BioNanoScience","2","1","","9","15",NA,3,"10.1007/s12668-011-0030-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862982434&doi=10.1007%2fs12668-011-0030-5&partnerID=40&md5=65cf6be59b15b55b14fcb6c61c71b5ad","Institute of Research and Development, Gujarat Forensic Sciences University, Near Police Bhavan, Sector 18A, Gandhinagar, India","Lad, A., Institute of Research and Development, Gujarat Forensic Sciences University, Near Police Bhavan, Sector 18A, Gandhinagar, India; Agrawal, Y.K., Institute of Research and Development, Gujarat Forensic Sciences University, Near Police Bhavan, Sector 18A, Gandhinagar, India","AuNPs (gold nanoparticles); DNA; FRET (fluorescence resonance energy transfer); Interaction; MTX (mitoxantrone)","Antitumor drugs; Basic principles; Cardiac arrest; Conformational change; Detection limits; Detector components; Fluorescence resonance energy transfer; Fluorescence spectra; FRET (fluorescence resonance energy transfer); Gold nanoparticle; Gold Nanoparticles; Interaction; Mitoxantrone; Molecular levels; Nanobiosensor; Paracetamol; Protein synthesis; Spectrofluorometry; Toxicological behavior; Drug interactions; Energy transfer; Fluorescence; Free radicals; Metal nanoparticles; Molecular biology; DNA","Lad, A.; Institute of Research and Development, Gujarat Forensic Sciences University, Near Police Bhavan, Sector 18A, Gandhinagar, India; email: lad_amit2@yahoo.co.in","Article","Final","","Scopus","2-s2.0-84862982434","Toxicology Surveillance","Toxicology"
"Hays S.M., Aylward L.L.","7005191886;6603610682;","Interpreting human biomonitoring data in a public health risk context using Biomonitoring Equivalents",2012,"International Journal of Hygiene and Environmental Health","215","2","","145","148",NA,23,"10.1016/j.ijheh.2011.09.011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857362709&doi=10.1016%2fj.ijheh.2011.09.011&partnerID=40&md5=ee690d25654a3e24204080508985b609","Summit Toxicology L.L.P., P.O. Box 427, Allenspark, CO 80510, United States; Summit Toxicology L.L.P., Falls Church, VA, United States","Hays, S.M., Summit Toxicology L.L.P., P.O. Box 427, Allenspark, CO 80510, United States; Aylward, L.L., Summit Toxicology L.L.P., Falls Church, VA, United States","Biomonitoring; Biomonitoring Equivalents; Dose response; Public health; Risk assessment; Risk communication","biological marker; article; dangerous goods; drug surveillance program; environmental exposure; environmental monitoring; human; metabolism; methodology; public health service; reference value; risk assessment; Biological Markers; Environmental Exposure; Environmental Monitoring; Hazardous Substances; Humans; No-Observed-Adverse-Effect Level; Public Health Practice; Reference Values; Risk Assessment","Hays, S.M.; Summit Toxicology L.L.P., P.O. Box 427, Allenspark, CO 80510, United States; email: shays@summittoxicology.com","Article","Final","","Scopus","2-s2.0-84857362709","Toxicology Surveillance","Toxicology"
"Talbot J., Aronson J.K.","57197429459;55683060600;","Stephens' Detection and Evaluation of Adverse Drug Reactions: Principles and Practice",2012,"Stephens' Detection and Evaluation of Adverse Drug Reactions: Principles and Practice, Sixth Edition","","","","","",732,16,"10.1002/9780470975053","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891562634&doi=10.1002%2f9780470975053&partnerID=40&md5=4eff0aa177399326cca79dfadebee69f","University of Hertfordshire, College Lane, Hatfield AL10 9AB, United Kingdom; University of Oxford, Department of Primary Health Care, Oxford, United Kingdom","Talbot, J., University of Hertfordshire, College Lane, Hatfield AL10 9AB, United Kingdom; Aronson, J.K., University of Oxford, Department of Primary Health Care, Oxford, United Kingdom","","","Talbot, J.; University of Hertfordshire, College Lane, Hatfield AL10 9AB, United Kingdom; email: j.talbot2@herts.ac.uk","Book","Final","","Scopus","2-s2.0-84891562634","Toxicology Surveillance","Toxicology"
"Deshpande P.R., Ahsan Farooq K.K., John D.M., Jagadeswara Rao E.","54979485300;54974253000;57213757385;54974257400;","Pharm D: A new concept in India",2012,"Journal of Pharmacy and Bioallied Sciences","4","1","","84","86",NA,5,"10.4103/0975-7406.92746","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856884022&doi=10.4103%2f0975-7406.92746&partnerID=40&md5=c53270cedcc1a7e191495cf63a4e312a","Department of Pharmacy Practice, Manipal College of Pharmaceutical Sciences, Manipal, India","Deshpande, P.R., Department of Pharmacy Practice, Manipal College of Pharmaceutical Sciences, Manipal, India; Ahsan Farooq, K.K., Department of Pharmacy Practice, Manipal College of Pharmaceutical Sciences, Manipal, India; John, D.M., Department of Pharmacy Practice, Manipal College of Pharmaceutical Sciences, Manipal, India; Jagadeswara Rao, E., Department of Pharmacy Practice, Manipal College of Pharmaceutical Sciences, Manipal, India","","biostatistics; clinical pharmacy; clinical practice; clinical research; curriculum; doctoral education; drug information; drug legislation; drug monitoring; drug research; drug surveillance program; education program; hospital pharmacy; human; India; letter; medical education; Pharm D; pharmaceutical care; pharmacist; pharmacoeconomics; pharmacoepidemiology; pharmacokinetics; pharmacy; prescription; priority journal; psychopharmacotherapy; skill; toxicology; training","Deshpande, P.R.; Department of Pharmacy Practice, Manipal College of Pharmaceutical Sciences, Manipal, India; email: prasanna.deshpande17@gmail.com","Letter","Final","Open Access","Scopus","2-s2.0-84856884022","Toxicology Surveillance","Toxicology"
"Shah N.A., Abate M.A., Smith M.J., Kaplan J.A., Kraner J.C., Clay D.J.","36755832500;7004963938;57210242410;57210542695;57180784400;7006717339;","Characteristics of Alprazolam-Related Deaths Compiled by a Centralized State Medical Examiner",2012,"American Journal on Addictions","21","","","S27","S34",NA,6,"10.1111/j.1521-0391.2012.00298.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885937566&doi=10.1111%2fj.1521-0391.2012.00298.x&partnerID=40&md5=702f2da559440a02116482b9ccb34740","West Virginia University, School of Pharmacy, Morgantown, WV, United States; University of Oklahoma, College of Pharmacy, Tulsa, OK, United States; State of West Virginia, Office of the Chief Medical Examiner, Charleston, WV, United States; West Virginia University, School of Pharmacy, Department of Pharmaceutical Systems and Policy, Morgantown, WV  265069510, United States","Shah, N.A., West Virginia University, School of Pharmacy, Morgantown, WV, United States, West Virginia University, School of Pharmacy, Department of Pharmaceutical Systems and Policy, Morgantown, WV  265069510, United States; Abate, M.A., West Virginia University, School of Pharmacy, Morgantown, WV, United States; Smith, M.J., University of Oklahoma, College of Pharmacy, Tulsa, OK, United States; Kaplan, J.A., State of West Virginia, Office of the Chief Medical Examiner, Charleston, WV, United States; Kraner, J.C., State of West Virginia, Office of the Chief Medical Examiner, Charleston, WV, United States; Clay, D.J., State of West Virginia, Office of the Chief Medical Examiner, Charleston, WV, United States","","alcohol; alprazolam; amitriptyline; citalopram; cocaine; dextropropoxyphene; diazepam; diphenhydramine; fentanyl; hydrocodone; methadone; morphine; oxycodone; hypnotic sedative agent; narcotic analgesic agent; adult; Article; cardiovascular disease; coroner; drug intoxication; forensic toxicology; human; male; mortality; obesity; prescription; rural area; substance abuse; United States; addiction; article; cardiovascular disease; cause of death; comorbidity; drug overdose; female; middle aged; mortality; obesity; United States; Adult; Alprazolam; Analgesics, Opioid; Cardiovascular Diseases; Cause of Death; Comorbidity; Drug Overdose; Female; Humans; Hypnotics and Sedatives; Male; Middle Aged; Obesity; Substance-Related Disorders; West Virginia","Shah, N.A.; West Virginia University, School of Pharmacy, Department of Pharmaceutical Systems and PolicyUnited States","Article","Final","","Scopus","2-s2.0-84885937566","Toxicology Surveillance","Toxicology"
"Nakajima J., Takahashi M., Seto T., Yoshida M., Kanai C., Suzuki J., Hamano T.","36625831600;23068840900;36817037200;55450028200;54881678200;55424938500;57205861858;","Identification and quantitation of two new naphthoylindole drugs-of-abuse, (1-(5-hydroxypentyl)-1H-indol-3-yl)(naphthalen-1-yl)methanone (AM-2202) and (1-(4-pentenyl)-1H-indol-3-yl)(naphthalen-1-yl)methanone, with other synthetic cannabinoids in unregulated """"herbal"""" products circulated in the Tokyo area",2012,"Forensic Toxicology","30","1","","33","44",NA,50,"10.1007/s11419-011-0130-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858705044&doi=10.1007%2fs11419-011-0130-5&partnerID=40&md5=70146cae992c5992a514f771fa600b52","Tokyo Metropolitan Institute of Public Health, 3-24-1 Hyakunin-cho, Shinjuku-ku, Tokyo 169-0073, Japan","Nakajima, J., Tokyo Metropolitan Institute of Public Health, 3-24-1 Hyakunin-cho, Shinjuku-ku, Tokyo 169-0073, Japan; Takahashi, M., Tokyo Metropolitan Institute of Public Health, 3-24-1 Hyakunin-cho, Shinjuku-ku, Tokyo 169-0073, Japan; Seto, T., Tokyo Metropolitan Institute of Public Health, 3-24-1 Hyakunin-cho, Shinjuku-ku, Tokyo 169-0073, Japan; Yoshida, M., Tokyo Metropolitan Institute of Public Health, 3-24-1 Hyakunin-cho, Shinjuku-ku, Tokyo 169-0073, Japan; Kanai, C., Tokyo Metropolitan Institute of Public Health, 3-24-1 Hyakunin-cho, Shinjuku-ku, Tokyo 169-0073, Japan; Suzuki, J., Tokyo Metropolitan Institute of Public Health, 3-24-1 Hyakunin-cho, Shinjuku-ku, Tokyo 169-0073, Japan; Hamano, T., Tokyo Metropolitan Institute of Public Health, 3-24-1 Hyakunin-cho, Shinjuku-ku, Tokyo 169-0073, Japan","(1-(4-Pentenyl)-1H-indol-3-yl)(naphthalen-1-yl)methanone; AM-2202; Designer drug; JWH-203; Mitragynine; Synthetic cannabinoids","[1 (4 pentenyl) 1h indol 3 yl] (naphthalen 1 yl)methanone; [1 (5 hydroxypentyl) 1h indol 3 yl] (naphthalen 1 yl)methanone; cannabinoid; cannabinoid receptor; herbaceous agent; jwh 019; jwh 210; methanol; mitragynine; naphthoylindole derivative; new drug; non prescription drug; silica gel; unclassified drug; article; controlled study; drug determination; drug protein binding; drug structure; drug surveillance program; herbal medicine; isomerism; Japan; liquid chromatography; mass fragmentography; mass spectrometry; nuclear magnetic resonance spectroscopy; off label drug use; phytochemistry; priority journal; quantitative study; solvent extraction; structure activity relation; ultrasound; ultraviolet spectroscopy","Nakajima, J.; Tokyo Metropolitan Institute of Public Health, 3-24-1 Hyakunin-cho, Shinjuku-ku, Tokyo 169-0073, Japan; email: Junichi_Nakajima@member.metro.tokyo.jp","Article","Final","","Scopus","2-s2.0-84858705044","Toxicology Surveillance","Toxicology"
"Liou S.-Y., Stringer F., Hirayama M.","36240656400;6507531210;23034439500;","The impact of pharmacogenomics research on drug development",2012,"Drug Metabolism and Pharmacokinetics","27","1","","2","8",NA,16,"10.2133/dmpk.DMPK-11-RV-093","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857715780&doi=10.2133%2fdmpk.DMPK-11-RV-093&partnerID=40&md5=4f39275edfba2b7b517214638f3885f7","Clinical Data Science Department, Japan Development Center, Pharmaceutical Development Division, Takeda Pharmaceutical Company Ltd, Osaka, Japan; Clinical Pharmacology, Takeda Global Research and Development Centre (Europe) Ltd, London, United Kingdom; Clinical Data Science Department, Japan Development Center, Pharmaceutical Development Division, Takeda Pharmaceutical Company Ltd, 1-1, Doshomachi 4-chome, Chuo-ku, Osaka 540-8645, Japan","Liou, S.-Y., Clinical Data Science Department, Japan Development Center, Pharmaceutical Development Division, Takeda Pharmaceutical Company Ltd, Osaka, Japan, Clinical Data Science Department, Japan Development Center, Pharmaceutical Development Division, Takeda Pharmaceutical Company Ltd, 1-1, Doshomachi 4-chome, Chuo-ku, Osaka 540-8645, Japan; Stringer, F., Clinical Pharmacology, Takeda Global Research and Development Centre (Europe) Ltd, London, United Kingdom; Hirayama, M., Clinical Data Science Department, Japan Development Center, Pharmaceutical Development Division, Takeda Pharmaceutical Company Ltd, Osaka, Japan","Drug development; Drug discovery; Efficacy; GWAS; Pharmacodynamics; Pharmacogenetics; Pharmacogenomics; Pharmacokinetics; Safety; SNPs","abacavir; allopurinol; amoxicillin plus clavulanic acid; carbamazepine; clopidogrel; flucloxacillin; gefitinib; irinotecan; isoniazid; lumiracoxib; ticlopidine; tranilast; ABCG2 gene; adverse drug reaction; cardiovascular disease; chromosome 6; cost effectiveness analysis; CYP2C19 gene; Cyp2e1 gene; diarrhea; drug blood level; drug determination; drug efficacy; drug hypersensitivity; drug research; drug safety; drug selectivity; drug surveillance program; drug targeting; gene identification; genetic association; genetic risk; genetic screening; genetic variability; genotype; health care cost; HLA A gene; HLA B gene; HLA DQA1 gene; HLA DRB1 gene; human; hyperbilirubinemia; liver injury; liver toxicity; marker gene; neutropenia; osteoarthritis; pain; pharmacogenomics; phenotype; prevalence; review; skin manifestation; Stevens Johnson syndrome; toxic epidermal necrolysis; toxicology; UGT1A1 gene","Liou, S.-Y.; Clinical Data Science Department, Japan Development Center, Pharmaceutical Development Division, Takeda Pharmaceutical Company Ltd, 1-1, Doshomachi 4-chome, Chuo-ku, Osaka 540-8645, Japan; email: Liou_Shyh-Yuh@takeda.co.jp","Review","Final","","Scopus","2-s2.0-84857715780","Toxicology Surveillance","Toxicology"
"Bronstein A.C., Spyker D.A., Cantilena Jr. L.R., Rumack B.H., Dart R.C.","7103163110;7003603533;57209646590;7006360849;7005577343;","2011 Annual report of the American Association of Poison Control Centers' National Poison Data System (NPDS): 29th Annual Report.",2012,"Clinical toxicology (Philadelphia, Pa.)","50","10","","911","1164",NA,295,"10.3109/15563650.2012.746424","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871890217&doi=10.3109%2f15563650.2012.746424&partnerID=40&md5=0fa1f69cc624f7af6c3e5b35294671fd","American Association of Poison Control Centers, 515 King Street, Alexandria, VA  22314, United States","Bronstein, A.C., American Association of Poison Control Centers, 515 King Street, Alexandria, VA  22314, United States; Spyker, D.A.; Cantilena Jr., L.R.; Rumack, B.H.; Dart, R.C.","","xenobiotic agent; adolescent; adult; aged; animal; article; child; classification; domestic animal; environmental exposure; factual database; female; human; infant; intoxication; male; middle aged; organization; poison center; preschool child; statistics; survival rate; United States; Adolescent; Adult; Aged; Aged, 80 and over; Animals; Animals, Domestic; Child; Child, Preschool; Databases, Factual; Environmental Exposure; Female; Humans; Infant; Male; Middle Aged; Poison Control Centers; Poisoning; Societies; Survival Rate; United States; Xenobiotics; Young Adult","Bronstein, A.C.email: annualreport@aapcc.org","Article","Final","","Scopus","2-s2.0-84871890217","Toxicology Surveillance","Toxicology"
"Wax P.M., Kleinschmidt K.C., Brent J.","7003709681;7004266053;7005423161;","The Toxicology Investigators Consortium (ToxIC) Registry",2011,"Journal of Medical Toxicology","7","4","","259","265",NA,37,"10.1007/s13181-011-0177-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82555188027&doi=10.1007%2fs13181-011-0177-z&partnerID=40&md5=9d8ebb9a5bb5f7e72b72802d8f853235","University of Texas Southwestern School of Medicine, Dallas, TX, United States; University of Colorado School of Medicine, Denver, CO, United States","Wax, P.M., University of Texas Southwestern School of Medicine, Dallas, TX, United States; Kleinschmidt, K.C., University of Texas Southwestern School of Medicine, Dallas, TX, United States; Brent, J., University of Colorado School of Medicine, Denver, CO, United States","Medical toxicology; Poisoning database; Registry","article; clinical practice; clinical research; confidentiality; demography; disease course; electronic medical record; human; medical decision making; medical practice; medical specialist; medication error; online system; register; toxicology; Data Collection; Drug Toxicity; Humans; Registries; Research Personnel","Wax, P. M.; University of Texas Southwestern School of Medicine, Dallas, TX, United States; email: paul.wax@me.com","Article","Final","Open Access","Scopus","2-s2.0-82555188027","Toxicology Surveillance","Toxicology"
"Bright S.","37461076600;","Postmarket Surveillance and Regulatory Considerations in Reproductive and Developmental Toxicology: An FDA Perspective",2011,"Reproductive and Developmental Toxicology","","","","75","88",NA,NA,"10.1016/B978-0-12-382032-7.10007-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884456507&doi=10.1016%2fB978-0-12-382032-7.10007-4&partnerID=40&md5=4e1c42fca9a6d0aef5fcc9017f74cf97","Food and Drug Administration, Center for Veterinary Medicine, Office of Surveillance and Compliance, Rockville, MD, United States","Bright, S., Food and Drug Administration, Center for Veterinary Medicine, Office of Surveillance and Compliance, Rockville, MD, United States","","","Bright, S.; Food and Drug Administration, Center for Veterinary Medicine, Office of Surveillance and Compliance, Rockville, MD, United States","Book Chapter","Final","","Scopus","2-s2.0-84884456507","Toxicology Surveillance","Toxicology"
