"Authors","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Affiliations","Authors with affiliations","Author Keywords","Index Keywords","Correspondence Address","Document Type","Publication Stage","Access Type","Source","EID","SubEvidence","Evidence"
"[No author name available]","[No author id available]","4th International Conference on Materials Science and Information Technology, MSIT 2014",2014,"Advanced Materials Research","989-994","","","","",NA,NA,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905815137&partnerID=40&md5=93ddedba22910f779a25f0d81556d18e","","","","","","Conference Review","Final","","Scopus","2-s2.0-84905815137","Forensic Geoscience","Forensic Geoscience"
"Reidy L., Bu K., Godfrey M., Cizdziel J.V.","55190832000;54981914400;57158952500;6602167905;","Elemental fingerprinting of soils using ICP-MS and multivariate statistics: A study for and by forensic chemistry majors",2013,"Forensic Science International","233","1-3","","37","44",NA,14,"10.1016/j.forsciint.2013.08.019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884193771&doi=10.1016%2fj.forsciint.2013.08.019&partnerID=40&md5=a1fe729c280f812bacc257194ee5b66b","Department of Chemistry and Biochemistry, University of Mississippi, University, MS 38677, United States","Reidy, L., Department of Chemistry and Biochemistry, University of Mississippi, University, MS 38677, United States; Bu, K., Department of Chemistry and Biochemistry, University of Mississippi, University, MS 38677, United States; Godfrey, M., Department of Chemistry and Biochemistry, University of Mississippi, University, MS 38677, United States; Cizdziel, J.V., Department of Chemistry and Biochemistry, University of Mississippi, University, MS 38677, United States","Elemental fingerprinting; ICP-MS; Inquiry-based pedagogy; Multivariate statistics; Soil","aluminum; arsenic; barium; beryllium; calcium; cesium; cobalt; iron; lead; lithium; magnesium; manganese; nickel; potassium; rubidium; selenium; strontium; uranium; vanadium; zinc; analytic method; article; chemical analysis; forensic science; mass spectrometry; microwave assisted acid digestion; multivariate analysis; priority journal; sandy loam; sediment; soil analysis; United States; Elemental fingerprinting; ICP-MS; Inquiry-based pedagogy; Multivariate statistics; Soil; Chemistry; Discriminant Analysis; Forensic Sciences; Humans; Mass Spectrometry; Metals; Microwaves; Minerals; Multivariate Analysis; Principal Component Analysis; Soil; Students; Universities","Cizdziel, J.V.; Department of Chemistry and Biochemistry, University of Mississippi, University, MS 38677, United States; email: cizdziel@olemiss.edu","Article","Final","","Scopus","2-s2.0-84884193771","Forensic Geoscience","Forensic Geoscience"
"Carvalho A., Ribeiro H., Mayes R., Guedes A., Abreu I., Noronha F., Dawson L.","55445148200;7006528288;7005824075;7004710138;35569281900;7004514125;7102968886;","Organic matter characterization of sediments in two river beaches from northern Portugal for forensic application",2013,"Forensic Science International","233","1-3","","403","415",NA,8,"10.1016/j.forsciint.2013.10.019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887883162&doi=10.1016%2fj.forsciint.2013.10.019&partnerID=40&md5=4f93e708c7f0d0f2083f7092e8195dc3","Centro de Geologia da Universidade do Porto (CGUP), Rua do Campo Alegre 687, 4169-007 Porto, Portugal; Environmental and Biochemical Sciences and Ecological Group, James Hutton Institute, Scotland AB15 8QH, United Kingdom; Departamento de Geociências, Ambiente e Ordenamento do Território da Faculdade de Ciências da Universidade do Porto, Rua do Campo Alegre 687, 4169-007 Porto, Portugal; Departamento de Biologia da Faculdade de Ciências da Universidade do Porto, Rua do Campo Alegre s/n, 4169-007 Porto, Portugal","Carvalho, A., Centro de Geologia da Universidade do Porto (CGUP), Rua do Campo Alegre 687, 4169-007 Porto, Portugal; Ribeiro, H., Centro de Geologia da Universidade do Porto (CGUP), Rua do Campo Alegre 687, 4169-007 Porto, Portugal; Mayes, R., Environmental and Biochemical Sciences and Ecological Group, James Hutton Institute, Scotland AB15 8QH, United Kingdom; Guedes, A., Centro de Geologia da Universidade do Porto (CGUP), Rua do Campo Alegre 687, 4169-007 Porto, Portugal, Departamento de Geociências, Ambiente e Ordenamento do Território da Faculdade de Ciências da Universidade do Porto, Rua do Campo Alegre 687, 4169-007 Porto, Portugal; Abreu, I., Centro de Geologia da Universidade do Porto (CGUP), Rua do Campo Alegre 687, 4169-007 Porto, Portugal, Departamento de Biologia da Faculdade de Ciências da Universidade do Porto, Rua do Campo Alegre s/n, 4169-007 Porto, Portugal; Noronha, F., Centro de Geologia da Universidade do Porto (CGUP), Rua do Campo Alegre 687, 4169-007 Porto, Portugal, Departamento de Geociências, Ambiente e Ordenamento do Território da Faculdade de Ciências da Universidade do Porto, Rua do Campo Alegre 687, 4169-007 Porto, Portugal; Dawson, L., Environmental and Biochemical Sciences and Ecological Group, James Hutton Institute, Scotland AB15 8QH, United Kingdom","Beach sediments; Forensic science; Isotopes; Plant wax-markers; Pollen; River beach","biological marker; carbon; inorganic compound; isotope; mineral; organic matter; wax; analytical parameters; aquatic sport; article; chemical analysis; chemical composition; clothing; color; concentration (parameters); court; crime; estuary; forensic identification; forensic science; isotope analysis; legal evidence; motor vehicle; nonhuman; particle size; particle size distribution; pollen; pollen analysis; Portugal; priority journal; protein analysis; river ecosystem; seasonal variation; sediment; shoe; soil analysis; summer; Beach sediments; Forensic science; Isotopes; Plant wax-markers; Pollen; River beach; Carbon Isotopes; Cluster Analysis; Plant Components, Aerial; Plants; Pollen; Portugal; Principal Component Analysis; Rivers; Seasons; Soil; Spores; Waxes","Carvalho, A.; Centro de Geologia da Universidade do Porto (CGUP), Rua do Campo Alegre 687, 4169-007 Porto, Portugal; email: aurea.carvalho@fc.up.pt","Article","Final","","Scopus","2-s2.0-84887883162","Forensic Geoscience","Forensic Geoscience"
"Anastasopoulos I.","15838824600;","Building damage during nearby construction: Forensic analysis",2013,"Engineering Failure Analysis","34","","","252","267",NA,8,"10.1016/j.engfailanal.2013.08.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884574639&doi=10.1016%2fj.engfailanal.2013.08.003&partnerID=40&md5=559a159eb20addb63cfe9d624637f83f","School of Civil Engineering, National Technical University of Athens, Greece; Division of Civil Engineering, University of Dundee, United Kingdom","Anastasopoulos, I., School of Civil Engineering, National Technical University of Athens, Greece, Division of Civil Engineering, University of Dundee, United Kingdom","Adjacent structure; Differential settlement; Finite elements; Ground-structure coupled analysis; Shear failure","Adjacent structures; Construction defects; Coupled analysis; Differential settlement; Forensic analysis; Forensic investigation; Nonlinear soil response; Shear failure; Computer simulation; Coupled circuits; Crack detection; Cracks; Finite element method; Walls (structural partitions); Construction","Anastasopoulos, I.; School of Civil Engineering, National Technical University of AthensGreece; email: ianast@civil.ntua.gr","Article","Final","","Scopus","2-s2.0-84884574639","Forensic Geoscience","Forensic Geoscience"
"Jaspers V., Megson D., O'Sullivan G.","9846379200;42761900500;24437063800;","POPs in the Terrestrial Environment",2013,"Environmental Forensics for Persistent Organic Pollutants","","","","291","356",NA,6,"10.1016/B978-0-444-59424-2.00007-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902890817&doi=10.1016%2fB978-0-444-59424-2.00007-4&partnerID=40&md5=d6fae1fe3badddd74381b87eae92c909","Department of Biology, Norwegian University of Science and Technology (NTNU), Trondheim, Norway; Department of Biology, University of Antwerp, Wilrijk (Antwerp), Belgium; University of Plymouth, School of Geography Earth and Environmental Science, Drake Circus, Plymouth, United Kingdom; Mount Royal University, Department of Environmental Science, Calgary, AB, Canada","Jaspers, V., Department of Biology, Norwegian University of Science and Technology (NTNU), Trondheim, Norway, Department of Biology, University of Antwerp, Wilrijk (Antwerp), Belgium; Megson, D., University of Plymouth, School of Geography Earth and Environmental Science, Drake Circus, Plymouth, United Kingdom; O'Sullivan, G., Mount Royal University, Department of Environmental Science, Calgary, AB, Canada","Birds; Herbage; Persistent organic pollutants; Sediment; Soils; Terrestrial; Terrestrial mammals","","Jaspers, V.; Department of Biology, Norwegian University of Science and Technology (NTNU), Trondheim, Norway","Book Chapter","Final","","Scopus","2-s2.0-84902890817","Forensic Geoscience","Forensic Geoscience"
"Patterson D.G., Aylward L.L., Covaci A., Franzblau A.","7401929922;6603610682;7007134174;7005571704;","Biomonitoring for POPs",2013,"Environmental Forensics for Persistent Organic Pollutants","","","","163","197",NA,1,"10.1016/B978-0-444-59424-2.00005-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902908571&doi=10.1016%2fB978-0-444-59424-2.00005-0&partnerID=40&md5=d970ad64348d5518e52bb9de33a46c14","Exponent, 4921 Bill Cheek Road, Auburn, GA 30011, United States; Summit Toxicology LLP, Falls Church, VA, United States; Toxicological Center, University of Antwerp Universiteitsplein 1, Wilrijk, Belgium; University of Michigan, School of Public Health, Ann Arbor, MI, United States","Patterson, D.G., Exponent, 4921 Bill Cheek Road, Auburn, GA 30011, United States; Aylward, L.L., Summit Toxicology LLP, Falls Church, VA, United States; Covaci, A., Toxicological Center, University of Antwerp Universiteitsplein 1, Wilrijk, Belgium; Franzblau, A., University of Michigan, School of Public Health, Ann Arbor, MI, United States","Biomonitoring equivalents; Exposure pathways; Food contamination; General population exposures; Human biomonitoring; Occupational exposures; Persistent organic pollutants (POPs); POPs analytical methods; Toxicokinetics","","Patterson, D.G.; Exponent, 4921 Bill Cheek Road, Auburn, GA 30011, United States","Book Chapter","Final","","Scopus","2-s2.0-84902908571","Forensic Geoscience","Forensic Geoscience"
"Eriksson S.M., Mackey E.A., Lindstrom R.M., Lamaze G.P., Grogan K.P., Brady D.E.","55337830800;7003740404;7102081216;7003721988;36091304300;55964493500;","Delayed-neutron activation analysis at NIST",2013,"Journal of Radioanalytical and Nuclear Chemistry","298","3","","1819","1822",NA,12,"10.1007/s10967-013-2568-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890309797&doi=10.1007%2fs10967-013-2568-x&partnerID=40&md5=94c4e6739a9712f127bb8b9445cf7295","Department of Chemistry, University of Maryland, College Park, MD 20742, United States; Swedish Defense Research Agency, 901 82 Umeå, Sweden; Chemical Sciences Division, National Institute of Standards and Technology, Stop 8395, 100 Bureau Drive, Gaithersburg, MD 20899-8395, United States; NIST Center for Neutron Research, National Institute of Standards and Technology, Gaithersburg, MD 20988, United States","Eriksson, S.M., Department of Chemistry, University of Maryland, College Park, MD 20742, United States, Swedish Defense Research Agency, 901 82 Umeå, Sweden; Mackey, E.A., Chemical Sciences Division, National Institute of Standards and Technology, Stop 8395, 100 Bureau Drive, Gaithersburg, MD 20899-8395, United States; Lindstrom, R.M., Chemical Sciences Division, National Institute of Standards and Technology, Stop 8395, 100 Bureau Drive, Gaithersburg, MD 20899-8395, United States; Lamaze, G.P., Chemical Sciences Division, National Institute of Standards and Technology, Stop 8395, 100 Bureau Drive, Gaithersburg, MD 20899-8395, United States; Grogan, K.P., Chemical Sciences Division, National Institute of Standards and Technology, Stop 8395, 100 Bureau Drive, Gaithersburg, MD 20899-8395, United States; Brady, D.E., NIST Center for Neutron Research, National Institute of Standards and Technology, Gaithersburg, MD 20988, United States","Activation analysis; Delayed neutrons; Fissile measurement; Nuclear forensics; Uranium determination","fertilizer; oxygen; thorium; uranium; uranium 235; article; delayed neutron activation analysis; dosimetry; irradiation; limit of detection; neutron activation analysis; quantitative analysis; radiation detection; radiosensitivity; sediment; sensitivity analysis; soil analysis","Lindstrom, R.M.; Chemical Sciences Division, National Institute of Standards and Technology, Stop 8395, 100 Bureau Drive, Gaithersburg, MD 20899-8395, United States; email: richard.lindstrom@nist.gov","Article","Final","","Scopus","2-s2.0-84890309797","Forensic Geoscience","Forensic Geoscience"
"Kim S.H., Jung K.H., Kim S.K., Kim S.-J., Kim J.-C., Cho S.Y., Chai J.C., Lee Y.S., Kim Y.K., Hwang H.C., Ryu S.G., Chai Y.G.","56638982700;13306054300;56503073600;37109290900;24490586200;36482483000;56393790500;36013345000;55769036600;55769333400;57198781240;7102457068;","Genetic diversity of Korean Bacillus anthracis isolates from soil evaluated with a single nucleotide repeat analysis",2013,"Journal of Veterinary Science","14","4","","457","465",NA,1,"10.4142/jvs.2013.14.4.457","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893438230&doi=10.4142%2fjvs.2013.14.4.457&partnerID=40&md5=9e37f5836e2642deb06a1ed07159ba39","Division of Molecular and Life Sciences, Hanyang University, Ansan 426-791, South Korea; Samyang Chemical Co., Ltd., Anyang 430-852, South Korea; Agency of Defense Development, Daejeon 305-152, South Korea","Kim, S.H., Division of Molecular and Life Sciences, Hanyang University, Ansan 426-791, South Korea; Jung, K.H., Division of Molecular and Life Sciences, Hanyang University, Ansan 426-791, South Korea; Kim, S.K., Division of Molecular and Life Sciences, Hanyang University, Ansan 426-791, South Korea; Kim, S.-J., Division of Molecular and Life Sciences, Hanyang University, Ansan 426-791, South Korea; Kim, J.-C., Division of Molecular and Life Sciences, Hanyang University, Ansan 426-791, South Korea; Cho, S.Y., Division of Molecular and Life Sciences, Hanyang University, Ansan 426-791, South Korea; Chai, J.C., Division of Molecular and Life Sciences, Hanyang University, Ansan 426-791, South Korea; Lee, Y.S., Division of Molecular and Life Sciences, Hanyang University, Ansan 426-791, South Korea; Kim, Y.K., Samyang Chemical Co., Ltd., Anyang 430-852, South Korea; Hwang, H.C., Samyang Chemical Co., Ltd., Anyang 430-852, South Korea; Ryu, S.G., Agency of Defense Development, Daejeon 305-152, South Korea; Chai, Y.G., Division of Molecular and Life Sciences, Hanyang University, Ansan 426-791, South Korea","Bacillus anthracis; Molecular diversity; Single nucleotide repeats; Subgenotyping","animal disease; article; Bacillus anthracis; classification; DNA sequence; evaluation study; genetic variability; genetics; isolation and purification; methodology; microbiology; molecular diversity; polymerase chain reaction; single nucleotide repeats; South Korea; subgenotyping; variable number of tandem repeat; Bacillus anthracis; molecular diversity; single nucleotide repeats; subgenotyping; Bacillus anthracis; Genetic Variation; Minisatellite Repeats; Polymerase Chain Reaction; Republic of Korea; Sequence Analysis, DNA; Soil Microbiology","Chai, Y.G.; Division of Molecular and Life Sciences, Hanyang University, Ansan 426-791, South Korea; email: ygchai@hanyang.ac.kr","Article","Final","Open Access","Scopus","2-s2.0-84893438230","Forensic Geoscience","Forensic Geoscience"
"Ruffell A.","35493357800;","Solid and drift geology in forensic investigations",2013,"Geological Society Special Publication","384","1","","164","172",NA,1,"10.1144/SP384.15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888037355&doi=10.1144%2fSP384.15&partnerID=40&md5=7404d7a67f41b49d209f13e563a55165","School of Geography, Archaeology and Palaeoecology, Queen's University, Belfast BT7 1NN, United Kingdom","Ruffell, A., School of Geography, Archaeology and Palaeoecology, Queen's University, Belfast BT7 1NN, United Kingdom","","flow modeling; forensic science; geochemistry; geological mapping; geomorphology; geostatistics; groundwater flow; outcrop; remote sensing; rock quality designation; sediment analysis; soil analysis; drift (glacial deposit); geophysics; numerical model","Ruffell, A.; School of Geography, Archaeology and Palaeoecology, Queen's University, Belfast BT7 1NN, United Kingdom; email: a.ruffell@qub.ac.uk","Article","Final","","Scopus","2-s2.0-84888037355","Forensic Geoscience","Forensic Geoscience"
"Mckinley J.","35775525300;","How useful are databases in environmental and criminal forensics?",2013,"Geological Society Special Publication","384","1","","109","119",NA,10,"10.1144/SP384.9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888037814&doi=10.1144%2fSP384.9&partnerID=40&md5=2dff01f25bf96997db204e6adc9102fd","School of Geography, Archaeology and Palaeoecology, Queen's University Belfast, Elmwood Building, Belfast BT7 1 NN, United Kingdom","Mckinley, J., School of Geography, Archaeology and Palaeoecology, Queen's University Belfast, Elmwood Building, Belfast BT7 1 NN, United Kingdom","","Bayesian analysis; data acquisition; database; mapping; provenance; soil analysis; spatial variation; computer simulation; crime; digital mapping; economic analysis; forensic science; knowledge; land management; mapping method; resource assessment","Mckinley, J.; School of Geography, Archaeology and Palaeoecology, Queen's University Belfast, Elmwood Building, Belfast BT7 1 NN, United Kingdom; email: j.mckinley@qub.ac.uk","Article","Final","","Scopus","2-s2.0-84888037814","Forensic Geoscience","Forensic Geoscience"
"Bowen A.M., Caven E.A.","55621825700;55935231600;","Forensic provenance investigations of soil and sediment samples",2013,"Geological Society Special Publication","384","1","","9","25",NA,10,"10.1144/SP384.4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888043801&doi=10.1144%2fSP384.4&partnerID=40&md5=8bc2b5a910a071a3b3dfcd4e65051a82","Stoney Forensic, Inc., 14101 Willard Road, Suite G, Chantilly, VA 20151, United States; US Postal Inspection Service, National Forensic Laboratory, 22433 Randolph Drive, Dulles, VA 20104-1000, United States","Bowen, A.M., Stoney Forensic, Inc., 14101 Willard Road, Suite G, Chantilly, VA 20151, United States, US Postal Inspection Service, National Forensic Laboratory, 22433 Randolph Drive, Dulles, VA 20104-1000, United States; Caven, E.A., Stoney Forensic, Inc., 14101 Willard Road, Suite G, Chantilly, VA 20151, United States","","forensic science; microscopy; polarization; provenance; sediment analysis; soil analysis; GIS; mineral; pollen; soil survey; United States; Bacillariophyta","Bowen, A.M.; Stoney Forensic, Inc., 14101 Willard Road, Suite G, Chantilly, VA 20151, United States; email: AMBowen@uspis.gov","Article","Final","","Scopus","2-s2.0-84888043801","Forensic Geoscience","Forensic Geoscience"
"Guedes A., Murray R.C., Ribeiro H., Sant'Ovaia H., Valentim B., Rodrigues A., Leal S., Noronha F.","7004710138;55893887200;7006528288;57193558956;6503895866;39561553400;55934732800;7004514125;","The potential application of magnetic susceptibility as a technique for soil forensic examinations",2013,"Geological Society Special Publication","384","1","","65","73",NA,4,"10.1144/SP384.7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888030397&doi=10.1144%2fSP384.7&partnerID=40&md5=53ff04f774a313d4cbb2a6bdb7e4676b","Centro de Geologia e Departamento de Geociências, Ambiente e Ordenamento do Território, Faculdade de Ciências, Universidade do Porto, Rua do Campo Alegre, 687, 4169-007 Porto, Portugal; University of Montana, Missoula, MT, United States","Guedes, A., Centro de Geologia e Departamento de Geociências, Ambiente e Ordenamento do Território, Faculdade de Ciências, Universidade do Porto, Rua do Campo Alegre, 687, 4169-007 Porto, Portugal; Murray, R.C., University of Montana, Missoula, MT, United States; Ribeiro, H., Centro de Geologia e Departamento de Geociências, Ambiente e Ordenamento do Território, Faculdade de Ciências, Universidade do Porto, Rua do Campo Alegre, 687, 4169-007 Porto, Portugal; Sant'Ovaia, H., Centro de Geologia e Departamento de Geociências, Ambiente e Ordenamento do Território, Faculdade de Ciências, Universidade do Porto, Rua do Campo Alegre, 687, 4169-007 Porto, Portugal; Valentim, B., Centro de Geologia e Departamento de Geociências, Ambiente e Ordenamento do Território, Faculdade de Ciências, Universidade do Porto, Rua do Campo Alegre, 687, 4169-007 Porto, Portugal; Rodrigues, A., Centro de Geologia e Departamento de Geociências, Ambiente e Ordenamento do Território, Faculdade de Ciências, Universidade do Porto, Rua do Campo Alegre, 687, 4169-007 Porto, Portugal; Leal, S., Centro de Geologia e Departamento de Geociências, Ambiente e Ordenamento do Território, Faculdade de Ciências, Universidade do Porto, Rua do Campo Alegre, 687, 4169-007 Porto, Portugal; Noronha, F., Centro de Geologia e Departamento de Geociências, Ambiente e Ordenamento do Território, Faculdade de Ciências, Universidade do Porto, Rua do Campo Alegre, 687, 4169-007 Porto, Portugal","","forensic science; magnetic susceptibility; measurement method; soil analysis; accuracy assessment; discriminant analysis; magnetic property; soil survey; soil type","Guedes, A.; Centro de Geologia e Departamento de Geociências, Ambiente e Ordenamento do Território, Faculdade de Ciências, Universidade do Porto, Rua do Campo Alegre, 687, 4169-007 Porto, Portugal; email: aguedes@fc.up.pt","Article","Final","","Scopus","2-s2.0-84888030397","Forensic Geoscience","Forensic Geoscience"
"Donnelly L.","57206171427;","The design and implementation of a high-assurance forensic geology and police search following the discovery of the Staffordshire (Anglo Saxon) Gold Hoard",2013,"Geological Society Special Publication","384","1","","195","208",NA,4,"10.1144/SP384.8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888067632&doi=10.1144%2fSP384.8&partnerID=40&md5=73df3a0cc8d294a7069dabe49e43d855","IUGS, Initiative on Forensic Geology, Wardell Armstrong International, 2 The Avenue, Leigh, Greater Manchester WN7 1ES, United Kingdom","Donnelly, L., IUGS, Initiative on Forensic Geology, Wardell Armstrong International, 2 The Avenue, Leigh, Greater Manchester WN7 1ES, United Kingdom","","archaeology; design; gold; implementation process; paleosol; seventeenth century; silver; soil depth; topsoil; excavation; forensic science; plowing; England; Staffordshire; United Kingdom","Donnelly, L.; IUGS, Initiative on Forensic Geology, Wardell Armstrong International, 2 The Avenue, Leigh, Greater Manchester WN7 1ES, United Kingdom; email: ldonnelly@wardell-armstrong.com","Article","Final","","Scopus","2-s2.0-84888067632","Forensic Geoscience","Forensic Geoscience"
"Pirrie D., Rollinson G.K., Power M.R., Webb J.","7004099181;25645060100;7102066853;57216566549;","Automated forensic soil mineral analysis; testing the potential of lithotyping",2013,"Geological Society Special Publication","384","1","","47","64",NA,11,"10.1144/SP384.17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885348568&doi=10.1144%2fSP384.17&partnerID=40&md5=20f2452339274af6c2224590c6ba552a","Helford Geoscience LLP, Menallack Farm, Treverva, Penryn, Cornwall TR10 9BP, United Kingdom; Camborne School of Mines, College of Engineering, Mathematics and Physical Sciences, University of Exeter, Tremough Campus, Penryn TR10 9EZ, Cornwall, United Kingdom; 4669 West Lawn Drive, Burnaby, BC VSC 3R2, Canada; School of Natural and Social Sciences, University of Gloucestershire, Swindon Road, Cheltenham GL50 4AZ, United Kingdom","Pirrie, D., Helford Geoscience LLP, Menallack Farm, Treverva, Penryn, Cornwall TR10 9BP, United Kingdom; Rollinson, G.K., Camborne School of Mines, College of Engineering, Mathematics and Physical Sciences, University of Exeter, Tremough Campus, Penryn TR10 9EZ, Cornwall, United Kingdom; Power, M.R., 4669 West Lawn Drive, Burnaby, BC VSC 3R2, Canada; Webb, J., School of Natural and Social Sciences, University of Gloucestershire, Swindon Road, Cheltenham GL50 4AZ, United Kingdom","","forensic science; lithotype; mineralogy; scanning electron microscopy; soil analysis; anthropogenic effect; grain size; mineral; parameterization; particulate matter; soil texture; soil type","Pirrie, D.; Helford Geoscience LLP, Menallack Farm, Treverva, Penryn, Cornwall TR10 9BP, United Kingdom; email: dpirrie@helfordgeoscience.co.uk","Article","Final","","Scopus","2-s2.0-84885348568","Forensic Geoscience","Forensic Geoscience"
"Ruffell A., Pirrie D., Power M.R.","35493357800;7004099181;7102066853;","Issues and opportunities in urban forensic geology",2013,"Geological Society Special Publication","384","1","","148","161",NA,6,"10.1144/SP384.19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888070505&doi=10.1144%2fSP384.19&partnerID=40&md5=fd32f92bccd7793580101bae6d8c545b","School of Geography, Archaeology and Palaeoecology, Queen's University, Belfast BT7 1NN, United Kingdom; Helford Geoscience LLP, Menallack Farm, Treverva, Penryn, Cornwall TR10 9BP, United Kingdom; 4669 West Lawn Drive, Burnaby, BC, VSC 3R2, Canada","Ruffell, A., School of Geography, Archaeology and Palaeoecology, Queen's University, Belfast BT7 1NN, United Kingdom; Pirrie, D., Helford Geoscience LLP, Menallack Farm, Treverva, Penryn, Cornwall TR10 9BP, United Kingdom; Power, M.R., 4669 West Lawn Drive, Burnaby, BC, VSC 3R2, Canada","","analytical method; forensic science; rural area; spatial variation; urban area; geology; stratigraphy; X-ray diffraction","Ruffell, A.; School of Geography, Archaeology and Palaeoecology, Queen's University, Belfast BT7 1NN, United Kingdom; email: a.ruffell@qub.ac.uk","Article","Final","","Scopus","2-s2.0-84888070505","Forensic Geoscience","Forensic Geoscience"
"Bergslien E.T.","6508126020;","X-ray diffraction and field portable X-ray fluorescence analysis and screening of soils: Project design",2013,"Geological Society Special Publication","384","1","","27","46",NA,3,"10.1144/SP384.14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888049903&doi=10.1144%2fSP384.14&partnerID=40&md5=47a6baa8ac1d31cd86575b17fde497a8","SUNY Buffalo State, Earth Sciences, 1300 Elmwood Ave, 271 Science Building, Buffalo, NY 14222, United States","Bergslien, E.T., SUNY Buffalo State, Earth Sciences, 1300 Elmwood Ave, 271 Science Building, Buffalo, NY 14222, United States","","chemical analysis; forensic science; mineralogy; soil analysis; X-ray diffraction; X-ray fluorescence; design; metropolitan area; soil survey; soil type; X-ray; Buffalo; New York [United States]; Niagara County; United States; Canada; Niagara; Ontario [Canada]","Bergslien, E.T.; SUNY Buffalo State, Earth Sciences, 1300 Elmwood Ave, 271 Science Building, Buffalo, NY 14222, United States; email: bergslet@buffalostate.edu","Article","Final","","Scopus","2-s2.0-84888049903","Forensic Geoscience","Forensic Geoscience"
"Carvalho A., Ribeiro H., Guedes A., Abreu I., Noronha F.","55445148200;7006528288;7004710138;35569281900;7004514125;","Geological and palynological characterization of a river beach in Portugal for forensic purposes",2013,"Geological Society Special Publication","384","1","","87","95",NA,5,"10.1144/SP384.3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888021188&doi=10.1144%2fSP384.3&partnerID=40&md5=6628ae2d4942d086a57bf19baaa68509","Centro de Geologia da Universidade do Porto (CGUP), Faculdade de Ciências, Universidade do Porto, Rua do Campo Alegre 687, 4169-007 Porto, Portugal; CGUP e Departamento de Geociências, Ambiente e Ordenamento do Território, Faculdade de Ciências, Universidade do Porto, Rua do Campo Alegre s/n, 4169-007 Porto, Portugal; CGUP e Departamento de Biologia, Faculdade de Ciências, Universidade do Porto, Rua do Campo Alegre s/n, 4169-007 Porto, Portugal","Carvalho, A., Centro de Geologia da Universidade do Porto (CGUP), Faculdade de Ciências, Universidade do Porto, Rua do Campo Alegre 687, 4169-007 Porto, Portugal; Ribeiro, H., Centro de Geologia da Universidade do Porto (CGUP), Faculdade de Ciências, Universidade do Porto, Rua do Campo Alegre 687, 4169-007 Porto, Portugal; Guedes, A., CGUP e Departamento de Geociências, Ambiente e Ordenamento do Território, Faculdade de Ciências, Universidade do Porto, Rua do Campo Alegre s/n, 4169-007 Porto, Portugal; Abreu, I., CGUP e Departamento de Biologia, Faculdade de Ciências, Universidade do Porto, Rua do Campo Alegre s/n, 4169-007 Porto, Portugal; Noronha, F., Centro de Geologia da Universidade do Porto (CGUP), Faculdade de Ciências, Universidade do Porto, Rua do Campo Alegre 687, 4169-007 Porto, Portugal","","mineralogy; outcrop; palynology; particle size; river; size distribution; vegetation; beach; fluvial deposit; forensic science; geology; homogeneity; vegetation structure; Douro River; Portugal","Noronha, F.; Centro de Geologia da Universidade do Porto (CGUP), Faculdade de Ciências, Universidade do Porto, Rua do Campo Alegre 687, 4169-007 Porto, Portugal; email: fmnoronh@fc.up.pt","Article","Final","","Scopus","2-s2.0-84888021188","Forensic Geoscience","Forensic Geoscience"
