"Authors","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Affiliations","Authors with affiliations","Author Keywords","Index Keywords","Correspondence Address","Document Type","Publication Stage","Access Type","Source","EID","SubEvidence","Evidence"
"Murata H., Yamada A., Yokota S., Maruyama T., Endo N., Yamamoto K., Ohira T., Neda H.","7201731785;7402839427;55894623400;54987513200;55382928500;55739436600;35606736800;22985961600;","Root endophyte symbiosis in vitro between the ectomycorrhizal basidiomycete Tricholoma matsutake and the arbuscular mycorrhizal plant Prunus speciosa",2014,"Mycorrhiza","24","4","","315","321",NA,11,"10.1007/s00572-013-0534-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899491237&doi=10.1007%2fs00572-013-0534-7&partnerID=40&md5=051678fbd1bb82000401d50451a2cfeb","Department of Applied Microbiology and Mushroom Sciences, Forestry and Forest Products Research Institute, Tsukuba, Ibaraki, 305-8687, Japan; Department of Bioscience and Biotechnology, Shinshu University, Minami-minowa, Nagano, 399-4598, Japan; Department of Molecular and Cell Biology, Forestry and Forest Products Research Institute, Tsukuba, Ibaraki, 305-8687, Japan; Department of Biomass Chemistry, Forestry and Forest Products Research Institute, Tsukuba, Ibaraki, 305-8687, Japan","Murata, H., Department of Applied Microbiology and Mushroom Sciences, Forestry and Forest Products Research Institute, Tsukuba, Ibaraki, 305-8687, Japan; Yamada, A., Department of Bioscience and Biotechnology, Shinshu University, Minami-minowa, Nagano, 399-4598, Japan; Yokota, S., Department of Molecular and Cell Biology, Forestry and Forest Products Research Institute, Tsukuba, Ibaraki, 305-8687, Japan; Maruyama, T., Department of Molecular and Cell Biology, Forestry and Forest Products Research Institute, Tsukuba, Ibaraki, 305-8687, Japan; Endo, N., Department of Bioscience and Biotechnology, Shinshu University, Minami-minowa, Nagano, 399-4598, Japan; Yamamoto, K., Department of Bioscience and Biotechnology, Shinshu University, Minami-minowa, Nagano, 399-4598, Japan; Ohira, T., Department of Biomass Chemistry, Forestry and Forest Products Research Institute, Tsukuba, Ibaraki, 305-8687, Japan; Neda, H., Department of Applied Microbiology and Mushroom Sciences, Forestry and Forest Products Research Institute, Tsukuba, Ibaraki, 305-8687, Japan","Cerasus speciosa; Mycorrhiza; Rosaceae; Somatic plants; Tricholoma fulvocastaneum","arbuscular mycorrhiza; dicotyledon; ectomycorrhiza; endophyte; fruit; fungus; genetic analysis; host plant; inoculation; root colonization; root system; South America; Arbuscular; Basidiomycota; Cedrela; Cedrela odorata; Fagaceae; Fungi; Meliaceae; Pinaceae; Prunus; Rosaceae; Tricholoma; Tricholoma fulvocastaneum; Tricholoma matsutake; endophyte; microbiology; physiology; plant root; Prunus; symbiosis; Tricholoma; Endophytes; Plant Roots; Prunus; Symbiosis; Tricholoma","Murata, H.; Department of Applied Microbiology and Mushroom Sciences, Forestry and Forest Products Research Institute, Tsukuba, Ibaraki, 305-8687, Japan; email: murmur@ffpri.affrc.go.jp","Article","Final","","Scopus","2-s2.0-84899491237","Questioned Document","Questioned Document"
"Sugawara S.","7102323093;","Identification of scanner models by comparison of scanned hologram images",2014,"Forensic Science International","241","","","69","83",NA,3,"10.1016/j.forsciint.2014.04.018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901635060&doi=10.1016%2fj.forsciint.2014.04.018&partnerID=40&md5=0adb211b4f5c6e23538da8dcadebe712","National Research Institute of Police Science, 6-3-1 Kashiwanoha, Kashiwa, Chiba 277-0882, Japan","Sugawara, S., National Research Institute of Police Science, 6-3-1 Kashiwanoha, Kashiwa, Chiba 277-0882, Japan","Hologram images; Questioned documents; Scanner identification","article; comparative study; computer; computer model; computer scanner; equipment design; holography; image analysis; image processing; image quality; mathematical computing; printing; priority journal","Sugawara, S.; National Research Institute of Police Science, 6-3-1 Kashiwanoha, Kashiwa, Chiba 277-0882, Japan; email: sugawara@nrips.go.jp","Article","Final","","Scopus","2-s2.0-84901635060","Questioned Document","Questioned Document"
"Stocchetti N., Picetti E., Berardino M., Buki A., Chesnut R.M., Fountas K.N., Horn P., Hutchinson P.J., Iaccarino C., Kolias A.G., Koskinen L.-O., Latronico N., Maas A.I.R., Payen J.-F., Rosenthal G., Sahuquillo J., Signoretti S., Soustiel J.F., Servadei F.","7004463934;6507271125;6602132516;7003569257;7006459694;35495170900;7102146293;25643268600;6602280770;26649956100;7005948345;7006590487;18040457300;7005728294;7102511892;7007162117;7004892585;7003447341;7006077203;","Clinical applications of intracranial pressure monitoring in traumatic brain injury: Report of the Milan consensus conference",2014,"Acta Neurochirurgica","156","8","","1615","1622",NA,58,"10.1007/s00701-014-2127-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904409472&doi=10.1007%2fs00701-014-2127-4&partnerID=40&md5=51c188e1c35b43e813a46b49f5885c88","Department of Physiopathology and Transplant, Milan University, Fondazione IRCCS Cà Granda Ospedale Maggiore Policlinico, Milan, Italy; Division of Anesthesia and Intensive Care, Azienda Ospedaliero-Universitaria di Parma, Via Gramsci 14, 43100 Parma, Italy; Anesthesia and ICU, Orthopedic and Trauma Hospital, AOU Città Della Salute e Della Scienza, Turin, Italy; Department of Neurosurgery, University of Pécs, Clinical Neuroscience Image Center of Hungarian Academy of Sciences (HAS), Pécs, Hungary; Department of Neurological Surgery, University of Washington School of Medicine, Seattle, WA, United States; Department of Orthopaedic Surgery, University of Washington School of Medicine, Seattle, WA, United States; University of Washington School of Global Health, Seattle, WA, United States; Department of Neurosurgery, School of Medicine, University of Thessaly, Larissa, Greece; Department of Neurosurgery, Dr. Horst Schmidt Klinik (HSK), Wiesbaden, Germany; Department of Clinical Neurosciences, Addenbrooke's Hospital, University of Cambridge, Cambridge, United Kingdom; Division of Neurotraumatology-Neurosurgery, Azienda Ospedaliero-Universitaria di Parma, ASMN-IRCCS Reggio Emilia, Parma, Reggio Emilia, Italy; Department of Neurosurgery, Umeå University Hospital, Umeå, Sweden; Department of Anesthesia and Critical Care Medicine, University of Brescia at Spedali Civili, Brescia, Italy; Department of Neurosurgery, University Hospital Antwerp, Antwerp, Belgium; Pôle Anesthésie-Réanimation, CHU Grenoble, CS 10217, 38043 Grenoble Cedex 9, France; Department of Neurosurgery, Hadassah-Hebrew University Medical Center, Jerusalem, Israel; Department of Neurosurgery, Vall d'Hebron University Hospital, Universitat Autònoma de Barcelona, Barcelona, Spain; Division of Neurosurgery, Department of Head and Neck Surgery, Azienda Ospedaliera S. Camillo-Forlanini, Rome, Italy; Department of Neurosurgery, Galilee Medical Center, Bar Ilan University, Naharia, Israel","Stocchetti, N., Department of Physiopathology and Transplant, Milan University, Fondazione IRCCS Cà Granda Ospedale Maggiore Policlinico, Milan, Italy; Picetti, E., Division of Anesthesia and Intensive Care, Azienda Ospedaliero-Universitaria di Parma, Via Gramsci 14, 43100 Parma, Italy; Berardino, M., Anesthesia and ICU, Orthopedic and Trauma Hospital, AOU Città Della Salute e Della Scienza, Turin, Italy; Buki, A., Department of Neurosurgery, University of Pécs, Clinical Neuroscience Image Center of Hungarian Academy of Sciences (HAS), Pécs, Hungary; Chesnut, R.M., Department of Neurological Surgery, University of Washington School of Medicine, Seattle, WA, United States, Department of Orthopaedic Surgery, University of Washington School of Medicine, Seattle, WA, United States, University of Washington School of Global Health, Seattle, WA, United States; Fountas, K.N., Department of Neurosurgery, School of Medicine, University of Thessaly, Larissa, Greece; Horn, P., Department of Neurosurgery, Dr. Horst Schmidt Klinik (HSK), Wiesbaden, Germany; Hutchinson, P.J., Department of Clinical Neurosciences, Addenbrooke's Hospital, University of Cambridge, Cambridge, United Kingdom; Iaccarino, C., Division of Neurotraumatology-Neurosurgery, Azienda Ospedaliero-Universitaria di Parma, ASMN-IRCCS Reggio Emilia, Parma, Reggio Emilia, Italy; Kolias, A.G., Department of Clinical Neurosciences, Addenbrooke's Hospital, University of Cambridge, Cambridge, United Kingdom; Koskinen, L.-O., Department of Neurosurgery, Umeå University Hospital, Umeå, Sweden; Latronico, N., Department of Anesthesia and Critical Care Medicine, University of Brescia at Spedali Civili, Brescia, Italy; Maas, A.I.R., Department of Neurosurgery, University Hospital Antwerp, Antwerp, Belgium; Payen, J.-F., Pôle Anesthésie-Réanimation, CHU Grenoble, CS 10217, 38043 Grenoble Cedex 9, France; Rosenthal, G., Department of Neurosurgery, Hadassah-Hebrew University Medical Center, Jerusalem, Israel; Sahuquillo, J., Department of Neurosurgery, Vall d'Hebron University Hospital, Universitat Autònoma de Barcelona, Barcelona, Spain; Signoretti, S., Division of Neurosurgery, Department of Head and Neck Surgery, Azienda Ospedaliera S. Camillo-Forlanini, Rome, Italy; Soustiel, J.F., Department of Neurosurgery, Galilee Medical Center, Bar Ilan University, Naharia, Israel; Servadei, F., Division of Neurotraumatology-Neurosurgery, Azienda Ospedaliero-Universitaria di Parma, ASMN-IRCCS Reggio Emilia, Parma, Reggio Emilia, Italy","Intracranial pressure; Management; Monitoring; Traumatic brain injury","brain contusion; brain hematoma; clinical effectiveness; clinical examination; computer assisted tomography; conference paper; consensus; evidence based medicine; human; intensivist; intracranial hypertension; intracranial pressure monitoring; neuroimaging; neurologic examination; neurosurgeon; perioperative period; personal experience; priority journal; salvage therapy; sedation; traumatic brain injury; adult; Brain Injuries; complication; decompressive craniectomy; intracranial hypertension; intracranial pressure; pathophysiology; physiologic monitoring; physiology; Adult; Brain Injuries; Consensus; Decompressive Craniectomy; Humans; Intracranial Hypertension; Intracranial Pressure; Monitoring, Physiologic","Picetti, E.; Division of Anesthesia and Intensive Care, Azienda Ospedaliero-Universitaria di Parma, Via Gramsci 14, 43100 Parma, Italy; email: edoardopicetti@hotmail.com","Conference Paper","Final","","Scopus","2-s2.0-84904409472","Questioned Document","Questioned Document"
"Magge K.T., Magge S.N., Keating R.F., Myseros J.S., Boyajian M.J., Sauerhammer T.M., Rogers G.F., Oh A.K.","36741715700;57194767527;7003975220;57205637715;6507214882;55538613700;7202950116;8295537200;","Incidental findings on preoperative computed tomography for nonsyndromic single suture craniosynostosis",2014,"Journal of Craniofacial Surgery","25","4","","1327","1330",NA,13,"10.1097/SCS.0000000000000797","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904270162&doi=10.1097%2fSCS.0000000000000797&partnerID=40&md5=44e3b8170d646e461ffcd21e44a7749f","Division of Plastic and Reconstructive Surgery, Children's National Medical Center, George Washington University, United States","Magge, K.T., Division of Plastic and Reconstructive Surgery, Children's National Medical Center, George Washington University, United States; Magge, S.N., Division of Plastic and Reconstructive Surgery, Children's National Medical Center, George Washington University, United States; Keating, R.F., Division of Plastic and Reconstructive Surgery, Children's National Medical Center, George Washington University, United States; Myseros, J.S., Division of Plastic and Reconstructive Surgery, Children's National Medical Center, George Washington University, United States; Boyajian, M.J., Division of Plastic and Reconstructive Surgery, Children's National Medical Center, George Washington University, United States; Sauerhammer, T.M., Division of Plastic and Reconstructive Surgery, Children's National Medical Center, George Washington University, United States; Rogers, G.F., Division of Plastic and Reconstructive Surgery, Children's National Medical Center, George Washington University, United States; Oh, A.K., Division of Plastic and Reconstructive Surgery, Children's National Medical Center, George Washington University, United States","Craniosynostosis; Incidental radiologic findings; Preoperative evaluation","Arnold Chiari malformation; blood vessel; brain ventricle; child; choroid disease; computer assisted tomography; congenital malformation; craniofacial synostosis; cyst; female; human; incidental finding; infant; pathology; preoperative period; preschool child; procedures; radiography; retrospective study; septum pellucidum; subarachnoid space; Arnold-Chiari Malformation; Blood Vessels; Cerebral Ventricles; Child; Child, Preschool; Choroid Diseases; Craniosynostoses; Cysts; Female; Humans; Incidental Findings; Infant; Preoperative Period; Retrospective Studies; Septum Pellucidum; Subarachnoid Space; Tomography, X-Ray Computed","Oh, A.K.; Children's National Medical Center, 111 Michigan Ave, NW, Washington, DC 20010, United States; email: aoh@childrensnational.org","Review","Final","","Scopus","2-s2.0-84904270162","Questioned Document","Questioned Document"
"Ferme J.","55791712900;","Criminal police and the development of the slovenian police in the last two decades [Kriminalisticna policija in razvoj slovenske policije v zadnjih dveh desetletjih]",2014,"Revija za Kriminalistiko in Kriminologijo","65","1","","5","23",NA,NA,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903203639&partnerID=40&md5=75f7b7f27b112bf90abfad8c546e1ee7","Ministry of the Interior, Slovenia","Ferme, J., Ministry of the Interior, Slovenia","Criminal Police; Development; Investigation of criminal offences; Police; Uniformed Police","","Ferme, J.; Ministry of the InteriorSlovenia; email: jurij.ferme@policija.si","Review","Final","","Scopus","2-s2.0-84903203639","Questioned Document","Questioned Document"
"Garcia M.","55464760500;","Mortality rates or sociomedical indicators? the work of the league of nations on standardizing the effects of the great depression on health",2014,"Health Policy and Planning","29","1","","1","11",NA,5,"10.1093/heapol/czs111","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891601102&doi=10.1093%2fheapol%2fczs111&partnerID=40&md5=fbbb2e2a415017d4ceab004baa6dbd9f","Escuela de Ciencias Humanas, Universidad Del Rosario, Calle 14 No. 6-25, Bogotá, Colombia","Garcia, M., Escuela de Ciencias Humanas, Universidad Del Rosario, Calle 14 No. 6-25, Bogotá, Colombia","economic crisis; History; international health; public health","Austria; economic recession; epidemiology; Europe; health status indicator; history; human; international cooperation; mortality; nutritional status; organization and management; poverty; statistics and numerical data; unemployment; United States; Austria; Economic Recession; Europe; Health Status Indicators; History, 20th Century; Humans; International Agencies; Mortality; Nutritional Status; Poverty; Unemployment; United States","Garcia, M.; Escuela de Ciencias Humanas, Universidad Del Rosario, Calle 14 No. 6-25, Bogotá, Colombia; email: claudia.garcia@urosario.edu.co","Article","Final","Open Access","Scopus","2-s2.0-84891601102","Questioned Document","Questioned Document"
"Yaylak F., Deger A., Ucar B.I., Sonmez Y., Bayhan Z., Yetisir F.","23471114700;55924307300;56329735100;24178815700;56211021900;14520215300;","Cholesterolosis in routine histopathological examination after cholecystectomy: What should a surgeon behold in the reports?",2014,"International Journal of Surgery","12","11","","1187","1191",NA,5,"10.1016/j.ijsu.2014.08.402","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84909644246&doi=10.1016%2fj.ijsu.2014.08.402&partnerID=40&md5=a1665146e77c7b0f6b48e77875ac02d2","Department of General Surgery, Faculty of Medicine, Dumlupinar University, Kutahya, 43020, Turkey; Department of Pathology, Faculty of Medicine, Dumlupinar University, Kutahya, 43020, Turkey; Department of General Surgery, Evliya Celebi Research and Education Hospital, Kutahya, 43020, Turkey; Department of General Surgery, Ankara Ataturk Education and Research Hospital, Ankara, Turkey","Yaylak, F., Department of General Surgery, Faculty of Medicine, Dumlupinar University, Kutahya, 43020, Turkey; Deger, A., Department of Pathology, Faculty of Medicine, Dumlupinar University, Kutahya, 43020, Turkey; Ucar, B.I., Department of General Surgery, Faculty of Medicine, Dumlupinar University, Kutahya, 43020, Turkey; Sonmez, Y., Department of General Surgery, Evliya Celebi Research and Education Hospital, Kutahya, 43020, Turkey; Bayhan, Z., Department of General Surgery, Faculty of Medicine, Dumlupinar University, Kutahya, 43020, Turkey; Yetisir, F., Department of General Surgery, Ankara Ataturk Education and Research Hospital, Ankara, Turkey","Age; Carcinoma; Cholecystectomy; Cholesterolosis; Gallbladder; Inflammation; Metaplasia; Morphology","acute cholecystitis; adolescent; adult; aged; Article; cholecystectomy; cholesterolosis; chronic cholecystitis; controlled study; disease association; epithelium hyperplasia; female; gallbladder carcinoma; gallbladder disease; gallbladder wall thickness; hepatobiliary parameters; histopathology; human; human tissue; inflammation; intestine metaplasia; major clinical study; male; retrospective study; surgeon; cholecystitis; chronic disease; hyperplasia; medical record; metabolism; metaplasia; middle aged; pathology; very elderly; young adult; cholesterol; Adolescent; Adult; Aged; Aged, 80 and over; Cholecystectomy; Cholecystitis; Cholesterol; Chronic Disease; Female; Humans; Hyperplasia; Male; Medical Records; Metaplasia; Middle Aged; Retrospective Studies; Young Adult","Ucar, B.I.; Department of General Surgery, Faculty of Medicine, Dumlupinar UniversityTurkey","Article","Final","Open Access","Scopus","2-s2.0-84909644246","Questioned Document","Questioned Document"
"Lindsey C.O., Janus B., Murphy H.","56319506100;56950791100;55626331000;","Growing expectations: The rising tide of sustainability reporting initiatives and their challenaes for the oil and gas industry",2014,"Society of Petroleum Engineers - SPE International Conference on Health, Safety and Environment 2014: The Journey Continues","1","","","36","42",NA,1,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905864802&partnerID=40&md5=6e945564ad925d23ae03582ad70105f8","Noble Energy, United States; Total, United States; IPIECA, United States","Lindsey, C.O., Noble Energy, United States; Janus, B., Total, United States; Murphy, H., IPIECA, United States","","Climate change; Economic and social effects; Energy resources; Gas industry; Health; International trade; Investments; Petroleum deposits; Public utilities; Societies and institutions; Carbon; Climate change; Economic and social effects; Financial markets; Gas industry; Gases; Human resource management; International trade; Investments; Ionization of gases; Population statistics; Public policy; Public utilities; Safety engineering; Societies and institutions; Surveys; Energy resources; Health; Petroleum deposits; Petroleum engineering; Corporate responsibility; Financial institution; National Oil Company; Non-governmental organisations; Oil and gas companies; Policy and regulation; Sustainability report; Sustainability reporting; Carbon Disclosure Project; Global Reporting Initiative; Request for informations; Corporate governance; Sustainable development; Sustainable development","","Conference Paper","Final","","Scopus","2-s2.0-84905864802","Questioned Document","Questioned Document"
"Khan Z., Shafait F., Mian A.","24767642900;23390483600;7006066881;","Hyperspectral imaging for ink mismatch detection",2013,"Proceedings of the International Conference on Document Analysis and Recognition, ICDAR","","","6628744","877","881",NA,26,"10.1109/ICDAR.2013.179","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889576948&doi=10.1109%2fICDAR.2013.179&partnerID=40&md5=c2f66b8276f656811cf98d93b844b247","School of Computer Science and Software Engineering, University of Western Australia, 35 Stirling Highway, Crawley, 6009, Australia","Khan, Z., School of Computer Science and Software Engineering, University of Western Australia, 35 Stirling Highway, Crawley, 6009, Australia; Shafait, F., School of Computer Science and Software Engineering, University of Western Australia, 35 Stirling Highway, Crawley, 6009, Australia; Mian, A., School of Computer Science and Software Engineering, University of Western Australia, 35 Stirling Highway, Crawley, 6009, Australia","forensics; hyperspectral; ink","forensics; Hyper-spectral images; HyperSpectral; Hyperspectral Imaging; Questioned document examination; Questioned documents; Unsupervised clustering; Visible spectral range; Ink; Spectroscopy","School of Computer Science and Software Engineering, University of Western Australia, 35 Stirling Highway, Crawley, 6009, Australia","Conference Paper","Final","","Scopus","2-s2.0-84889576948","Questioned Document","Questioned Document"
"Gandhi A., Jawahar C.V.","55953797200;6701503911;","Detection of cut-and-paste in document images",2013,"Proceedings of the International Conference on Document Analysis and Recognition, ICDAR","","","6628699","653","657",NA,1,"10.1109/ICDAR.2013.134","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889575674&doi=10.1109%2fICDAR.2013.134&partnerID=40&md5=16952466ca31ab52c4bf2ae6f185ec6c","Center for Visual Information Technology, IIIT-Hyderabad, India","Gandhi, A., Center for Visual Information Technology, IIIT-Hyderabad, India; Jawahar, C.V., Center for Visual Information Technology, IIIT-Hyderabad, India","camera-based document image processing; document retrieval; linear programming and optimization; plagiarism detection","Collection of documents; Detection accuracy; Document image processing; Document Retrieval; Number of sources; Plagiarism detection; Questioned documents; Specific information; Cameras; Image processing; Linear programming","Center for Visual Information Technology, IIIT-HyderabadIndia","Conference Paper","Final","","Scopus","2-s2.0-84889575674","Questioned Document","Questioned Document"
"Król M., Kula A., Koscielniak P.","54889751400;57196826435;7003357508;","Application of MECC-DAD and CZE-MS to examination of color stamp inks for forensic purposes",2013,"Forensic Science International","233","1-3","","140","148",NA,8,"10.1016/j.forsciint.2013.09.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884927906&doi=10.1016%2fj.forsciint.2013.09.006&partnerID=40&md5=9ceabfc3b3060ff53fc56a71dc6c66af","Laboratory for Forensic Chemistry, Faculty of Chemistry, Jagiellonian University, 3 Ingardena St., 30-060 Krakow, Poland; Institute of Forensic Research, 9 Westerplatte St., 31-033 Krakow, Poland","Król, M., Laboratory for Forensic Chemistry, Faculty of Chemistry, Jagiellonian University, 3 Ingardena St., 30-060 Krakow, Poland; Kula, A., Laboratory for Forensic Chemistry, Faculty of Chemistry, Jagiellonian University, 3 Ingardena St., 30-060 Krakow, Poland; Koscielniak, P., Laboratory for Forensic Chemistry, Faculty of Chemistry, Jagiellonian University, 3 Ingardena St., 30-060 Krakow, Poland, Institute of Forensic Research, 9 Westerplatte St., 31-033 Krakow, Poland","CZE; Forensic chemistry; MECC; MS; Questioned document examination; Stamp inks","ink; analytic method; article; capillary zone electrophoresis; color; diode array detection; document examination; electrophoresis; electrospray mass spectrometry; forensic science; infrared spectroscopy; mass spectrometry; micellar electrophoretic capillary chromatography; migration; priority journal; validation process","Król, M.; Laboratory for Forensic Chemistry, Faculty of Chemistry, Jagiellonian University, 3 Ingardena St., 30-060 Krakow, Poland; email: krolm@chemia.uj.edu.pl","Article","Final","","Scopus","2-s2.0-84884927906","Questioned Document","Questioned Document"
"Alex Oliveira Marques M., Obladen Almendra Freitas C.","56023840300;56024503600;","Document decipherment-restoration: Strip-shredded document reconstruction based on color",2013,"IEEE Latin America Transactions","11","6","6710384","1359","1365",NA,4,"10.1109/TLA.2013.6710384","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893384662&doi=10.1109%2fTLA.2013.6710384&partnerID=40&md5=e00a9cbb0e87658edc4664d1ca2d4f23","Faculdade Cenecista de Campo Largo, Campo Largo, Paraná, Brazil; Pontifícia Universidade Católica Do Paraná (PUCPR), Curitiba, Paraná, Brazil","Alex Oliveira Marques, M., Faculdade Cenecista de Campo Largo, Campo Largo, Paraná, Brazil; Obladen Almendra Freitas, C., Pontifícia Universidade Católica Do Paraná (PUCPR), Curitiba, Paraná, Brazil","Color Matching; Document Reconstruction; Euclidean Distance; Feature Extraction; Strip-shredded Documents","Distance matrices; Document reconstruction; Euclidean distance; Feature matching; HSV model; Nearest-neighbor algorithms; Questioned document examination; Strip-shredded Documents; Color; Feature extraction; Color matching","Faculdade Cenecista de Campo Largo, Campo Largo, Paraná, Brazil","Article","Final","","Scopus","2-s2.0-84893384662","Questioned Document","Questioned Document"
"Sobchack V.C.","15726630600;","Sobchack no lies: The direct cinema as rape [No Lies: Kino bezposrednie jako gwalt]",2013,"Konteksty","67","3","","198","203",NA,NA,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897652811&partnerID=40&md5=528bc28244f78d70125cf320ab855e44","University of California, United States","Sobchack, V.C., University of California, United States","","","Sobchack, V.C.; University of CaliforniaUnited States","Article","Final","","Scopus","2-s2.0-84897652811","Questioned Document","Questioned Document"
"Bratland A.K.","23093310800;","The drift on top of waves",2013,"Proceedings of the International Conference on Offshore Mechanics and Arctic Engineering - OMAE","5","","V005T06A084","","",NA,1,"10.1115/OMAE2013-11314","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893067174&doi=10.1115%2fOMAE2013-11314&partnerID=40&md5=98b735a0b5ff61b65153b41d71c154b2","Aker Solutions, Oslo, Norway","Bratland, A.K., Aker Solutions, Oslo, Norway","","Free surfaces; Second-order stokes; Steep waves; Stokes theory; Wave direction; Wave particles; Ocean engineering; Arctic engineering","Bratland, A.K.; Aker Solutions, Oslo, Norway","Conference Paper","Final","","Scopus","2-s2.0-84893067174","Questioned Document","Questioned Document"
"Moscariello N.","55212352900;","The Italian banking foundations during the financial crisis: Some thoughts on corporate governance and accounting issues",2013,"Corporate Ownership and Control","11","1 J","","691","700",NA,NA,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893151939&partnerID=40&md5=107b130cb59202329db2f9fbc048b87b","Dept. of Economics, University of Naples II, Capua (CE), Italy","Moscariello, N., Dept. of Economics, University of Naples II, Capua (CE), Italy","Banking foundations; Financial crisis; Historical cost accounting; Institutional investors; Mark-to-market accounting; Stewardship function","","Moscariello, N.; Dept. of Economics, University of Naples II, Capua (CE.), Italy; email: nicola.moscariello@unina2.it","Article","Final","","Scopus","2-s2.0-84893151939","Questioned Document","Questioned Document"
"Semenya S.S., Potgieter M.J.","55135761100;57205269184;","Sexually transmitted infections and their diagnoses: Bapedi experience",2013,"African Health Sciences","13","4","","1047","1053",NA,6,"10.4314/ahs.v13i4.27","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893919898&doi=10.4314%2fahs.v13i4.27&partnerID=40&md5=67e436d7a8e74ac5633e2f3452dd3496","Department of Biodiversity, School of Molecular and Life Sciences, University of Limpopo, Private Bag X1106, Sovenga 0727, South Africa","Semenya, S.S., Department of Biodiversity, School of Molecular and Life Sciences, University of Limpopo, Private Bag X1106, Sovenga 0727, South Africa; Potgieter, M.J., Department of Biodiversity, School of Molecular and Life Sciences, University of Limpopo, Private Bag X1106, Sovenga 0727, South Africa","Bapedi; Diagnoses; Limpopo province; Sexually transmitted infections; Traditional healers","plant medicinal product; adult; African medicine; epidemiology; ethnology; female; human; interview; male; medicinal plant; middle aged; phytotherapy; questionnaire; Sexually Transmitted Diseases; South Africa; Adult; Female; Humans; Interviews as Topic; Male; Medicine, African Traditional; Middle Aged; Phytotherapy; Plant Preparations; Plants, Medicinal; Questionnaires; Sexually Transmitted Diseases; South Africa","Semenya, S. S.; Department of Biodiversity, School of Molecular and Life Sciences, University of Limpopo, Private Bag X1106, Sovenga 0727, South Africa; email: sebuasemenya@gmail.com","Article","Final","Open Access","Scopus","2-s2.0-84893919898","Questioned Document","Questioned Document"
"Dolezalova M., Hladik I.","7003508102;6507205944;","Performance and safety assessment of dams through monitoring and modeling",2013,"Dams: Structure, Performance and Safety Management","","","","29","80",NA,NA,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892086568&partnerID=40&md5=41b3effe539f9aeebfd821cd0390d444","Dolexpert-Geotechnika, Prague, Czech Republic; Ivo Hladik-Consultancy, Prague, Czech Republic","Dolezalova, M., Dolexpert-Geotechnika, Prague, Czech Republic; Hladik, I., Ivo Hladik-Consultancy, Prague, Czech Republic","Calibration; Dams; Monitoring; Numerical modeling; Path dependence; Performance; Safety assessment; Visco-plasticity","","Dolezalova, M.; Dolexpert-Geotechnika, Prague, Czech Republic; email: dolexpert@volny.cz","Book Chapter","Final","","Scopus","2-s2.0-84892086568","Questioned Document","Questioned Document"
"Jurenas R., Manyin M.E.","55996156400;55996256400;","U.S.-South Korea beef dispute: Issues and status",2013,"South Korea: International Relations, Trade and Policies","","","","109","124",NA,NA,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892016588&partnerID=40&md5=6e58d2abd4ff90d03b7ca169fe08d1f1","","Jurenas, R.; Manyin, M.E.","","","Jurenas, R.","Book Chapter","Final","","Scopus","2-s2.0-84892016588","Questioned Document","Questioned Document"
"Saroa J.S., Saini K.","12770702000;24175002300;","Physical examination of PhotocoPied documents [Analiza cech fizycznych kserokopii dokumentów]",2013,"Z Zagadnien Nauk Sadowych","94","","","485","501",NA,NA,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888272308&partnerID=40&md5=3e9407cb8929c0cf6370549c7abdb9a9","State Forensic Science Laboratory (H. P.), Junga, Himachal Pradesh, India; Department of Forensic Science, Punjabi University, Patiala, Punjab, India","Saroa, J.S., State Forensic Science Laboratory (H. P.), Junga, Himachal Pradesh, India; Saini, K., Department of Forensic Science, Punjabi University, Patiala, Punjab, India","Defect marks; Photocopied documents; Questioned documents; Splattering effect of the toner; Stereomicroscope; Toner fusion; Toner type","article; human; medical documentation; physical chemistry; physical examination; stereomicroscopy","State Forensic Science Laboratory (H. P.), Junga, Himachal Pradesh, India","Article","Final","","Scopus","2-s2.0-84888272308","Questioned Document","Questioned Document"
