"Authors","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Affiliations","Authors with affiliations","Author Keywords","Index Keywords","Correspondence Address","Document Type","Publication Stage","Access Type","Source","EID","SubEvidence","Evidence"
"Wang Z., Yang C., Yang Z., Hollebone B., Brown C.E., Landriault M., Fieldhouse B., Liu Y., Zhang G., Hewitt M., Parrott J., Frank R.A.","55011141500;57199913246;57214922823;7003516328;35591613400;57210180401;6701835558;27168394800;55819663300;7006937818;7005783210;15129425700;","Forensic source differentiation of petrogenic, pyrogenic, and biogenic hydrocarbons in Canadian oil sands environmental samples",2013,"Proceedings of the 36th AMOP Technical Seminar on Environmental Contamination and Response","","","","1","23",NA,NA,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881409095&partnerID=40&md5=2fbe4f9af7f0f0b5950440913d8eb70d","Emergencies Science and Technology Section (ESTS), EOALRSD Science and Technology Branch, Environment Canada, Ottawa, ON, Canada; Aquatic Contaminants Research Division, Science and Technology Branch, Environment Canada, Burlington, ON, Canada","Wang, Z., Emergencies Science and Technology Section (ESTS), EOALRSD Science and Technology Branch, Environment Canada, Ottawa, ON, Canada; Yang, C., Emergencies Science and Technology Section (ESTS), EOALRSD Science and Technology Branch, Environment Canada, Ottawa, ON, Canada; Yang, Z., Emergencies Science and Technology Section (ESTS), EOALRSD Science and Technology Branch, Environment Canada, Ottawa, ON, Canada; Hollebone, B., Emergencies Science and Technology Section (ESTS), EOALRSD Science and Technology Branch, Environment Canada, Ottawa, ON, Canada; Brown, C.E., Emergencies Science and Technology Section (ESTS), EOALRSD Science and Technology Branch, Environment Canada, Ottawa, ON, Canada; Landriault, M., Emergencies Science and Technology Section (ESTS), EOALRSD Science and Technology Branch, Environment Canada, Ottawa, ON, Canada; Fieldhouse, B., Emergencies Science and Technology Section (ESTS), EOALRSD Science and Technology Branch, Environment Canada, Ottawa, ON, Canada; Liu, Y., Emergencies Science and Technology Section (ESTS), EOALRSD Science and Technology Branch, Environment Canada, Ottawa, ON, Canada; Zhang, G., Emergencies Science and Technology Section (ESTS), EOALRSD Science and Technology Branch, Environment Canada, Ottawa, ON, Canada; Hewitt, M., Aquatic Contaminants Research Division, Science and Technology Branch, Environment Canada, Burlington, ON, Canada; Parrott, J., Aquatic Contaminants Research Division, Science and Technology Branch, Environment Canada, Burlington, ON, Canada; Frank, R.A., Aquatic Contaminants Research Division, Science and Technology Branch, Environment Canada, Burlington, ON, Canada","","Biogenic hydrocarbons; Chemical fingerprinting; Distribution patterns; Environmental sample; Natural organic matters; Polyaromatic hydrocarbons; Source differentiations; Total petroleum hydrocarbons; Bituminous materials; Carbon; Contamination; Crude oil; Deforestation; Economics; Environmental Protection Agency; Groundwater; Naphthalene; Oil sands; Paraffins; Petroleum chemistry; Rivers; Sediments; Technical presentations; Water quality; Polycyclic aromatic hydrocarbons; Alkanes; Bitumen; Carbon; Crude Oil; Deforestation; Economics; EPA; Ground Water; Hydrocarbons; Naphthalenes; Pollution; Rivers; Water Quality","Emergencies Science and Technology Section (ESTS), EOALRSD Science and Technology Branch, Environment Canada, Ottawa, ON, Canada","Conference Paper","Final","","Scopus","2-s2.0-84881409095","Fire Investigation","Fire Investigation"
"Larsson H., Letalick D.","36161177500;6602338573;","Military forensic use of handheld 3D camera",2013,"Proceedings of SPIE - The International Society for Optical Engineering","8731","","873111","","",NA,2,"10.1117/12.2015233","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881134429&doi=10.1117%2f12.2015233&partnerID=40&md5=4303d8320dddcaf7c450c441dee67c6c","Electro Optical System Group, Swedish Defence Research Agency (FOI), P.O. Box 1165, SE-583 11 Linköping, Sweden","Larsson, H., Electro Optical System Group, Swedish Defence Research Agency (FOI), P.O. Box 1165, SE-583 11 Linköping, Sweden; Letalick, D., Electro Optical System Group, Swedish Defence Research Agency (FOI), P.O. Box 1165, SE-583 11 Linköping, Sweden","Distributed light; Forensic measurements; Handheld 3D camera; Mantis vision F5","3D camera; Civilian counterparts; Conflict areas; Forensic applications; Forensic investigation; Improvised explosive devices; Mantis vision F5; Performance measurements; Cameras; Optical radar; Three dimensional; Military applications","Electro Optical System Group, Swedish Defence Research Agency (FOI), P.O. Box 1165, SE-583 11 Linköping, Sweden","Conference Paper","Final","","Scopus","2-s2.0-84881134429","Fire Investigation","Fire Investigation"
"Hutches K.","23024459700;","Microbial degradation of ignitable liquids on building materials",2013,"Forensic Science International","232","1-3","","e38","e41",NA,7,"10.1016/j.forsciint.2013.08.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884352488&doi=10.1016%2fj.forsciint.2013.08.006&partnerID=40&md5=c647dc1ffc99d81f874d581d9f6f6422","Bureau of Alcohol, Tobacco, Firearms and Explosives, Forensic Science Laboratory - San Francisco, 355 North Wiget Lane, Walnut Creek, CA 94598, United States","Hutches, K., Bureau of Alcohol, Tobacco, Firearms and Explosives, Forensic Science Laboratory - San Francisco, 355 North Wiget Lane, Walnut Creek, CA 94598, United States","Fire debris; Forensic science; Gas chromatography-mass spectrometry; Ignitable liquid; Microbial degradation","activated carbon; gasoline; water; article; building material; concentration (parameters); mass fragmentography; microbial colonization; microbial degradation; priority journal; room temperature; soil","Hutches, K.; Bureau of Alcohol, Tobacco, Firearms and Explosives, Forensic Science Laboratory - San Francisco, 355 North Wiget Lane, Walnut Creek, CA 94598, United States; email: Katherine.hutches@atf.gov","Article","Final","","Scopus","2-s2.0-84884352488","Fire Investigation","Fire Investigation"
"Khokhar J.I., Nadir S., Iqbal M.","37117051100;56041106400;57213578074;","Chest: The most targeted area in homicidal firearms fatalities in Lahore",2013,"Medical Forum Monthly","24","8","","31","34",NA,NA,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894258966&partnerID=40&md5=42c31c3054122a1e381679f3260a845b","Department of Forensic Medicine and Toxicology, CMH Lahore Medical College, Pakistan; Department of Forensic Medicine, Wah Medical College, Wah, Pakistan","Khokhar, J.I., Department of Forensic Medicine and Toxicology, CMH Lahore Medical College, Pakistan; Nadir, S., Department of Forensic Medicine and Toxicology, CMH Lahore Medical College, Pakistan; Iqbal, M., Department of Forensic Medicine, Wah Medical College, Wah, Pakistan","Fatalities; Firearms; Homicidal","","Khokhar, J.I.; Department of Forensic Medicine and Toxicology, CMH Lahore Medical CollegePakistan","Article","Final","","Scopus","2-s2.0-84894258966","Fire Investigation","Fire Investigation"
"Breccolotti M., Bonfigli M.F., Materazzi A.L.","7801531838;55797116900;6602673673;","Influence of carbonation depth on concrete strength evaluation carried out using the SonReb method",2013,"NDT and E International","59","","","96","104",NA,15,"10.1016/j.ndteint.2013.06.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880379602&doi=10.1016%2fj.ndteint.2013.06.002&partnerID=40&md5=55f4564070b1f25b5dbd8088a2a4cdc3","Department of Civil and Environmental Engineering, via G. Duranti, 93, 06125 Perugia, Italy","Breccolotti, M., Department of Civil and Environmental Engineering, via G. Duranti, 93, 06125 Perugia, Italy; Bonfigli, M.F., Department of Civil and Environmental Engineering, via G. Duranti, 93, 06125 Perugia, Italy; Materazzi, A.L., Department of Civil and Environmental Engineering, via G. Duranti, 93, 06125 Perugia, Italy","Carbonation; Concrete strength; Existing structures; Non-destructive techniques; SonReb method","Carbonated concretes; Concrete strength; Existing structure; Forensic investigation; Non-destructive technique; SonReb method; Structural elements; Structural evaluation; Carbonation; Damage detection; Nondestructive examination; Reinforced concrete; Seismic design; Concretes","Breccolotti, M.; Department of Civil and Environmental Engineering, via G. Duranti, 93, 06125 Perugia, Italy; email: marco.breccolotti@unipg.it","Article","Final","","Scopus","2-s2.0-84880379602","Fire Investigation","Fire Investigation"
"Bobbette A.","55912774200;","A forensics of the future: Fire insurance underwriting, contingency, and early 20th century materials",2013,"Journal of Architectural Education","67","2","","285","287",NA,NA,"10.1080/10464883.2013.817177","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886907531&doi=10.1080%2f10464883.2013.817177&partnerID=40&md5=7954a78e617558e4cfcd92d3bdc7231b","University of Hong Kong, Hong Kong","Bobbette, A., University of Hong Kong, Hong Kong","","","Bobbette, A.; University of Hong KongHong Kong","Article","Final","","Scopus","2-s2.0-84886907531","Fire Investigation","Fire Investigation"
"Yamauchi S., Hitosugi M., Kimura H., Tokudome S.","7203055489;7004030409;55711599200;7006179936;","A novel application of infrared imaging for the diagnosis of death by fire",2013,"Journal of Forensic Sciences","58","4","","1022","1025",NA,2,"10.1111/1556-4029.12100","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880158703&doi=10.1111%2f1556-4029.12100&partnerID=40&md5=c9206637e3cb588eb50d7e53ddefc5dd","Department of Legal Medicine, Dokkyo Medical University, 880 Kitakobayashi, Mibu, Shimotsuga, Tochigi, 321-0293, Japan; Identification Division, Criminal Investigation Department, Tochigi Prefectural Police Headquarters, 1-1-20 Hanawada, Utsunomiya, Tochigi, 320-8510, Japan","Yamauchi, S., Department of Legal Medicine, Dokkyo Medical University, 880 Kitakobayashi, Mibu, Shimotsuga, Tochigi, 321-0293, Japan; Hitosugi, M., Department of Legal Medicine, Dokkyo Medical University, 880 Kitakobayashi, Mibu, Shimotsuga, Tochigi, 321-0293, Japan; Kimura, H., Identification Division, Criminal Investigation Department, Tochigi Prefectural Police Headquarters, 1-1-20 Hanawada, Utsunomiya, Tochigi, 320-8510, Japan; Tokudome, S., Department of Legal Medicine, Dokkyo Medical University, 880 Kitakobayashi, Mibu, Shimotsuga, Tochigi, 321-0293, Japan","Fire; Forensic autopsy; Forensic science; Imaging; Infrared; Soot","carboxyhemoglobin; diagnostic agent; aged; article; burn; chemistry; female; fire; forensic autopsy; forensic pathology; forensic science; human; imaging; infrared radiation; male; middle aged; pathology; respiratory system; soot; stomach; suicide; fire; forensic autopsy; forensic science; imaging; infrared; soot; Aged; Burns; Carboxyhemoglobin; Female; Fires; Forensic Pathology; Humans; Infrared Rays; Male; Middle Aged; Respiratory System; Soot; Stomach; Suicide","Yamauchi, S.; Department of Legal Medicine, Dokkyo Medical University, 880 Kitakobayashi, Mibu, Shimotsuga, Tochigi 321-0293, Japan; email: shinobu@dokkyomed.ac.jp","Article","Final","","Scopus","2-s2.0-84880158703","Fire Investigation","Fire Investigation"
"Waddell E.E., Song E.T., Rinke C.N., Williams M.R., Sigman M.E.","55634353600;55635001700;35100930100;9332965400;7102195984;","Progress toward the determination of correct classification rates in fire debris analysis",2013,"Journal of Forensic Sciences","58","4","","887","896",NA,22,"10.1111/1556-4029.12159","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880172111&doi=10.1111%2f1556-4029.12159&partnerID=40&md5=c7bf5858b6b82b72f0e221b20632ff2d","Department of Chemistry and National Center for Forensic Science, University of Central Florida, Orlando, FL 32816, United States","Waddell, E.E., Department of Chemistry and National Center for Forensic Science, University of Central Florida, Orlando, FL 32816, United States; Song, E.T., Department of Chemistry and National Center for Forensic Science, University of Central Florida, Orlando, FL 32816, United States; Rinke, C.N., Department of Chemistry and National Center for Forensic Science, University of Central Florida, Orlando, FL 32816, United States; Williams, M.R., Department of Chemistry and National Center for Forensic Science, University of Central Florida, Orlando, FL 32816, United States; Sigman, M.E., Department of Chemistry and National Center for Forensic Science, University of Central Florida, Orlando, FL 32816, United States","Chemometrics; Discriminant analysis; Fire debris; Forensic science; Gas chromatography-mass spectrometry; Multivariate statistics","","Sigman, M.E.; Department of Chemistry and National Center for Forensic Science, University of Central Florida, PO Box 162367, Orlando, FL 32816, United States; email: michael.sigman@ucf.edu","Article","Final","","Scopus","2-s2.0-84880172111","Fire Investigation","Fire Investigation"
"Singh S., Bhargava D., Deshpande A.","57199223835;36479789700;50960938700;","Dental orthopantomogram biometrics system for human identification",2013,"Journal of Forensic and Legal Medicine","20","5","","399","401",NA,5,"10.1016/j.jflm.2013.02.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878901893&doi=10.1016%2fj.jflm.2013.02.001&partnerID=40&md5=a03e77da5f64c94c9f6cc042339c41d7","Department of Forensic Medicine and Toxicology, L.N. Medical College, J.K. Hospital, Bhopal, MP, India; Department Oral and Maxillofacial Surgery, People's College of Dental Sciences, People's Campus, Bhanpur, Bhopal, MP, India; Department Oral Medicine and Maxillofacial Radiology, Peoples Dental Academy, Bhanpur, Bhopal, MP, India","Singh, S., Department of Forensic Medicine and Toxicology, L.N. Medical College, J.K. Hospital, Bhopal, MP, India; Bhargava, D., Department Oral and Maxillofacial Surgery, People's College of Dental Sciences, People's Campus, Bhanpur, Bhopal, MP, India; Deshpande, A., Department Oral Medicine and Maxillofacial Radiology, Peoples Dental Academy, Bhanpur, Bhopal, MP, India","Dental; Forensic; Human identification; OPG; Orthopantomogram; Panoramic; Radiology; Teeth","accuracy; article; biometry; deciduous tooth; endodontics; forensic identification; human; panoramic radiography; tooth crown; tooth disease; tooth root; Clinical Coding; Dentition; Forensic Dentistry; Humans; Image Processing, Computer-Assisted; Radiography, Panoramic","Bhargava, D.H-3/2 B.D.A Colony, Airport Road, Nayapura, Lalghati, Bhopal 462032, MP, India; email: emaildarpan@gmail.com","Article","Final","","Scopus","2-s2.0-84878901893","Fire Investigation","Fire Investigation"
"Waterhouse K.","37089590800;","The effect of weather conditions on burnt bone fragmentation",2013,"Journal of Forensic and Legal Medicine","20","5","","489","495",NA,6,"10.1016/j.jflm.2013.03.016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878944393&doi=10.1016%2fj.jflm.2013.03.016&partnerID=40&md5=246a3bad912c178a2875fa0be3bf493d","Department of Anthropology, 13-15 HM Tory Building, University of Alberta, Edmonton, T6G 2H4, Canada","Waterhouse, K., Department of Anthropology, 13-15 HM Tory Building, University of Alberta, Edmonton, T6G 2H4, Canada","Burned bone; Calcination; Cremains; Fire; Forensic anthropology; Remains recovery","animal tissue; article; autumn; bone; climate; domestic pig; environmental temperature; fire; fragmentation reaction; freezing; nonhuman; summer; temperature; weather; winter; Animals; Bone and Bones; Burns; Forensic Anthropology; Models, Animal; Rain; Swine; Temperature","Waterhouse, K.; Department of Anthropology, 13-15 HM Tory Building, University of Alberta, Edmonton, T6G 2H4, Canada; email: kbwaterh@ualberta.ca","Article","Final","","Scopus","2-s2.0-84878944393","Fire Investigation","Fire Investigation"
"Kotsovinos P., Usmani A.","36461122800;7006213305;","The World Trade Center 9/11 Disaster and Progressive Collapse of Tall Buildings",2013,"Fire Technology","49","3","","741","765",NA,20,"10.1007/s10694-012-0283-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878633387&doi=10.1007%2fs10694-012-0283-8&partnerID=40&md5=a831684dfed9a47a965e0a12a63bc4da","School of Engineering, The University of Edinburgh, Edinburgh, EH9 3JF, United Kingdom","Kotsovinos, P., School of Engineering, The University of Edinburgh, Edinburgh, EH9 3JF, United Kingdom; Usmani, A., School of Engineering, The University of Edinburgh, Edinburgh, EH9 3JF, United Kingdom","Nonlinear dynamic thermo-mechanical analysis of structural frames; OpenSees; Progressive collapse; Structures in fire; Tall building collapse mechanisms; WTC collapses","Building collapse; Opensees; Progressive collapse; Structures in fire; Thermo-mechanical analysis; WTC collapses; Commerce; Computer programming; Fires; Floors; Information dissemination; Office buildings; Stiffness; Structural dynamics; Tall buildings","Usmani, A.; School of Engineering, The University of Edinburgh, Edinburgh, EH9 3JF, United Kingdom; email: asif.usmani@ed.ac.uk","Article","Final","","Scopus","2-s2.0-84878633387","Fire Investigation","Fire Investigation"
"Shubha C., Sujatha G.P., Ashok L., Santhosh C.S.","43661707100;24464517900;22633327200;36166028800;","A study of palatal rugae pattern among north and south indian population of davanagere city",2013,"Journal of Indian Academy of Forensic Medicine","35","3","","219","222",NA,8,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887870687&partnerID=40&md5=2b957f5e0c91e34d0e86263491576b67","Dept. of Oral Medicine and Diagnostic Radiology, Bapuji Dental College and Hospital, Davangere-577004, Karnataka, India; Dept. of Forensic Medicine, JJM Medical College and Hospital, Davangere-577004, Karnataka, India","Shubha, C., Dept. of Oral Medicine and Diagnostic Radiology, Bapuji Dental College and Hospital, Davangere-577004, Karnataka, India; Sujatha, G.P., Dept. of Forensic Medicine, JJM Medical College and Hospital, Davangere-577004, Karnataka, India; Ashok, L., Dept. of Forensic Medicine, JJM Medical College and Hospital, Davangere-577004, Karnataka, India; Santhosh, C.S., Dept. of Forensic Medicine, JJM Medical College and Hospital, Davangere-577004, Karnataka, India","Forensic odontology; Human identification; Palatoscopy; Raphae; Rugae","","Shubha, C.; Dept. of Oral Medicine and Diagnostic Radiology, Bapuji Dental College and Hospital, Davangere-577004, Karnataka, India; email: dr_shubha_c@yahoo.com","Article","Final","","Scopus","2-s2.0-84887870687","Fire Investigation","Fire Investigation"
"Jawad I., Khokhar J.I., Iqbal M.","37117098500;37117051100;57213578074;","Third decade of life: The most vulnerable age in homicidal fire-arms deaths in Lahore",2013,"Medical Forum Monthly","24","7","","51","54",NA,1,"","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885096537&partnerID=40&md5=2bb8f3cfa17e82404116cf8171313539","Department of Forensic Medicine, University College of Medicine, University of Lahore, Lahore, Pakistan; Department of Forensic Medicine, CMH Lahore Medical College, Lahore, Pakistan; Department of Forensic Medicine, Wah Medical College, Wah, Pakistan","Jawad, I., Department of Forensic Medicine, University College of Medicine, University of Lahore, Lahore, Pakistan; Khokhar, J.I., Department of Forensic Medicine, CMH Lahore Medical College, Lahore, Pakistan; Iqbal, M., Department of Forensic Medicine, Wah Medical College, Wah, Pakistan","Firearms; Homicidal; Vulnerable age","adolescent; adult; age distribution; aged; article; autopsy; blunt trauma; cause of death; child; female; firearm; forensic medicine; gunshot injury; homicide; human; infant; major clinical study; male; medical record; medicolegal aspect; police; preschool child; retrospective study; school child; seasonal variation; sex difference; weapon","Jawad, I.; Department of Forensic Medicine, University College of Medicine, University of Lahore, Lahore, Pakistan","Article","Final","","Scopus","2-s2.0-84885096537","Fire Investigation","Fire Investigation"
"Sandholzer M.A., Walmsley A.D., Lumley P.J., Landini G.","55661368800;7103287712;7006459282;57204248957;","Radiologic evaluation of heat-induced shrinkage and shape preservation of human teeth using micro-CT",2013,"Journal of Forensic Radiology and Imaging","1","3","","107","111",NA,11,"10.1016/j.jofri.2013.05.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880132789&doi=10.1016%2fj.jofri.2013.05.003&partnerID=40&md5=96b84edbcfd366838ecf5a5e4d44d547","School of Dentistry, College of Medical and Dental Sciences, University of Birmingham, St Chads Queensway, Birmingham B4 6NN, United Kingdom","Sandholzer, M.A., School of Dentistry, College of Medical and Dental Sciences, University of Birmingham, St Chads Queensway, Birmingham B4 6NN, United Kingdom; Walmsley, A.D., School of Dentistry, College of Medical and Dental Sciences, University of Birmingham, St Chads Queensway, Birmingham B4 6NN, United Kingdom; Lumley, P.J., School of Dentistry, College of Medical and Dental Sciences, University of Birmingham, St Chads Queensway, Birmingham B4 6NN, United Kingdom; Landini, G., School of Dentistry, College of Medical and Dental Sciences, University of Birmingham, St Chads Queensway, Birmingham B4 6NN, United Kingdom","Burned teeth; Cremains; Forensic dentistry; Heat-induced alterations; Victim identification; X-ray microtomography","article; bone deformation; burn; computed tomography scanner; controlled study; digital radiography; heat; high resolution computer tomography; human; human tissue; image analysis; intraoral X ray system; micro-computed tomography; priority journal; quantitative analysis; temperature; three dimensional imaging; tissue preservation; tooth","Sandholzer, M.A.; School of Dentistry, College of Medical and Dental Sciences, University of Birmingham, St Chads Queensway, Birmingham B4 6NN, United Kingdom; email: mxs142@bham.ac.uk","Article","Final","","Scopus","2-s2.0-84880132789","Fire Investigation","Fire Investigation"
"Fischer R., Vielhauer C., Hildebrandt M., Kiltz S., Dittmann J.","57199811322;6602138719;37014624400;23397542600;56157419800;","Ballistic examinations based on 3D data: A comparative study of probabilistic hough transform and geometrical shape determination for circle-detection on cartridge bottoms",2013,"Proceedings of SPIE - The International Society for Optical Engineering","8665","","86650F","","",NA,NA,"10.1117/12.2004283","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878470087&doi=10.1117%2f12.2004283&partnerID=40&md5=13554c7a0a3a6b50570f69d4e1607ca8","Research Group on Multimedia and Security, Otto-von-Guericke University Magdeburg, Universitaetsplatz 2, 39106 Magdeburg, Germany; Department of Informatics and Media, Brandenburg University of Applied Sciences, Magdeburger Str. 50, 14770 Brandenburg, Germany","Fischer, R., Department of Informatics and Media, Brandenburg University of Applied Sciences, Magdeburger Str. 50, 14770 Brandenburg, Germany; Vielhauer, C., Research Group on Multimedia and Security, Otto-von-Guericke University Magdeburg, Universitaetsplatz 2, 39106 Magdeburg, Germany, Department of Informatics and Media, Brandenburg University of Applied Sciences, Magdeburger Str. 50, 14770 Brandenburg, Germany; Hildebrandt, M., Research Group on Multimedia and Security, Otto-von-Guericke University Magdeburg, Universitaetsplatz 2, 39106 Magdeburg, Germany; Kiltz, S., Research Group on Multimedia and Security, Otto-von-Guericke University Magdeburg, Universitaetsplatz 2, 39106 Magdeburg, Germany; Dittmann, J., Research Group on Multimedia and Security, Otto-von-Guericke University Magdeburg, Universitaetsplatz 2, 39106 Magdeburg, Germany","Ballistics; Circle-detection; Firearm identification; Forensic science; Hough transform; Image processing; Segmentation; Shape determination","Circle-detection; Comparative studies; Confocal microscopes; Experimental evaluation; Firearm identification; Forensic science; Regions of interest; Shape determination; Automation; Ballistics; Computer crime; Hough transforms; Image processing; Image segmentation; Information use; Object recognition; Optical data processing; Projectiles; Sensors; Three dimensional computer graphics; Three dimensional","Research Group on Multimedia and Security, Otto-von-Guericke University Magdeburg, Universitaetsplatz 2, 39106 Magdeburg, Germany","Conference Paper","Final","","Scopus","2-s2.0-84878470087","Fire Investigation","Fire Investigation"
"Poulos C.K.","57195376382;","A Review of Newly Developed Firearms that can Fire Multiple Ammunition Types",2013,"Academic Forensic Pathology","3","2","","139","143",NA,1,"10.23907/2013.018a","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071739518&doi=10.23907%2f2013.018a&partnerID=40&md5=6a32a005019ff582ca9c8d859535d1eb","Maricopa County Office of the Medical Examiner, United States","Poulos, C.K., Maricopa County Office of the Medical Examiner, United States","Ammunition; Firearms; Forensic pathology; Gunshot Wounds","","Poulos, C.K.; Maricopa County Office of the Medical ExaminerUnited States; email: ckpoulos@gmail.com","Article","Final","","Scopus","2-s2.0-85071739518","Fire Investigation","Fire Investigation"
"Sturaro A., Vianello A., Denti P., Rella R.","55927516500;55357251700;55357158200;7006730888;","Fire debris analysis and scene reconstruction",2013,"Science and Justice","53","2","","201","205",NA,7,"10.1016/j.scijus.2012.08.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876706410&doi=10.1016%2fj.scijus.2012.08.002&partnerID=40&md5=45fc7d686c76039b1f31f410f64f664c","Institute for the Dynamics of Environmental Processes - CNR, C. so Stati Uniti 4, 35127 Padua, Italy","Sturaro, A., Institute for the Dynamics of Environmental Processes - CNR, C. so Stati Uniti 4, 35127 Padua, Italy; Vianello, A., Institute for the Dynamics of Environmental Processes - CNR, C. so Stati Uniti 4, 35127 Padua, Italy; Denti, P., Institute for the Dynamics of Environmental Processes - CNR, C. so Stati Uniti 4, 35127 Padua, Italy; Rella, R., Institute for the Dynamics of Environmental Processes - CNR, C. so Stati Uniti 4, 35127 Padua, Italy","Fire debris analysis; Fire scene; Incendiary tool","analytic method; arson; article; fire; fire scene reconstruction; forensic identification; Fourier transform infrared photoacoustic spectroscopy; fruit; gas chromatography; Italy; motivation; offender; sheep farming","Rella, R.; IDPA-CNR, C. so Stati Uniti 4, 35127 Padua, Italy; email: r.rella@pd.idpa.cnr.it","Article","Final","","Scopus","2-s2.0-84876706410","Fire Investigation","Fire Investigation"
"Poulos C.K., Tlomak W.","57195376382;6505570511;","A Review of Unusual New Projectile Types",2013,"Academic Forensic Pathology","3","2","","144","153",NA,1,"10.23907/2013.019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071751029&doi=10.23907%2f2013.019&partnerID=40&md5=eeb9fe274c2ee5f75178feee9c5e2b76","Maricopa County Office of the Medical Examiner, United States; Milwaukee County Medical Examiner's Office, Milwaukee, WI, United States","Poulos, C.K., Maricopa County Office of the Medical Examiner, United States; Tlomak, W., Milwaukee County Medical Examiner's Office, Milwaukee, WI, United States","Ammunition; Forensic pathology; Gunshot Wound; Shotshell","","Poulos, C.K.; Maricopa County Office of the Medical ExaminerUnited States; email: ckpoulos@gmail.com","Review","Final","","Scopus","2-s2.0-85071751029","Fire Investigation","Fire Investigation"
"Musshoff F., Kuepper U., Madea B.","7004270574;16836313200;7102211257;","Nurse induced respiratory depression by succinylcholine - the 'hero syndrome'",2013,"Drug Testing and Analysis","5","9-10","","741","744",NA,NA,"10.1002/dta.1490","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886101236&doi=10.1002%2fdta.1490&partnerID=40&md5=e3e77a1f60090651dbfab7be0fe925aa","University Hospital, Institute of Forensic Medicine, Stiftsplatz 12, Bonn, 53111, Germany; University Hospital, Institute of Forensic Medicine, Hufelandstr. 55, Essen, 45122, Germany","Musshoff, F., University Hospital, Institute of Forensic Medicine, Stiftsplatz 12, Bonn, 53111, Germany; Kuepper, U., University Hospital, Institute of Forensic Medicine, Stiftsplatz 12, Bonn, 53111, Germany, University Hospital, Institute of Forensic Medicine, Hufelandstr. 55, Essen, 45122, Germany; Madea, B., University Hospital, Institute of Forensic Medicine, Stiftsplatz 12, Bonn, 53111, Germany","Blood; LC-MS; Nurse; Succinylcholine; Succinylmonocholine; Urine","choline; succinic acid; suxamethonium; article; assisted ventilation; convulsion; drug blood level; drug degradation; drug half life; drug urine level; heart arrhythmia; high performance liquid chromatography; human; nurse; priority journal; respiration depression; respiratory arrest; tandem mass spectrometry; toxicology; urinalysis; blood; LC-MS; nurse; succinylcholine; succinylmonocholine; urine; Aged; Chromatography, High Pressure Liquid; Female; Forensic Toxicology; Humans; Male; Neuromuscular Depolarizing Agents; Nurses; Succinylcholine; Tandem Mass Spectrometry","Musshoff, F.; University Hospital, Institute of Forensic Medicine, Stiftsplatz 12, 53111 Bonn, Germany; email: f.musshoff@uni-bonn.de","Article","Final","","Scopus","2-s2.0-84886101236","Fire Investigation","Fire Investigation"
